case_id,scene,sar_frame,optical_state,support_failure_type,azimuth_alignment_status,range_alignment_status,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_coverage_proxy,main_energy_strip_relative_to_support,neighbor_or_background_interference,human_review_note,recommended_next_action,not_allowed_conclusion
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,337,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,338,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,339,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,340,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9721,0.9733,0.9867,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,341,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,342,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,343,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,344,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,345,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,346,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,347,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o167_s348_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,348,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o168_s349_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,349,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;optical_truncation_induced_shift;state_compensation_missing;temporal_compensation_needed;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,1,1,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",review state compensation and temporal continuation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
