case_id,scene,object_hypothesis_id,sar_frame,window_size,frame_offsets_used,temporal_data_available,dominant_structure_persistence,hotspot_drift_available,hotspot_drift_direction,component_centroid_drift,ridge_or_strip_persistence,shell_structure_persistence,structure_changes_gradually,possible_vehicle_like_temporal_tube,possible_background_stable_structure,compatible_with_optical_tracklet_motion,main_temporal_failure_reason,notes
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,337,3,-1;0;1,yes,1,yes,right_up,total=161.327;median_step=85.5661;max_step=150.875,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,337,5,-2;-1;0;1;2,yes,1,yes,up,total=11.151;median_step=83.1102;max_step=150.875,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,337,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,down,total=126.196;median_step=80.5278;max_step=160.885,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,338,3,-1;0;1,yes,1,yes,right,total=5.103;median_step=17.7329;max_step=20.257,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,338,5,-2;-1;0;1;2,yes,1,yes,right_up,total=163.309;median_step=17.7329;max_step=150.875,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,338,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,down,total=130.638;median_step=80.5278;max_step=160.885,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,339,3,-1;0;1,yes,1,yes,near_stationary,total=2.258;median_step=154.2042;max_step=154.74,1,1,no,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,339,5,-2;-1;0;1;2,yes,1,yes,down,total=138.725;median_step=151.4981;max_step=154.74,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,339,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=71.013;median_step=149.3221;max_step=160.295,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,340,3,-1;0;1,yes,1,yes,right,total=8.686;median_step=152.0341;max_step=154.74,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,340,5,-2;-1;0;1;2,yes,1,yes,down,total=143.683;median_step=151.4981;max_step=154.74,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,340,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,down,total=119.942;median_step=85.5837;max_step=154.74,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,341,3,-1;0;1,yes,1,yes,left_down,total=147.076;median_step=73.9983;max_step=142.146,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,341,5,-2;-1;0;1;2,yes,1,yes,right,total=26.048;median_step=75.2253;max_step=157.884,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,341,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=67.219;median_step=15.3736;max_step=157.884,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,342,3,-1;0;1,yes,1,yes,down,total=137.599;median_step=75.2253;max_step=142.146,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,342,5,-2;-1;0;1;2,yes,1,yes,down,total=138.655;median_step=8.7112;max_step=142.146,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,342,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,down,total=127.786;median_step=8.7112;max_step=157.884,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,337,3,-1;0;1,yes,1,yes,right,total=5.197;median_step=2.744;max_step=2.96,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,337,5,-2;-1;0;1;2,yes,1,yes,left,total=9.063;median_step=2.744;max_step=13.812,0.8,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,337,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=17.877;median_step=3.7853;max_step=26.345,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,338,3,-1;0;1,yes,1,yes,near_stationary,total=2.379;median_step=1.3901;max_step=2.528,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,338,5,-2;-1;0;1;2,yes,1,yes,right,total=5.777;median_step=1.6862;max_step=2.96,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,338,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=29.955;median_step=2.744;max_step=26.345,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,339,3,-1;0;1,yes,1,yes,near_stationary,total=1.684;median_step=0.9382;max_step=1.431,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,339,5,-2;-1;0;1;2,yes,1,yes,right,total=7.054;median_step=0.9382;max_step=6.063,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,339,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=36.235;median_step=3.9125;max_step=27.058,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,340,3,-1;0;1,yes,1,yes,near_stationary,total=0.605;median_step=0.7243;max_step=1.023,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,340,5,-2;-1;0;1;2,yes,1,yes,right,total=5.568;median_step=1.1093;max_step=4.389,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,340,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right_down,total=12.469;median_step=2.6742;max_step=11.131,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,341,3,-1;0;1,yes,1,yes,right,total=3.772;median_step=1.9134;max_step=3.056,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,341,5,-2;-1;0;1;2,yes,1,yes,right,total=6.966;median_step=1.6415;max_step=3.056,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,341,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=28.745;median_step=2.3546;max_step=7.637,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,342,3,-1;0;1,yes,1,yes,right,total=4.616;median_step=2.3546;max_step=3.056,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,342,5,-2;-1;0;1;2,yes,1,yes,right,total=8.951;median_step=2.3546;max_step=3.604,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,342,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=24.161;median_step=1.6415;max_step=7.637,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,343,3,-1;0;1,yes,1,yes,near_stationary,total=3.025;median_step=1.5842;max_step=1.838,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,343,5,-2;-1;0;1;2,yes,1,yes,right,total=9.418;median_step=1.9492;max_step=4.41,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,343,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=24.565;median_step=1.9492;max_step=5.144,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,344,3,-1;0;1,yes,1,yes,right,total=3.761;median_step=1.9492;max_step=2.06,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,344,5,-2;-1;0;1;2,yes,1,yes,right,total=6.376;median_step=1.8378;max_step=2.06,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,344,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=20.483;median_step=1.8378;max_step=4.41,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,345,3,-1;0;1,yes,1,yes,near_stationary,total=1.632;median_step=1.5065;max_step=2.24,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,345,5,-2;-1;0;1;2,yes,1,yes,right,total=5.399;median_step=1.6638;max_step=3.007,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,345,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=25.386;median_step=2.0196;max_step=7.14,0.8182,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,346,3,-1;0;1,yes,1,yes,near_stationary,total=2.98;median_step=1.6638;max_step=2.24,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,346,5,-2;-1;0;1;2,yes,1,yes,right,total=4.316;median_step=1.4327;max_step=2.24,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,346,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=23.71;median_step=2.0196;max_step=7.14,0.8182,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,347,3,-1;0;1,yes,1,yes,near_stationary,total=0.822;median_step=0.9901;max_step=1.398,0.6667,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,347,5,-2;-1;0;1;2,yes,1,yes,right,total=5.061;median_step=1.4523;max_step=2.862,0.6,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,347,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=23.656;median_step=1.7128;max_step=7.555,0.8182,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
