probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_frame_probe,paired_gt_sar_frame_posthoc,gt_frame_delta_sar_frames,c_time_status,support_region_source,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,state_margin_deg,range_prior_mode,support_radius_min_px,support_radius_max_px,c_shell_status,support_area_px,support_center_x,support_center_y,local_peak_x,local_peak_y,local_peak_intensity,support_mean_intensity,background_mean_intensity,peak_to_background_ratio,support_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,range_profile_peak_radius_px,azimuth_profile_peak_deg,topk_local_peaks,sar_image_path,sar_observation_status,gt_inside_support_posthoc,gt_azimuth_inside_posthoc,gt_radius_inside_posthoc,gt_center_to_peak_distance_posthoc_px,notes,provenance_labels
F0148,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,163,339.5833,340,340,0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-36.7445,-52.4033,-21.0856,31.3177,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,485405,755.3579,796.6461,1139,1303,1,0.3163,0.5592,1.7883,0.5656,674.2503,674.6076,146.5327,1252,-25.5,"1139,1303,1;1153,1329,0.9922;519,159,0.9922;627,107,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000340.png,support_region_observation_extracted,true,true,true,553.034,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0149,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,164,341.6667,341,341,-0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-35.9894,-52.4016,-19.5771,32.8245,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,508760,762.4295,791.4387,596,121,1,0.3015,0.5523,1.8106,0.546,690.7471,676.7692,135.2311,1244,-31.5,"427,214,1;1139,1303,1;507,166,1;596,121,1;209,391,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000341.png,support_region_observation_extracted,true,true,true,785.912,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0150,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,164,341.6667,342,342,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-35.9894,-52.4016,-19.5771,32.8245,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,508760,762.4295,791.4387,1139,1303,1,0.3052,0.5551,1.8016,0.5499,690.1419,675.4851,136.641,1244,-20.5,"1139,1303,1;521,158,0.9961;631,105,0.9961;1153,1329,0.9922;480,181,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000342.png,support_region_observation_extracted,true,true,true,545.286,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0151,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,165,343.75,343,343,-0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-35.3296,-52.4033,-18.2559,34.1474,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,529264,768.6637,786.9657,1139,1303,1,0.3048,0.5571,1.795,0.5471,693.3844,664.745,143.544,1244,-43.5,"1139,1303,1;693,81,0.9961;631,105,0.9961;1153,1329,0.9922;266,337,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000343.png,support_region_observation_extracted,true,true,true,545.067,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0152,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,165,343.75,344,344,0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-35.3296,-52.4033,-18.2559,34.1474,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,529264,768.6637,786.9657,714,73,1,0.2875,0.5461,1.8313,0.5266,696.4829,669.0573,138.2478,1236,-43.5,"1134,1306,1;714,73,1;209,391,0.9961;1153,1329,0.9922;508,165,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000344.png,support_region_observation_extracted,true,true,true,815.216,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0153,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,166,345.8333,345,345,-0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-34.6301,-52.4066,-16.8536,35.553,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,551050,775.3295,782.3018,1139,1303,1,0.3046,0.5592,1.7884,0.5447,706.7121,663.132,137.5128,1252,-42.5,"1139,1303,1;475,184,0.9961;209,391,0.9961;1153,1329,0.9922;289,317,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000345.png,support_region_observation_extracted,true,true,true,537.809,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0154,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,166,345.8333,346,346,0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-34.6301,-52.4066,-16.8536,35.553,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,551050,775.3295,782.3018,1139,1303,1,0.3015,0.5574,1.7939,0.5409,709.1678,662.7099,136.6733,1252,-42.5,"1139,1303,1;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000346.png,support_region_observation_extracted,true,true,true,527.953,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0155,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,167,347.9167,347,347,-0.9167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.9302,-52.4082,-15.4521,36.9561,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,572798,782.0554,777.7171,313,297,1,0.2883,0.5515,1.8132,0.5228,721.9121,664.5957,128.1158,1252,-42.5,"313,297,1;1139,1303,1;1153,1329,0.9922;580,128,0.9922;519,159,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000347.png,support_region_observation_extracted,true,true,true,773.213,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0156,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,167,347.9167,348,348,0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.9302,-52.4082,-15.4521,36.9561,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,572798,782.0554,777.7171,1139,1303,1,0.277,0.5446,1.8363,0.5086,723.3562,660.7811,130.842,1260,-28.5,"1139,1303,1;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,support_region_observation_extracted,true,true,true,520.833,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0157,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,168,350,349,349,-1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.321,-52.4136,-14.2285,38.185,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,591845,787.9542,773.7941,1139,1303,1,0.2795,0.5486,1.8229,0.5095,728.9326,661.0701,127.241,1260,-41.5,"1134,1306,1;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,support_region_observation_extracted,true,true,true,520.975,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0158,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,168,350,350,350,0,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.321,-52.4136,-14.2285,38.185,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,591845,787.9542,773.7941,796,47,1,0.266,0.5401,1.8516,0.4925,728.8014,661.8469,126.6145,1252,-38.5,"789,49,1;413,223,1;1144,1299,1;645,99,0.9961;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,support_region_observation_extracted,true,true,true,830.513,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0159,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,edge_or_truncated,168,350,351,351,1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.321,-52.4136,-14.2285,38.185,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,591845,787.9542,773.7941,796,47,1,0.2715,0.5432,1.841,0.4998,724.8856,659.3195,130.6985,1252,-39.5,"1145,1299,1;413,223,1;796,47,1;608,115,0.9961;1153,1329,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,support_region_observation_extracted,true,true,true,837.633,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0160,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,edge_or_truncated,151,314.5833,315,315,0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.5546,-52.3829,-14.7264,37.6566,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,583652,785.687,775.2912,645,99,1,0.129,0.4513,2.216,0.2858,880.8616,825.5673,107.6378,1052,-18.5,"645,99,1;1130,1310,1;665,91,0.9961;313,297,0.9961;719,71,0.9922",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000315.png,support_region_observation_extracted,true,true,true,1192.717,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0161,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,edge_or_truncated,152,316.6667,317,317,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-32.091,-52.3786,-11.8033,40.5753,12,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,628892,799.9914,766.0646,645,99,1,0.1641,0.4785,2.0897,0.3429,888.2865,813.8894,100.4153,708,-18.5,"1135,1308,1;645,99,1;313,297,0.9961;665,91,0.9961;743,63,0.9922",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000317.png,support_region_observation_extracted,true,true,true,1196.373,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0162,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,149,310.4167,310,310,-0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-33.1088,-55.3981,-10.8195,44.5785,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,690937,790.0194,772.4419,1144,1299,1,0.2216,0.5261,1.9007,0.4212,785.8676,731.0719,41.5778,1252,-21.5,"1132,1314,1;1146,1299,0.9961;1153,1329,0.9922;626,107,0.9922;782,51,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000310.png,support_region_observation_extracted,true,true,true,364.718,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0163,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,152,316.6667,317,317,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-29.8925,-55.3833,-4.4017,50.9816,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,790180,821.9085,752.8998,1150,1298,1,0.2326,0.5485,1.823,0.4241,814.9242,701.9039,51.4719,1252,-13.5,"1134,1314,1;1150,1298,1;475,184,0.9961;1153,1329,0.9922;675,87,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000317.png,support_region_observation_extracted,true,true,true,338.407,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0164,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,170,354.1667,354,354,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,6.607,-21.4497,34.6637,56.1134,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,869577,1230.6698,668.6755,796,47,1,0.2636,0.5768,1.7339,0.457,1232.2327,683.9795,15.3836,1244,0.5,"1145,1299,1;1170,1307,1;1838,187,1;796,47,1;1519,49,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000354.png,support_region_observation_extracted,true,true,true,1046.802,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0165,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,duplicate_or_handoff,170,354.1667,355,355,0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,6.607,-21.4497,34.6637,56.1134,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,869577,1230.6698,668.6755,1017,5,1,0.2898,0.5916,1.6904,0.4899,1232.6074,678.0524,9.575,1244,0.5,"1146,1299,1;1017,5,1;1416,24,1;796,47,1;691,81,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000355.png,support_region_observation_extracted,true,true,true,1023.464,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0166,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,duplicate_or_handoff,152,316.6667,317,317,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-37.5392,-55.4064,-19.6719,35.7345,15,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,553861,747.9906,802.2263,1132,1314,1,0.2308,0.5132,1.9487,0.4497,685.7345,712.297,109.376,1252,-20.5,"1133,1314,1;475,184,0.9961;1153,1329,0.9922;451,199,0.9922;599,119,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000317.png,support_region_observation_extracted,true,true,true,501.539,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
