gt_id,case_id,scene,sar_frame,pool_type,gt_quality_label,gt_crop_available,dominant_energy_pattern,dominant_side_or_axis_proxy,energy_distribution_description,near_or_dominant_side_ridge_proxy,corner_or_endpoint_hotspot_proxy,far_or_opposite_side_weak_return_proxy,discontinuous_edge_proxy,enclosed_shell_proxy,block_like_body_proxy,range_spread_with_core_proxy,vehicle_morphology_supported,morphology_strength,confounders,posthoc_only,notes
saronly_gm_rm011_000277_01,GTREF_GM_RM011_s277_saronly_gm_rm011_000277_01,GM_RM011,277,sar_only,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.6086;corner_ratio=2.1415;edge_continuity=0.9583;component_count=2;part_count=1,yes,yes,yes,no,no,yes,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000278_01,GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_01,GM_RM011,278,gm011_waiting_object_stream,review_multi_structure,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.019;corner_ratio=2.0028;edge_continuity=0.9583;component_count=31;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000278_02,GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_02,GM_RM011,278,gm011_waiting_object_stream,good,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0396;corner_ratio=1.8697;edge_continuity=0.9583;component_count=32;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000278_03,GTREF_GM_RM011_s278_frameadd_gm_rm011_000133_000278_03,GM_RM011,278,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0325;corner_ratio=2.6063;edge_continuity=0.9583;component_count=34;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
saronly_gm_rm011_000278_01,GTREF_GM_RM011_s278_saronly_gm_rm011_000278_01,GM_RM011,278,sar_only,review_too_small,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.6559;corner_ratio=1.8809;edge_continuity=0.75;component_count=5;part_count=1,yes,no,yes,no,no,yes,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000279_01,GTREF_GM_RM011_s279_frameadd_gm_rm011_000134_000279_01,GM_RM011,279,gm011_waiting_object_stream,review_extreme_aspect,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0044;corner_ratio=2.0037;edge_continuity=1;component_count=32;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000279_02,GTREF_GM_RM011_s279_frameadd_gm_rm011_000134_000279_02,GM_RM011,279,gm011_waiting_object_stream,good,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.0109;corner_ratio=1.9224;edge_continuity=1;component_count=23;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000279_03,GTREF_GM_RM011_s279_frameadd_gm_rm011_000134_000279_03,GM_RM011,279,gm011_waiting_object_stream,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.011;corner_ratio=2.5685;edge_continuity=1;component_count=26;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000280_01,GTREF_GM_RM011_s280_frameadd_gm_rm011_000134_000280_01,GM_RM011,280,gm011_waiting_object_stream,review_multi_structure,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0194;corner_ratio=2.4107;edge_continuity=1;component_count=34;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000280_02,GTREF_GM_RM011_s280_frameadd_gm_rm011_000134_000280_02,GM_RM011,280,gm011_waiting_object_stream,review_multi_structure,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0042;corner_ratio=2.0134;edge_continuity=1;component_count=23;part_count=3,no,yes,uncertain,yes,yes,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000134_000280_03,GTREF_GM_RM011_s280_frameadd_gm_rm011_000134_000280_03,GM_RM011,280,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0359;corner_ratio=3.1607;edge_continuity=1;component_count=24;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000135_000282_01,GTREF_GM_RM011_s282_frameadd_gm_rm011_000135_000282_01,GM_RM011,282,gm011_waiting_object_stream,review_multi_structure,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0893;corner_ratio=1.9232;edge_continuity=1;component_count=26;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000135_000282_02,GTREF_GM_RM011_s282_frameadd_gm_rm011_000135_000282_02,GM_RM011,282,gm011_waiting_object_stream,good,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0568;corner_ratio=1.8882;edge_continuity=0.9583;component_count=44;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000135_000282_03,GTREF_GM_RM011_s282_frameadd_gm_rm011_000135_000282_03,GM_RM011,282,gm011_waiting_object_stream,review_extreme_aspect,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0377;corner_ratio=2.5086;edge_continuity=1;component_count=33;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000283_01,GTREF_GM_RM011_s283_frameadd_gm_rm011_000136_000283_01,GM_RM011,283,gm011_waiting_object_stream,good,yes,discontinuous_edges,right_side,dominant_side=right_side;side_contrast=1.0096;corner_ratio=1.7386;edge_continuity=1;component_count=26;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000283_02,GTREF_GM_RM011_s283_frameadd_gm_rm011_000136_000283_02,GM_RM011,283,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.1057;corner_ratio=1.8317;edge_continuity=0.9583;component_count=23;part_count=4,no,no,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000283_03,GTREF_GM_RM011_s283_frameadd_gm_rm011_000136_000283_03,GM_RM011,283,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0069;corner_ratio=2.3972;edge_continuity=1;component_count=40;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000284_01,GTREF_GM_RM011_s284_frameadd_gm_rm011_000136_000284_01,GM_RM011,284,gm011_waiting_object_stream,good,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0537;corner_ratio=1.8734;edge_continuity=1;component_count=39;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000284_02,GTREF_GM_RM011_s284_frameadd_gm_rm011_000136_000284_02,GM_RM011,284,gm011_waiting_object_stream,review_multi_structure,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.1105;corner_ratio=1.917;edge_continuity=1;component_count=31;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000136_000284_03,GTREF_GM_RM011_s284_frameadd_gm_rm011_000136_000284_03,GM_RM011,284,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0023;corner_ratio=2.5349;edge_continuity=1;component_count=34;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
