case_id,scene,object_hypothesis_id,sar_frame,optical_state,optical_complete_visible,truncation_or_occlusion_state,support_boundary_available,support_source,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_primitive_coverage_proxy,support_covers_most_gt_area,support_covers_most_gt_energy,support_covers_most_vehicle_structure,support_too_broad_for_unique_association,main_failure_reason,posthoc_validation_only_fields,notes
PAIR_GM_RM017_o162_s337_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,337,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o162_s338_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,338,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o163_s339_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,339,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o163_s340_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,340,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,0.9721,0.9733,0.9867,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o164_s341_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,341,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o164_s342_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,342,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o165_s343_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,343,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o165_s344_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,344,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o166_s345_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,345,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o166_s346_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,346,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o167_s347_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,347,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o167_s348_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,348,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o168_s349_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,349,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o168_s350_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,350,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o168_s351_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,351,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM019_o151_s315_oty1t_obj_GM_RM019_bytetrack_bt_0098,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,315,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,0.0598,0.0388,0,no,no,no,yes,support misses part of GT area,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM019_o152_s317_oty1t_obj_GM_RM019_bytetrack_bt_0098,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0098,317,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,no,state_condition=edge_or_truncated;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,0.0577,0.0394,0.0012,no,no,no,yes,support misses part of GT area,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
PAIR_GM_RM017_o149_s310_oty1t_obj_GM_RM017_bytetrack_bt_0008,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,310,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,no,state_condition=duplicate_or_handoff;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,yes,state_conditioned_range_band;posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,1,1,1,yes,yes,yes,yes,coverage high but peak competition prevents unique association,SAR GT polygon;GT energy;GT area;coverage ratios,"80-85% coverage is audited separately for GT area, GT energy, and high-energy morphology proxy; not a runtime rule."
