case_id,scene,sar_frame,component_id,source_region,component_area,component_long_axis,component_short_axis,component_aspect_ratio,component_energy,relative_to_gt_scale,hierarchy_label,why_not_vehicle_if_atom,composition_group_id,composition_description,posthoc_gt_relation,notes
GTREF_PAIRED_GM_RM017_s366_216,GM_RM017,366,C004,gt_inside,111,31.391,6.476,4.8477,11824,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_216,GM_RM017,366,C005,gt_inside,96,15.105,11.143,1.3556,11142,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_216,GM_RM017,366,C006,gt_inside,52,10.125,8.741,1.1583,5519,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_216,GM_RM017,366,C007,gt_inside,48,10.825,9.697,1.1164,4880,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_216,GM_RM017,366,C008,gt_inside,30,16.765,2.881,5.8185,2980,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C001,gt_inside,1968,129.817,25.113,5.1693,291977,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0220,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C002,gt_inside,107,24.3,10.346,2.3487,13007,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C003,gt_inside,57,27.546,3.263,8.443,6872,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C004,gt_inside,39,10.806,6.757,1.5992,4942,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C005,gt_inside,18,9.72,2.946,3.3001,2301,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C006,gt_inside,11,5.501,3.926,1.4012,1312,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C007,gt_inside,10,4.772,3.475,1.373,1132,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_217,GM_RM017,366,C008,gt_inside,7,6.685,1.596,4.1899,818,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C001,gt_inside,665,50.159,23.353,2.1479,67860,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0221,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C002,gt_inside,285,29.64,16.99,1.7446,28073,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C003,gt_inside,219,42.646,10.647,4.0055,20632,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0221,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C004,gt_inside,199,23.539,19.208,1.2255,17473,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C005,gt_inside,124,15.592,11.732,1.3291,12902,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C006,gt_inside,21,6.41,5.95,1.0774,1766,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C007,gt_inside,18,6.741,4.752,1.4185,1705,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,C008,gt_inside,18,7.638,4.776,1.5995,1649,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s366_218,GM_RM017,366,SHELL_0221,gt_inside,1549,50.159,23.353,,152060,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0221,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C001,gt_inside,917,59.594,26.792,2.2243,111025,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0222,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C002,gt_inside,417,37.232,19.493,1.9101,47709,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0222,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C003,gt_inside,107,18.902,9.614,1.9661,12276,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C004,gt_inside,87,22.536,10.041,2.2445,8325,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C005,gt_inside,79,25.25,6.941,3.6381,8008,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C006,gt_inside,63,13.999,10.557,1.3261,6345,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C007,gt_inside,43,12.505,7.095,1.7625,4652,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_219,GM_RM017,367,C008,gt_inside,14,7.981,2.972,2.6852,1413,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C001,gt_inside,1637,126.027,20.911,6.0269,251657,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0223,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C002,gt_inside,27,8.08,5.176,1.5609,3847,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C003,gt_inside,27,9.274,3.98,2.3303,3644,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C004,gt_inside,16,9.466,2.066,4.5826,1999,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C005,gt_inside,15,6.224,3.938,1.5804,1993,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C006,gt_inside,15,7.452,3.694,2.0172,1863,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C007,gt_inside,13,6.66,4.095,1.6266,1650,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_220,GM_RM017,367,C008,gt_inside,10,5.963,2.108,2.8284,1290,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_221,GM_RM017,367,C001,gt_inside,953,101.709,19.132,5.3162,97335,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0224,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_221,GM_RM017,367,C002,gt_inside,344,53.06,14.98,3.5421,35845,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0224,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_221,GM_RM017,367,C003,gt_inside,116,20.036,11.098,1.8054,10738,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_221,GM_RM017,367,C004,gt_inside,43,13.793,8.532,1.6166,3886,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_PAIRED_GM_RM017_s367_221,GM_RM017,367,C005,gt_inside,33,14.394,5.472,2.6306,2969,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
