response_thread_id,scene,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,branch_count,gap_count,azimuth_center_start,azimuth_center_end,radial_center_start,radial_center_end,azimuth_drift,radial_drift_px,mean_local_contrast,max_local_contrast,integrated_excess,shape_stability,temporal_continuity,static_clutter_likelihood,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio,dynamic_response_status,component_ids
WGV33D_THREAD_001522,GM_RM011,main,276,276,1,1,1,0,-43.1505,-43.1505,124.7089,124.7089,0,0,3.376953,3.376953,1374.000027,1,0,0.02698,1,1.859462,1.916072,transient_unlinked,WGV33D_MAIN_F0276_C011774
WGV33D_THREAD_001523,GM_RM011,main,276,276,1,1,0,0,-28.1638,-28.1638,338.0481,338.0481,0,0,3.448568,3.448568,3967.499893,1,0,0.004352,1,1.069287,2.083151,transient_unlinked,WGV33D_MAIN_F0276_C011779
WGV33D_THREAD_001524,GM_RM011,main,276,278,3,2,2,1,-27.5,-26.1873,219.8398,215.2425,1.3127,-4.5973,4.688151,5.833984,3566.500092,0.833333,0.5,0.03144,1,1.602718,1.998677,transient_unlinked,WGV33D_MAIN_F0276_C011780;WGV33D_MAIN_F0278_C011911
WGV33D_THREAD_001525,GM_RM011,main,276,276,1,1,1,0,-17.2838,-17.2838,68.3691,68.3691,0,0,2.751953,2.751953,940.000038,1,0,0.043081,1,1.388241,2.357261,transient_unlinked,WGV33D_MAIN_F0276_C011784
WGV33D_THREAD_001526,GM_RM011,main,276,276,1,1,0,0,-15.0191,-15.0191,390,390,0,0,3.079102,3.079102,3280.000053,1,0,0.013708,1,1.544359,2.741611,transient_unlinked,WGV33D_MAIN_F0276_C011786
WGV33D_THREAD_001527,GM_RM011,main,276,276,1,1,1,0,12.0424,12.0424,310,310,0,0,5.328125,5.328125,2599.999935,1,0,0.003916,1,1.498749,2.81509,transient_unlinked,WGV33D_MAIN_F0276_C011800
WGV33D_THREAD_001528,GM_RM011,main,276,276,1,1,1,0,14.0408,14.0408,80.1631,80.1631,0,0,3.674805,3.674805,546.499992,1,0,0.023499,1,1.334572,2.141153,transient_unlinked,WGV33D_MAIN_F0276_C011802
WGV33D_THREAD_001529,GM_RM011,main,276,276,1,1,1,0,28.0416,28.0416,130,130,0,0,3.464844,3.464844,933.999973,1,0,0.010444,1,1.366351,3.174281,transient_unlinked,WGV33D_MAIN_F0276_C011806
WGV33D_THREAD_001530,GM_RM011,main,277,289,13,7,7,6,-37.0191,-24.9538,166.9386,147.0531,12.0653,-19.8855,3.977539,4.507812,16247.999989,0.904642,0.5,0.023527,1,1.62396,2.706386,dynamic_local_response_supported,WGV33D_MAIN_F0277_C011845;WGV33D_MAIN_F0279_C011974;WGV33D_MAIN_F0281_C012120;WGV33D_MAIN_F0283_C012245;WGV33D_MAIN_F0285_C012374;WGV33D_MAIN_F0287_C012509;WGV33D_MAIN_F0289_C012648
WGV33D_THREAD_001531,GM_RM011,main,277,277,1,1,1,0,-14.4936,-14.4936,67.9782,67.9782,0,0,2.820801,2.820801,895.999985,1,0,0.047324,1,1.335678,2.47662,transient_unlinked,WGV33D_MAIN_F0277_C011852
WGV33D_THREAD_001532,GM_RM011,main,277,279,3,2,2,1,-1.0234,-3.161,86,88.7401,-2.1376,2.7401,3.262207,3.454102,1858.499962,0.833333,0.5,0.040796,1,1.441874,3.383267,transient_unlinked,WGV33D_MAIN_F0277_C011861;WGV33D_MAIN_F0279_C011993
WGV33D_THREAD_001533,GM_RM011,main,277,277,1,1,1,0,2.9795,2.9795,65.0663,65.0663,0,0,2.804199,2.804199,997,1,0,0.039491,1,0.991294,2.640822,transient_unlinked,WGV33D_MAIN_F0277_C011862
WGV33D_THREAD_001534,GM_RM011,main,278,278,1,1,0,0,-58.5004,-58.5004,339.2864,339.2864,0,0,5.156901,5.156901,3346.999821,1,0,0.016101,1,1.582935,1.451355,transient_unlinked,WGV33D_MAIN_F0278_C011905
WGV33D_THREAD_001535,GM_RM011,main,278,278,1,1,1,0,-51.5138,-51.5138,290,290,0,0,2.516927,2.516927,2951.499985,1,0,0.040905,1,1.138513,1.644815,transient_unlinked,WGV33D_MAIN_F0278_C011907
WGV33D_THREAD_001536,GM_RM011,main,278,288,11,6,6,5,-36.179,-25.9826,164.6206,147.0307,10.1964,-17.5899,4.134196,5.084635,10698.499806,0.875,0.5,0.021105,1,1.718805,2.631235,dynamic_local_response_supported,WGV33D_MAIN_F0278_C011909;WGV33D_MAIN_F0280_C012049;WGV33D_MAIN_F0282_C012183;WGV33D_MAIN_F0284_C012306;WGV33D_MAIN_F0286_C012437;WGV33D_MAIN_F0288_C012584
WGV33D_THREAD_001537,GM_RM011,main,278,278,1,1,1,0,-22.0285,-22.0285,338,338,0,0,4.761719,4.761719,2793.000031,1,0,0.007833,1,1.22145,2.891972,transient_unlinked,WGV33D_MAIN_F0278_C011913
WGV33D_THREAD_001538,GM_RM011,main,278,278,1,1,1,0,-12.6106,-12.6106,68.0059,68.0059,0,0,2.676107,2.676107,1075.499977,1,0,0.04852,1,1.326399,2.026732,transient_unlinked,WGV33D_MAIN_F0278_C011916
WGV33D_THREAD_001539,GM_RM011,main,278,295,18,33,33,0,-14.0447,8.5056,194,194,22.5503,0,4.103296,6.615234,109584.001186,0.636967,1,0.105766,1,1.464014,1.712928,dynamic_local_response_mixed,WGV33D_MAIN_F0278_C011917;WGV33D_MAIN_F0280_C012053;WGV33D_MAIN_F0280_C012056;WGV33D_MAIN_F0282_C012190;WGV33D_MAIN_F0282_C012193;WGV33D_MAIN_F0284_C012313;WGV33D_MAIN_F0283_C012251;WGV33D_MAIN_F0284_C012315;WGV33D_MAIN_F0286_C012445;WGV33D_MAIN_F0286_C012444;WGV33D_MAIN_F0283_C012253;WGV33D_MAIN_F0285_C012381;WGV33D_MAIN_F0281_C012125;WGV33D_MAIN_F0281_C012130;WGV33D_MAIN_F0285_C012383;WGV33D_MAIN_F0288_C012590;WGV33D_MAIN_F0287_C012518;WGV33D_MAIN_F0279_C011981;WGV33D_MAIN_F0279_C011983;WGV33D_MAIN_F0290_C012724;WGV33D_MAIN_F0289_C012658;WGV33D_MAIN_F0292_C012866;WGV33D_MAIN_F0288_C012592;WGV33D_MAIN_F0291_C012798;WGV33D_MAIN_F0290_C012729;WGV33D_MAIN_F0289_C012662;WGV33D_MAIN_F0293_C012942;WGV33D_MAIN_F0291_C012796;WGV33D_MAIN_F0292_C012868;WGV33D_MAIN_F0295_C013068;WGV33D_MAIN_F0291_C012800;WGV33D_MAIN_F0294_C013002;WGV33D_MAIN_F0290_C012730
WGV33D_THREAD_001540,GM_RM011,main,278,278,1,1,1,0,-4.2526,-4.2526,170.0288,170.0288,0,0,3.373047,3.373047,3643.500008,1,0,0.086162,1,1.096925,1.026439,transient_unlinked,WGV33D_MAIN_F0278_C011923
WGV33D_THREAD_001541,GM_RM011,main,278,278,1,1,1,0,4.0185,4.0185,166,166,0,0,3.995117,3.995117,761.000061,1,0,0.07376,1,1.222188,0.51807,transient_unlinked,WGV33D_MAIN_F0278_C011927
WGV33D_THREAD_001542,GM_RM011,main,278,278,1,1,1,0,6.0255,6.0255,66,66,0,0,2.838867,2.838867,523.999977,1,0,0.036554,1,1.274541,2.566596,transient_unlinked,WGV33D_MAIN_F0278_C011928
WGV33D_THREAD_001543,GM_RM011,main,278,288,11,6,6,5,14.9715,20.9731,330,339.8926,6.0016,9.8926,4.936198,5.324219,19223.500228,0.757898,0.5,0.004895,1,1.13306,2.794462,dynamic_local_response_mixed,WGV33D_MAIN_F0278_C011931;WGV33D_MAIN_F0280_C012074;WGV33D_MAIN_F0282_C012209;WGV33D_MAIN_F0284_C012334;WGV33D_MAIN_F0286_C012461;WGV33D_MAIN_F0288_C012604
WGV33D_THREAD_001544,GM_RM011,main,279,279,1,1,0,0,-50.9839,-50.9839,286,286,0,0,3.542969,3.542969,2067.499912,1,0,0.051567,1,1.313646,1.730722,transient_unlinked,WGV33D_MAIN_F0279_C011969
WGV33D_THREAD_001545,GM_RM011,main,279,279,1,1,1,0,-48.0062,-48.0062,288.0249,288.0249,0,0,2.8125,2.8125,2037.500023,1,0,0.006527,1,1.084423,2.052025,transient_unlinked,WGV33D_MAIN_F0279_C011972
WGV33D_THREAD_001546,GM_RM011,main,279,280,2,2,0,0,-38.838,-37.5275,332.7291,330,1.3105,-2.7291,3.079427,3.179688,7187.000198,1,1,0.00718,1,1.325307,2.376248,transient_unlinked,WGV33D_MAIN_F0279_C011973;WGV33D_MAIN_F0280_C012048
WGV33D_THREAD_001547,GM_RM011,main,279,281,3,3,1,1,-25.8225,-23.9649,335.4798,334,1.8576,-1.4798,3.055881,3.488281,10539.499817,0.849779,0.5,0.005512,1,1.25292,2.571806,dynamic_local_response_supported,WGV33D_MAIN_F0279_C011977;WGV33D_MAIN_F0281_C012123;WGV33D_MAIN_F0279_C011978
WGV33D_THREAD_001548,GM_RM011,main,279,283,5,4,4,2,-8.6546,-2.9236,341.9264,338.6773,5.731,-3.2491,4.129053,5.466797,23552.999672,0.7167,0.5,0.006353,1,1.306296,2.348695,dynamic_local_response_supported,WGV33D_MAIN_F0279_C011987;WGV33D_MAIN_F0281_C012136;WGV33D_MAIN_F0281_C012132;WGV33D_MAIN_F0283_C012254
WGV33D_THREAD_001549,GM_RM011,main,279,279,1,1,1,0,-7.9781,-7.9781,278,278,0,0,4.851562,4.851562,1790.500061,1,0,0.016971,1,1.577236,1.932074,transient_unlinked,WGV33D_MAIN_F0279_C011989
WGV33D_THREAD_001550,GM_RM011,main,279,281,3,3,3,1,1.5976,3.5207,266,266,1.9231,0,3.64388,4.255859,7808.999779,0.849779,0.5,0.017262,1,1.236558,1.57546,dynamic_local_response_supported,WGV33D_MAIN_F0279_C011995;WGV33D_MAIN_F0281_C012141;WGV33D_MAIN_F0279_C011997
WGV33D_THREAD_001551,GM_RM011,main,279,279,1,1,1,0,20.1839,20.1839,71.2658,71.2658,0,0,3.460938,3.460938,383,1,0,0.071366,1,1.226012,1.529016,transient_unlinked,WGV33D_MAIN_F0279_C012002
WGV33D_THREAD_001552,GM_RM011,main,279,279,1,1,0,0,20.5101,20.5101,254,254,0,0,3.199219,3.199219,2416.500053,1,0,0.007833,1,1.115088,1.865165,transient_unlinked,WGV33D_MAIN_F0279_C012003
WGV33D_THREAD_001553,GM_RM011,main,279,279,1,1,1,0,23.5,23.5,276.1131,276.1131,0,0,2.823242,2.823242,1796.499996,1,0,0.011097,1,1.321242,1.948093,transient_unlinked,WGV33D_MAIN_F0279_C012005
WGV33D_THREAD_001554,GM_RM011,main,280,280,1,1,1,0,-49.529,-49.529,351.2664,351.2664,0,0,3.733724,3.733724,3297.5,1,0,0.002611,1,1.064095,2.025038,transient_unlinked,WGV33D_MAIN_F0280_C012046
WGV33D_THREAD_001555,GM_RM011,main,280,280,1,1,0,0,-44.5,-44.5,263.9721,263.9721,0,0,2.975586,2.975586,1210.50008,1,0,0.020235,1,1.111956,1.967936,transient_unlinked,WGV33D_MAIN_F0280_C012047
WGV33D_THREAD_001556,GM_RM011,main,280,280,1,1,1,0,-14.9868,-14.9868,103.9394,103.9394,0,0,2.745117,2.745117,854.999935,1,0,0.059073,1,1.641504,2.882016,transient_unlinked,WGV33D_MAIN_F0280_C012055
WGV33D_THREAD_001557,GM_RM011,main,280,280,1,1,1,0,-12.9741,-12.9741,386,386,0,0,3.236328,3.236328,2198.999924,1,0,0.013055,1,1.615677,2.473044,transient_unlinked,WGV33D_MAIN_F0280_C012057
WGV33D_THREAD_001558,GM_RM011,main,280,280,1,1,1,0,-8.9925,-8.9925,342,342,0,0,3.154297,3.154297,2139.500175,1,0,0.005222,1,1.470469,2.317359,transient_unlinked,WGV33D_MAIN_F0280_C012059
WGV33D_THREAD_001559,GM_RM011,main,280,280,1,1,1,0,-6.9771,-6.9771,278,278,0,0,4.884766,4.884766,1278.500015,1,0,0.020888,1,1.455135,1.64898,transient_unlinked,WGV33D_MAIN_F0280_C012061
WGV33D_THREAD_001560,GM_RM011,main,280,286,7,5,5,3,-5.1563,-5.0079,339.1614,342,0.1484,2.8386,4.162161,6.068359,21158.50013,0.705967,0.5,0.007511,1,1.245635,2.244678,dynamic_local_response_mixed,WGV33D_MAIN_F0280_C012063;WGV33D_MAIN_F0282_C012196;WGV33D_MAIN_F0284_C012316;WGV33D_MAIN_F0284_C012317;WGV33D_MAIN_F0286_C012447
WGV33D_THREAD_001561,GM_RM011,main,280,280,1,1,1,0,0.239,0.239,59.1311,59.1311,0,0,2.567871,2.567871,717.999962,1,0,0.05483,1,0.999308,2.505435,transient_unlinked,WGV33D_MAIN_F0280_C012066
WGV33D_THREAD_001562,GM_RM011,main,280,280,1,1,1,0,11.2276,11.2276,68.2602,68.2602,0,0,2.706194,2.706194,561.000015,1,0,0.0511,1,1.126017,2.01367,transient_unlinked,WGV33D_MAIN_F0280_C012070
WGV33D_THREAD_001563,GM_RM011,main,280,286,7,5,5,3,10.4626,17.3877,133.1373,138,6.9251,4.8627,5.092415,7.707031,17901.999924,0.731154,0.5,0.028427,1,1.298857,1.795068,dynamic_local_response_supported,WGV33D_MAIN_F0280_C012071;WGV33D_MAIN_F0282_C012203;WGV33D_MAIN_F0282_C012207;WGV33D_MAIN_F0284_C012330;WGV33D_MAIN_F0286_C012459
WGV33D_THREAD_001564,GM_RM011,main,280,280,1,1,1,0,14.9776,14.9776,314,314,0,0,6.679688,6.679688,2218.999969,1,0,0.003916,1,1.874293,2.50961,transient_unlinked,WGV33D_MAIN_F0280_C012073
WGV33D_THREAD_001565,GM_RM011,main,280,282,3,2,2,1,19.9774,22.5,142,144.0124,2.5226,2.0124,4.291992,4.535156,1768.499989,1,0.5,0.035901,1,1.776261,2.587675,transient_unlinked,WGV33D_MAIN_F0280_C012075;WGV33D_MAIN_F0282_C012212
WGV33D_THREAD_001566,GM_RM011,main,280,280,1,1,1,0,22.5084,22.5084,70.9951,70.9951,0,0,3.647949,3.647949,377.499969,1,0,0.073107,1,1.201556,1.393103,transient_unlinked,WGV33D_MAIN_F0280_C012076
WGV33D_THREAD_001567,GM_RM011,main,281,281,1,1,1,0,-54.0394,-54.0394,190,190,0,0,2.928711,2.928711,1335.999931,1,0,0.005222,1,1.405577,1.943114,transient_unlinked,WGV33D_MAIN_F0281_C012116
WGV33D_THREAD_001568,GM_RM011,main,281,281,1,1,1,0,-43.983,-43.983,262,262,0,0,4.662109,4.662109,1967.499943,1,0,0.02154,1,1.576131,2.064286,transient_unlinked,WGV33D_MAIN_F0281_C012119
WGV33D_THREAD_001569,GM_RM011,main,281,303,23,17,17,11,-16.3374,1.9997,131.5001,134,18.3371,2.4999,4.721748,5.849609,33285.99979,0.780287,0.5,0.030157,1,1.523017,2.712163,dynamic_local_response_supported,WGV33D_MAIN_F0281_C012124;WGV33D_MAIN_F0283_C012249;WGV33D_MAIN_F0285_C012378;WGV33D_MAIN_F0287_C012516;WGV33D_MAIN_F0289_C012657;WGV33D_MAIN_F0289_C012654;WGV33D_MAIN_F0291_C012795;WGV33D_MAIN_F0291_C012794;WGV33D_MAIN_F0293_C012939;WGV33D_MAIN_F0295_C013063;WGV33D_MAIN_F0297_C013207;WGV33D_MAIN_F0297_C013204;WGV33D_MAIN_F0299_C013329;WGV33D_MAIN_F0299_C013325;WGV33D_MAIN_F0301_C013438;WGV33D_MAIN_F0301_C013433;WGV33D_MAIN_F0303_C013559
WGV33D_THREAD_001570,GM_RM011,main,281,281,1,1,1,0,-14.9682,-14.9682,290,290,0,0,5.628906,5.628906,2098.499966,1,0,0.013055,1,1.826388,2.094283,transient_unlinked,WGV33D_MAIN_F0281_C012127
WGV33D_THREAD_001571,GM_RM011,main,281,281,1,1,1,0,-11.9863,-11.9863,386,386,0,0,3.475586,3.475586,2732.999954,1,0,0.012402,1,1.602138,2.46934,transient_unlinked,WGV33D_MAIN_F0281_C012129
WGV33D_THREAD_001572,GM_RM011,main,281,281,1,1,1,0,-7.458,-7.458,90,90,0,0,3.507161,3.507161,666.000038,1,0,0.048738,1,1.657004,2.497987,transient_unlinked,WGV33D_MAIN_F0281_C012131
WGV33D_THREAD_001573,GM_RM011,main,281,281,1,1,1,0,5.0278,5.0278,134,134,0,0,2.900391,2.900391,696.999985,1,0,0.029373,1,1.183813,1.530142,transient_unlinked,WGV33D_MAIN_F0281_C012142
WGV33D_THREAD_001574,GM_RM011,main,281,287,7,4,4,3,10.5317,18.3534,135.1577,139.3722,7.8217,4.2145,4.061871,4.790235,19966.499851,0.795921,0.5,0.032614,1,1.38171,1.94064,dynamic_local_response_supported,WGV33D_MAIN_F0281_C012144;WGV33D_MAIN_F0283_C012263;WGV33D_MAIN_F0285_C012393;WGV33D_MAIN_F0287_C012532
WGV33D_THREAD_001575,GM_RM011,main,281,289,9,5,5,4,17.4803,21.979,331.916,342,4.4987,10.084,4.313704,5.126953,18388.99997,0.764706,0.5,0.0052,1,1.170321,3.117002,dynamic_local_response_mixed,WGV33D_MAIN_F0281_C012146;WGV33D_MAIN_F0283_C012267;WGV33D_MAIN_F0285_C012396;WGV33D_MAIN_F0287_C012535;WGV33D_MAIN_F0289_C012672
WGV33D_THREAD_001576,GM_RM011,main,281,281,1,1,1,0,21.0269,21.0269,142,142,0,0,6.640625,6.640625,1078.000088,1,0,0.033943,1,1.973475,2.530612,transient_unlinked,WGV33D_MAIN_F0281_C012147
WGV33D_THREAD_001577,GM_RM011,main,282,282,1,1,1,0,-59.5,-59.5,379.8985,379.8985,0,0,9.847656,9.847656,3070.500137,1,0,0.002611,1,1.957974,2.239523,transient_unlinked,WGV33D_MAIN_F0282_C012180
WGV33D_THREAD_001578,GM_RM011,main,282,289,8,5,3,3,-53.4745,-52.4892,330,311.2837,0.9853,-18.7163,2.986361,3.385417,21867.500109,0.888889,0.571429,0.018995,1,1.488021,1.698597,dynamic_local_response_supported,WGV33D_MAIN_F0282_C012181;WGV33D_MAIN_F0284_C012302;WGV33D_MAIN_F0286_C012432;WGV33D_MAIN_F0287_C012505;WGV33D_MAIN_F0289_C012643
WGV33D_THREAD_001579,GM_RM011,main,282,282,1,1,1,0,-22.9746,-22.9746,332.1015,332.1015,0,0,2.719727,2.719727,2498.99987,1,0,0.005222,1,1.246981,2.350715,transient_unlinked,WGV33D_MAIN_F0282_C012187
WGV33D_THREAD_001580,GM_RM011,main,282,282,1,1,1,0,-14.0365,-14.0365,290,290,0,0,5.523438,5.523438,2168.000103,1,0,0.020888,1,1.899049,2.288005,transient_unlinked,WGV33D_MAIN_F0282_C012189
WGV33D_THREAD_001581,GM_RM011,main,282,282,1,1,1,0,-5.9828,-5.9828,114,114,0,0,3.28125,3.28125,720.5,1,0,0.031332,1,1.540625,2.213158,transient_unlinked,WGV33D_MAIN_F0282_C012194
WGV33D_THREAD_001582,GM_RM011,main,282,290,9,11,11,1,4.4475,15.1891,62,60.6519,10.7416,-1.3481,2.971085,4.045573,9301.000004,0.799214,0.875,0.078206,1,1.166795,2.956337,dynamic_local_response_mixed,WGV33D_MAIN_F0282_C012201;WGV33D_MAIN_F0284_C012325;WGV33D_MAIN_F0286_C012453;WGV33D_MAIN_F0286_C012457;WGV33D_MAIN_F0285_C012390;WGV33D_MAIN_F0287_C012526;WGV33D_MAIN_F0284_C012326;WGV33D_MAIN_F0289_C012670;WGV33D_MAIN_F0287_C012529;WGV33D_MAIN_F0290_C012737;WGV33D_MAIN_F0288_C012601
WGV33D_THREAD_001583,GM_RM011,main,282,282,1,1,1,0,5.9661,5.9661,278,278,0,0,2.961914,2.961914,2040.000023,1,0,0.017624,1,1.574115,1.816214,transient_unlinked,WGV33D_MAIN_F0282_C012202
WGV33D_THREAD_001584,GM_RM011,main,282,282,1,1,1,0,7.9776,7.9776,91.9103,91.9103,0,0,2.652344,2.652344,508.500015,1,0,0.052872,1,1.149787,2.482315,transient_unlinked,WGV33D_MAIN_F0282_C012205
WGV33D_THREAD_001585,GM_RM011,main,282,284,3,2,2,1,8.7469,10.8281,268.6021,272.7022,2.0812,4.1001,2.813672,2.902344,8767.000252,0.8,0.5,0.015057,1,1.186968,1.985673,transient_unlinked,WGV33D_MAIN_F0282_C012206;WGV33D_MAIN_F0284_C012327
WGV33D_THREAD_001586,GM_RM011,main,282,284,3,2,2,1,18.0754,19.0037,67.6611,70,0.9283,2.3389,3.323047,3.607031,1220.000016,0.7,0.5,0.065405,1,1.299292,2.279565,transient_unlinked,WGV33D_MAIN_F0282_C012208;WGV33D_MAIN_F0284_C012333
WGV33D_THREAD_001587,GM_RM011,main,282,282,1,1,0,0,22.5095,22.5095,258,258,0,0,2.970703,2.970703,2637,1,0,0.006963,1,1.240163,1.871487,transient_unlinked,WGV33D_MAIN_F0282_C012211
WGV33D_THREAD_001588,GM_RM011,main,282,290,9,6,3,4,30.9559,32.4857,306,323.3555,1.5298,17.3555,3.256998,4.019531,22238.000005,0.804806,0.5,0.003318,1,1.438705,2.695531,dynamic_local_response_supported,WGV33D_MAIN_F0282_C012216;WGV33D_MAIN_F0284_C012338;WGV33D_MAIN_F0286_C012466;WGV33D_MAIN_F0286_C012467;WGV33D_MAIN_F0288_C012607;WGV33D_MAIN_F0290_C012743
WGV33D_THREAD_001589,GM_RM011,main,283,283,1,1,1,0,-53.8883,-53.8883,328.2714,328.2714,0,0,3.100781,3.100781,6853.999794,1,0,0.008616,1,1.484818,2.099785,transient_unlinked,WGV33D_MAIN_F0283_C012242
WGV33D_THREAD_001590,GM_RM011,main,283,283,1,1,1,0,-25.9894,-25.9894,354,354,0,0,3.543945,3.543945,3707.500084,1,0,0.011097,1,1.499182,2.063576,transient_unlinked,WGV33D_MAIN_F0283_C012248
WGV33D_THREAD_001591,GM_RM011,main,283,287,5,3,3,2,-0.9766,0.8302,386,384.6983,1.8068,-1.3017,5.626085,5.992188,11871.500244,0.831926,0.5,0.007688,1,1.22498,3.220772,dynamic_local_response_supported,WGV33D_MAIN_F0283_C012256;WGV33D_MAIN_F0285_C012385;WGV33D_MAIN_F0287_C012522
WGV33D_THREAD_001592,GM_RM011,main,283,283,1,1,1,0,12.5,12.5,239.8929,239.8929,0,0,3.84375,3.84375,2099.999989,1,0,0.006527,1,1.354971,2.710075,transient_unlinked,WGV33D_MAIN_F0283_C012264
WGV33D_THREAD_001593,GM_RM011,main,283,287,5,3,3,2,15.9884,17.8469,286,292.5873,1.8585,6.5873,3.02257,3.239258,8912.999999,0.831926,0.5,0.014505,1,1.451054,2.335333,dynamic_local_response_supported,WGV33D_MAIN_F0283_C012266;WGV33D_MAIN_F0285_C012395;WGV33D_MAIN_F0287_C012533
WGV33D_THREAD_001594,GM_RM011,main,283,283,1,1,1,0,20.8477,20.8477,70.6419,70.6419,0,0,3.145182,3.145182,1073.000038,1,0,0.072672,1,1.238048,2.303523,transient_unlinked,WGV33D_MAIN_F0283_C012268
WGV33D_THREAD_001595,GM_RM011,main,283,283,1,1,1,0,20.8223,20.8223,111.2729,111.2729,0,0,2.829427,2.829427,1138.500118,1,0,0.043516,1,1.323246,2.752294,transient_unlinked,WGV33D_MAIN_F0283_C012269
WGV33D_THREAD_001596,GM_RM011,main,283,283,1,1,1,0,32.0033,32.0033,110,110,0,0,3.1875,3.1875,985.500031,1,0,0.030026,1,1.638122,3.010152,transient_unlinked,WGV33D_MAIN_F0283_C012271
WGV33D_THREAD_001597,GM_RM011,main,284,284,1,1,1,0,-53.9859,-53.9859,182,182,0,0,3.30957,3.30957,1281.000046,1,0,0.007833,1,1.159088,1.8454,transient_unlinked,WGV33D_MAIN_F0284_C012301
WGV33D_THREAD_001598,GM_RM011,main,284,286,3,2,2,1,-47.4801,-47.003,274,270,0.4771,-4,2.949382,2.977539,5397.999691,0.833333,0.5,0.031767,1,1.411955,1.791504,transient_unlinked,WGV33D_MAIN_F0284_C012304;WGV33D_MAIN_F0286_C012435
WGV33D_THREAD_001599,GM_RM011,main,284,284,1,1,1,0,-27.4924,-27.4924,292.6597,292.6597,0,0,3.065755,3.065755,3268.499977,1,0,0.015666,1,1.038555,1.830121,transient_unlinked,WGV33D_MAIN_F0284_C012307
WGV33D_THREAD_001600,GM_RM011,main,284,284,1,1,1,0,-21.3736,-21.3736,355.4931,355.4931,0,0,2.806641,2.806641,7724.999924,1,0,0.005483,1,1.162326,1.846291,transient_unlinked,WGV33D_MAIN_F0284_C012310
WGV33D_THREAD_001601,GM_RM011,main,284,284,1,1,1,0,-2.0048,-2.0048,166,166,0,0,5.023438,5.023438,945,1,0,0.085509,1,1.179439,1.076333,transient_unlinked,WGV33D_MAIN_F0284_C012318
WGV33D_THREAD_001602,GM_RM011,main,284,284,1,1,1,0,-1.5,-1.5,315.9659,315.9659,0,0,3.083984,3.083984,2436.999916,1,0,0.007833,1,1.255034,2.583005,transient_unlinked,WGV33D_MAIN_F0284_C012319
WGV33D_THREAD_001603,GM_RM011,main,284,286,3,2,2,1,-0.9594,0.0253,386,386,0.9847,0,5.641602,6.048828,6967.999969,1,0.5,0.006527,1,1.485049,3.159289,transient_unlinked,WGV33D_MAIN_F0284_C012320;WGV33D_MAIN_F0286_C012451
WGV33D_THREAD_001604,GM_RM011,main,284,284,1,1,1,0,12.0178,12.0178,90,90,0,0,3.381836,3.381836,534.499969,1,0,0.050914,1,1.300421,2.554865,transient_unlinked,WGV33D_MAIN_F0284_C012328
WGV33D_THREAD_001605,GM_RM011,main,284,293,10,7,7,3,12.848,20.4502,241.9118,246,7.6022,4.0882,3.53365,4.237305,20780.49994,0.764172,0.666667,0.007441,1,1.242171,2.610999,dynamic_local_response_supported,WGV33D_MAIN_F0284_C012329;WGV33D_MAIN_F0286_C012458;WGV33D_MAIN_F0288_C012602;WGV33D_MAIN_F0290_C012739;WGV33D_MAIN_F0292_C012873;WGV33D_MAIN_F0291_C012809;WGV33D_MAIN_F0293_C012951
WGV33D_THREAD_001606,GM_RM011,main,284,284,1,1,1,0,15.1207,15.1207,260.4496,260.4496,0,0,3.174219,3.174219,5903.999874,1,0,0.019321,1,1.498342,2.328942,transient_unlinked,WGV33D_MAIN_F0284_C012331
WGV33D_THREAD_001607,GM_RM011,main,284,286,3,2,2,1,16.5007,18.1768,286,295.2393,1.6761,9.2393,2.735352,2.876953,7089.499977,1,0.5,0.012185,1,1.280965,2.152227,transient_unlinked,WGV33D_MAIN_F0284_C012332;WGV33D_MAIN_F0286_C012460
WGV33D_THREAD_001608,GM_RM011,main,284,294,11,8,8,5,21.7042,27.296,271.2131,283.9671,5.5918,12.754,3.168855,3.609933,48727.000186,0.681292,0.5,0.011009,1,1.250409,2.298926,dynamic_local_response_supported,WGV33D_MAIN_F0284_C012335;WGV33D_MAIN_F0286_C012463;WGV33D_MAIN_F0286_C012462;WGV33D_MAIN_F0288_C012605;WGV33D_MAIN_F0290_C012741;WGV33D_MAIN_F0290_C012740;WGV33D_MAIN_F0292_C012880;WGV33D_MAIN_F0294_C013013
WGV33D_THREAD_001609,GM_RM011,main,285,285,1,1,0,0,-34.0277,-34.0277,270,270,0,0,2.754883,2.754883,1917.999825,1,0,0.006527,1,1.226496,2.132,transient_unlinked,WGV33D_MAIN_F0285_C012373
WGV33D_THREAD_001610,GM_RM011,main,285,287,3,2,1,1,-21.5094,-25.018,354,364.072,-3.5086,10.072,3.093099,3.244792,8069.499848,0.833333,0.5,0.005004,1,1.245336,2.25606,transient_unlinked,WGV33D_MAIN_F0285_C012377;WGV33D_MAIN_F0287_C012512
WGV33D_THREAD_001611,GM_RM011,main,285,285,1,1,1,0,-11.9975,-11.9975,286,286,0,0,4.787109,4.787109,2111.000008,1,0,0.019582,1,1.71643,2.628099,transient_unlinked,WGV33D_MAIN_F0285_C012380
