event_id,event_type,from_frame,to_frame,from_component_frame_id,to_component_frame_id,motion_compensated_distance_m,body_relative_displacement_m,energy_fraction_change,association_basis,association_scope
359_360_COMPONENT_MERGE_41_6,COMPONENT_MERGE,359,360,SAR000359_C06,SAR000360_C05,0.10434,0.10434,0.000332,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
359_360_COMPONENT_MERGE_41_4,COMPONENT_MERGE,359,360,SAR000359_C04,SAR000360_C05,0.695463,0.695463,-0.023518,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,360,361,SAR000360_C01,SAR000361_C01,0.179991,0.179991,-0.001449,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,360,361,SAR000360_C02,SAR000361_C02,0.088915,0.088915,0.011181,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,360,361,SAR000360_C02,SAR000361_C04,0.722487,0.722487,-0.107986,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_CONTINUED_58_3,COMPONENT_CONTINUED,360,361,SAR000360_C03,SAR000361_C03,0.124571,0.124571,0.003035,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,360,361,SAR000360_C04,SAR000361_C04,0.025428,0.025428,0.000949,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,360,361,SAR000360_C04,SAR000361_C05,0.316436,0.316436,-0.001743,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,360,361,SAR000360_C05,SAR000361_C04,0.281152,0.281152,0.002644,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,360,361,SAR000360_C05,SAR000361_C05,0.454023,0.454023,-0.000048,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_MERGE_41_4,COMPONENT_MERGE,360,361,SAR000360_C04,SAR000361_C04,0.025428,0.025428,0.000949,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_MERGE_41_5,COMPONENT_MERGE,360,361,SAR000360_C05,SAR000361_C04,0.281152,0.281152,0.002644,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_MERGE_41_2,COMPONENT_MERGE,360,361,SAR000360_C02,SAR000361_C04,0.722487,0.722487,-0.107986,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_MERGE_41_4,COMPONENT_MERGE,360,361,SAR000360_C04,SAR000361_C05,0.316436,0.316436,-0.001743,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
360_361_COMPONENT_MERGE_41_5,COMPONENT_MERGE,360,361,SAR000360_C05,SAR000361_C05,0.454023,0.454023,-0.000048,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,361,362,SAR000361_C01,SAR000362_C01,0.047005,0.047005,0.034084,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,361,362,SAR000361_C02,SAR000362_C02,0.015711,0.015711,-0.011686,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,361,362,SAR000361_C02,SAR000362_C03,0.724128,0.724128,-0.114957,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,361,362,SAR000361_C03,,0,0,0.028243,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,361,362,SAR000361_C04,SAR000362_C03,0.098524,0.098524,0.00421,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,361,362,SAR000361_C05,SAR000362_C03,0.371817,0.371817,0.006902,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_MERGE_41_4,COMPONENT_MERGE,361,362,SAR000361_C04,SAR000362_C03,0.098524,0.098524,0.00421,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_MERGE_41_5,COMPONENT_MERGE,361,362,SAR000361_C05,SAR000362_C03,0.371817,0.371817,0.006902,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_MERGE_41_2,COMPONENT_MERGE,361,362,SAR000361_C02,SAR000362_C03,0.724128,0.724128,-0.114957,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
361_362_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,361,362,,SAR000362_C04,0,0,0.004792,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,362,363,SAR000362_C01,SAR000363_C01,0.392463,0.392463,0.041542,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,362,363,SAR000362_C01,SAR000363_C04,0.745787,0.745787,-0.337738,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,362,363,SAR000362_C02,SAR000363_C02,0.180944,0.180944,-0.018688,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,362,363,SAR000362_C03,SAR000363_C03,0.270611,0.270611,-0.001724,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,362,363,SAR000362_C03,SAR000363_C02,0.61083,0.61083,0.084583,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,362,363,SAR000362_C04,SAR000363_C04,0.27477,0.27477,0.003724,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_MERGE_41_2,COMPONENT_MERGE,362,363,SAR000362_C02,SAR000363_C02,0.180944,0.180944,-0.018688,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_MERGE_41_3,COMPONENT_MERGE,362,363,SAR000362_C03,SAR000363_C02,0.61083,0.61083,0.084583,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_MERGE_41_4,COMPONENT_MERGE,362,363,SAR000362_C04,SAR000363_C04,0.27477,0.27477,0.003724,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
362_363_COMPONENT_MERGE_41_1,COMPONENT_MERGE,362,363,SAR000362_C01,SAR000363_C04,0.745787,0.745787,-0.337738,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
363_364_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,363,364,SAR000363_C01,SAR000364_C01,0.044803,0.044803,0.025175,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
363_364_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,363,364,SAR000363_C02,SAR000364_C02,0.108444,0.108444,-0.026132,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
363_364_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,363,364,SAR000363_C03,,0,0,0.009134,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
363_364_COMPONENT_DISAPPEARED_33_4,COMPONENT_DISAPPEARED,363,364,SAR000363_C04,,0,0,0.008516,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_DISAPPEARED_33_1,COMPONENT_DISAPPEARED,364,365,SAR000364_C01,,0,0,0.412971,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,364,365,SAR000364_C02,,0,0,0.069309,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_APPEARED_34_1,COMPONENT_APPEARED,364,365,,SAR000365_C01,0,0,0.420887,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,364,365,,SAR000365_C02,0,0,0.046861,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,364,365,,SAR000365_C03,0,0,0.007357,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
364_365_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,364,365,,SAR000365_C04,0,0,0.008596,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,365,366,SAR000365_C01,SAR000366_C01,0.353571,0.353571,-0.000874,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,365,366,SAR000365_C01,SAR000366_C03,0.484428,0.484428,-0.412827,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,365,366,SAR000365_C01,SAR000366_C04,0.640468,0.640468,-0.414503,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,365,366,SAR000365_C02,SAR000366_C02,0.390355,0.390355,-0.009421,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,365,366,SAR000365_C03,SAR000366_C04,0.325669,0.325669,-0.000973,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,365,366,SAR000365_C03,SAR000366_C01,0.501305,0.501305,0.412656,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,365,366,SAR000365_C03,SAR000366_C03,0.590009,0.590009,0.000703,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,365,366,SAR000365_C04,SAR000366_C02,0.076678,0.076678,0.028844,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_1,COMPONENT_MERGE,365,366,SAR000365_C01,SAR000366_C01,0.353571,0.353571,-0.000874,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_3,COMPONENT_MERGE,365,366,SAR000365_C03,SAR000366_C01,0.501305,0.501305,0.412656,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_4,COMPONENT_MERGE,365,366,SAR000365_C04,SAR000366_C02,0.076678,0.076678,0.028844,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_2,COMPONENT_MERGE,365,366,SAR000365_C02,SAR000366_C02,0.390355,0.390355,-0.009421,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_1,COMPONENT_MERGE,365,366,SAR000365_C01,SAR000366_C03,0.484428,0.484428,-0.412827,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_3,COMPONENT_MERGE,365,366,SAR000365_C03,SAR000366_C03,0.590009,0.590009,0.000703,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_3,COMPONENT_MERGE,365,366,SAR000365_C03,SAR000366_C04,0.325669,0.325669,-0.000973,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_MERGE_41_1,COMPONENT_MERGE,365,366,SAR000365_C01,SAR000366_C04,0.640468,0.640468,-0.414503,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
365_366_COMPONENT_APPEARED_34_5,COMPONENT_APPEARED,365,366,,SAR000366_C05,0,0,0.004864,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,366,367,SAR000366_C01,SAR000367_C01,0.108952,0.108952,-0.020025,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,366,367,SAR000366_C01,SAR000367_C04,0.500574,0.500574,-0.415343,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,366,367,SAR000366_C02,SAR000367_C02,0.095852,0.095852,0.000095,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,366,367,SAR000366_C02,SAR000367_C05,0.429131,0.429131,-0.033198,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,366,367,SAR000366_C02,SAR000367_C03,0.568627,0.568627,-0.02885,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_CONTINUED_58_3,COMPONENT_CONTINUED,366,367,SAR000366_C03,SAR000367_C01,0.706852,0.706852,0.391928,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,366,367,SAR000366_C04,SAR000367_C04,0.127277,0.127277,-0.001714,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,366,367,SAR000366_C04,SAR000367_C01,0.472138,0.472138,0.393604,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_DISAPPEARED_33_5,COMPONENT_DISAPPEARED,366,367,SAR000366_C05,,0,0,0.004864,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_MERGE_41_1,COMPONENT_MERGE,366,367,SAR000366_C01,SAR000367_C01,0.108952,0.108952,-0.020025,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_MERGE_41_4,COMPONENT_MERGE,366,367,SAR000366_C04,SAR000367_C01,0.472138,0.472138,0.393604,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_MERGE_41_3,COMPONENT_MERGE,366,367,SAR000366_C03,SAR000367_C01,0.706852,0.706852,0.391928,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_MERGE_41_4,COMPONENT_MERGE,366,367,SAR000366_C04,SAR000367_C04,0.127277,0.127277,-0.001714,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
366_367_COMPONENT_MERGE_41_1,COMPONENT_MERGE,366,367,SAR000366_C01,SAR000367_C04,0.500574,0.500574,-0.415343,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,367,368,SAR000367_C01,SAR000368_C01,0.280727,0.280727,0.135335,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,367,368,SAR000367_C01,SAR000368_C02,0.29806,0.29806,-0.390631,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,367,368,SAR000367_C02,,0,0,0.037535,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,367,368,SAR000367_C03,,0,0,0.00859,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,367,368,SAR000367_C04,SAR000368_C02,0.277621,0.277621,0.004687,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,367,368,SAR000367_C04,SAR000368_C01,0.540174,0.540174,0.530653,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_DISAPPEARED_33_5,COMPONENT_DISAPPEARED,367,368,SAR000367_C05,,0,0,0.004242,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_MERGE_41_1,COMPONENT_MERGE,367,368,SAR000367_C01,SAR000368_C01,0.280727,0.280727,0.135335,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_MERGE_41_4,COMPONENT_MERGE,367,368,SAR000367_C04,SAR000368_C01,0.540174,0.540174,0.530653,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_MERGE_41_4,COMPONENT_MERGE,367,368,SAR000367_C04,SAR000368_C02,0.277621,0.277621,0.004687,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_MERGE_41_1,COMPONENT_MERGE,367,368,SAR000367_C01,SAR000368_C02,0.29806,0.29806,-0.390631,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
367_368_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,367,368,,SAR000368_C03,0,0,0.007118,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
