path_id,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,component_ids,azimuth_start,azimuth_end,radial_start,radial_end,radial_band,azimuth_velocity_median,radial_velocity_median,azimuth_acceleration_median,radial_acceleration_median,direction_reversal_count,mean_overlap,mean_shape_consistency,mean_local_contrast,static_background_overlap,branch_competition_count,path_physical_consistency,path_status
WGV34A_PATH_0004545,relaxed_physical_path,228,237,10,10,WGV33D_MAIN_F0228_C009018;WGV33D_MAIN_F0229_C009079;WGV33D_MAIN_F0230_C009143;WGV33D_MAIN_F0231_C009203;WGV33D_MAIN_F0232_C009256;WGV33D_MAIN_F0233_C009318;WGV33D_MAIN_F0234_C009372;WGV33D_MAIN_F0235_C009432;WGV33D_MAIN_F0236_C009489;WGV33D_MAIN_F0237_C009545,-17.6464,-2.4477,107.524,102,R0,1.506,-0.4044,0.00955,0.0986,2,0.75,0.8457936,5.350586,1,18,0.7864484,static_structure_path
WGV34A_PATH_0004546,relaxed_physical_path,237,239,3,3,WGV33D_MAIN_F0237_C009545;WGV33D_MAIN_F0238_C009601;WGV33D_MAIN_F0239_C009658,-2.4477,1.0584,102,102.4088,R0,1.75305,0.2044,-1.6185,-0.5596,1,0.75,0.81521869,4.494385,1,4,0.77880467,static_structure_path
WGV34A_PATH_0004547,relaxed_physical_path,219,221,3,2,WGV33D_MAIN_F0219_C008496;WGV33D_MAIN_F0221_C008610,-28.7949,-26.5952,288.9248,285.8983,R2,1.09985,-1.51325,0,0,0,0.64285725,1,2.975307,0.43029537,2,0.84982764,insufficient_length
WGV34A_PATH_0004548,relaxed_physical_path,219,221,3,3,WGV33D_MAIN_F0219_C008497;WGV33D_MAIN_F0220_C008554;WGV33D_MAIN_F0221_C008609,-28.4755,-27.9253,62,67.4595,R0,0.2751,2.72975,-3.3792,8.1037,2,0.75,0.75241952,3.960286,1,4,0.76310488,static_structure_path
WGV34A_PATH_0004549,relaxed_physical_path,219,220,2,2,WGV33D_MAIN_F0219_C008500;WGV33D_MAIN_F0220_C008560,-20.8695,-17.9835,59.1442,58,R0,2.886,-1.1442,0,0,0,0.375,0.71150849,5.0625,1,2,0.64037712,insufficient_length
WGV34A_PATH_0004550,relaxed_physical_path,219,222,4,3,WGV33D_MAIN_F0219_C008502;WGV33D_MAIN_F0221_C008618;WGV33D_MAIN_F0222_C008686,-17.08,-13.1609,114.022,111.3082,R0,1.31325,-1.307575,0.0413,-2.41785,0,0.75,0.71820485,2.686198,0.57320753,4,0.79723046,recurrent_background_path
WGV34A_PATH_0004551,relaxed_physical_path,219,223,5,3,WGV33D_MAIN_F0219_C008509;WGV33D_MAIN_F0221_C008623;WGV33D_MAIN_F0223_C008746,-6.3498,-6.5663,68.6955,62.8817,R0,-0.054125,-1.45345,-0.41375,-0.8175,1,0.7916665,0.68360266,2.810059,1,4,0.75840061,static_structure_path
WGV34A_PATH_0004552,relaxed_physical_path,219,221,3,3,WGV33D_MAIN_F0219_C008510;WGV33D_MAIN_F0220_C008569;WGV33D_MAIN_F0221_C008625,-6.5,-4.7491,279.8838,278.869,R2,0.87545,-0.5074,0.9771,0.3998,0,0.875,0.7440488,3.119141,0.45080165,4,0.85343203,recurrent_background_path
WGV34A_PATH_0004553,relaxed_physical_path,220,221,2,2,WGV33D_MAIN_F0220_C008550;WGV33D_MAIN_F0221_C008608,-31.5,-32.9908,68.1967,78,R0,-1.4908,9.8033,0,0,0,0.75,1,4.7773435,1,2,0.825,insufficient_length
WGV34A_PATH_0004554,relaxed_physical_path,220,225,6,4,WGV33D_MAIN_F0220_C008555;WGV33D_MAIN_F0222_C008679;WGV33D_MAIN_F0224_C008790;WGV33D_MAIN_F0225_C008843,-26.465,-29.8234,282,287.4018,R2,-0.4798,2,0.3264,-2.2991,2,0.75,0.71150849,3.125651,0.43134066,6,0.80974306,recurrent_background_path
WGV34A_PATH_0004555,relaxed_physical_path,220,226,7,5,WGV33D_MAIN_F0220_C008556;WGV33D_MAIN_F0221_C008612;WGV33D_MAIN_F0223_C008738;WGV33D_MAIN_F0224_C008794;WGV33D_MAIN_F0226_C008896,-25.5194,-22.0279,250,242,R1,0.52805,-1,0.3528,-2,0,0.875,1,7.582031,0.42908779,8,0.91959122,recurrent_background_path
WGV34A_PATH_0004556,relaxed_physical_path,220,224,5,4,WGV33D_MAIN_F0220_C008558;WGV33D_MAIN_F0221_C008614;WGV33D_MAIN_F0222_C008683;WGV33D_MAIN_F0224_C008797,-22.0252,-17.5,126,120.2129,R0,1.0656,-1.5524,-0.029225,0.14305,0,0.75,0.71150849,3.3406575,0.43973904,6,0.80890322,recurrent_background_path
WGV34A_PATH_0004557,relaxed_physical_path,220,228,9,6,WGV33D_MAIN_F0220_C008568;WGV33D_MAIN_F0221_C008622;WGV33D_MAIN_F0223_C008747;WGV33D_MAIN_F0225_C008853;WGV33D_MAIN_F0227_C008966;WGV33D_MAIN_F0228_C009028,-9.5,-4.0267,252.0704,250,R1,0.6857,0,0.130325,0.0977,0,0.75,1,2.87207,0.45000272,10,0.87999973,recurrent_background_path
WGV34A_PATH_0004558,relaxed_physical_path,220,224,5,4,WGV33D_MAIN_F0220_C008573;WGV33D_MAIN_F0221_C008632;WGV33D_MAIN_F0223_C008755;WGV33D_MAIN_F0224_C008809,1.1392,4.5,243.1397,243.9902,R1,1.01255,0.1029,-0.36305,0.31625,0,0.75,1,3.418945,0.43656712,6,0.88134329,recurrent_background_path
WGV34A_PATH_0004559,relaxed_physical_path,220,221,2,2,WGV33D_MAIN_F0220_C008574;WGV33D_MAIN_F0221_C008634,13.0161,14.0291,286,286,R2,1.013,0,0,0,0,0.75,1,5.4355465,0.42833987,1,0.88216601,insufficient_length
WGV34A_PATH_0004560,relaxed_physical_path,220,221,2,2,WGV33D_MAIN_F0220_C008580;WGV33D_MAIN_F0221_C008639,43.83,44.5494,107.2507,110,R0,0.7194,2.7493,0,0,0,0.75,1,4.6585285,0.42810868,1,0.88218913,insufficient_length
WGV34A_PATH_0004561,relaxed_physical_path,221,224,4,3,WGV33D_MAIN_F0221_C008619;WGV33D_MAIN_F0223_C008741;WGV33D_MAIN_F0224_C008799,-12.4964,-13.4892,170,166,R1,0.002575,-1,2.00105,2,1,0.75,1,4.300781,1,4,0.825,static_structure_path
WGV34A_PATH_0004562,relaxed_physical_path,221,222,2,2,WGV33D_MAIN_F0221_C008620;WGV33D_MAIN_F0222_C008687,-13.5,-12.5,244.2669,244.182,R1,1,-0.0849,0,0,0,0.75,1,3.675293,0.44404646,2,0.88059535,insufficient_length
WGV34A_PATH_0004563,relaxed_physical_path,221,226,6,5,WGV33D_MAIN_F0221_C008626;WGV33D_MAIN_F0222_C008690;WGV33D_MAIN_F0223_C008750;WGV33D_MAIN_F0225_C008856;WGV33D_MAIN_F0226_C008906,-4.5,0.1733,135.8719,135.4386,R1,0.9438,0.0221,-0.2946,0.6972,0,0.75,0.79707744,3.264648,1,8,0.77426936,static_structure_path
WGV34A_PATH_0004564,relaxed_physical_path,221,229,9,7,WGV33D_MAIN_F0221_C008627;WGV33D_MAIN_F0222_C008693;WGV33D_MAIN_F0223_C008753;WGV33D_MAIN_F0225_C008857;WGV33D_MAIN_F0226_C008908;WGV33D_MAIN_F0228_C009034;WGV33D_MAIN_F0229_C009094,-2.5,5.5,179.9459,179.8876,R1,1,-0.10025,-0.1072,-0.48625,4,0.75,1,5.791016,1,12,0.825,static_structure_path
WGV34A_PATH_0004565,relaxed_physical_path,221,227,7,6,WGV33D_MAIN_F0221_C008628;WGV33D_MAIN_F0222_C008692;WGV33D_MAIN_F0223_C008752;WGV33D_MAIN_F0224_C008807;WGV33D_MAIN_F0225_C008860;WGV33D_MAIN_F0227_C008974,-0.0585,6.3255,67.8165,61.9626,R0,1.1388,0.2105,-0.965325,0.0766,3,0.75,0.84579331,3.30542,0.90365782,10,0.79608255,static_structure_path
WGV34A_PATH_0004566,relaxed_physical_path,221,222,2,2,WGV33D_MAIN_F0221_C008630;WGV33D_MAIN_F0222_C008694,1.8948,2.3891,266,266,R2,0.4943,0,0,0,0,1,0.77658921,3.75,0.44648517,2,0.89949878,insufficient_length
WGV34A_PATH_0004567,relaxed_physical_path,222,231,10,8,WGV33D_MAIN_F0222_C008680;WGV33D_MAIN_F0223_C008737;WGV33D_MAIN_F0224_C008792;WGV33D_MAIN_F0225_C008844;WGV33D_MAIN_F0227_C008953;WGV33D_MAIN_F0229_C009077;WGV33D_MAIN_F0230_C009141;WGV33D_MAIN_F0231_C009199,-24.5,-20.8827,280.0969,272.3883,R2,0.4027,-0.5155,-0.0513,-0.19885,5,0.75,0.77658936,3.187256,0.43917129,14,0.82523021,recurrent_background_path
WGV34A_PATH_0004568,relaxed_physical_path,231,239,9,7,WGV33D_MAIN_F0231_C009199;WGV33D_MAIN_F0232_C009250;WGV33D_MAIN_F0233_C009313;WGV33D_MAIN_F0234_C009369;WGV33D_MAIN_F0235_C009427;WGV33D_MAIN_F0237_C009539;WGV33D_MAIN_F0239_C009654,-20.8827,-15.9772,272.3883,254,R2,0.4178,-1.16745,0.1598,-0.3036,0,0.775,0.8111914,2.765625,0.44099098,12,0.84119875,recurrent_background_path
WGV34A_PATH_0004569,relaxed_physical_path,222,226,5,4,WGV33D_MAIN_F0222_C008691;WGV33D_MAIN_F0223_C008751;WGV33D_MAIN_F0224_C008805;WGV33D_MAIN_F0226_C008905,-3.026,-2.0255,278,278,R2,0.059,0,0.23365,0,0,1,1,3.1049805,0.46083415,6,0.95391658,recurrent_background_path
WGV34A_PATH_0004570,relaxed_physical_path,222,226,5,3,WGV33D_MAIN_F0222_C008700;WGV33D_MAIN_F0224_C008811;WGV33D_MAIN_F0226_C008914,22.0111,22.9654,266,262,R2,0.238575,-1,0.46965,6,1,0.75,1,2.980469,0.42777212,2,0.88222279,recurrent_background_path
WGV34A_PATH_0004571,relaxed_physical_path,222,223,2,2,WGV33D_MAIN_F0222_C008701;WGV33D_MAIN_F0223_C008759,23.8164,23.9753,236.7088,234,R1,0.1589,-2.7088,0,0,0,0.75,0.71150849,3.616211,0.42650414,2,0.81022671,insufficient_length
WGV34A_PATH_0004572,relaxed_physical_path,222,228,7,6,WGV33D_MAIN_F0222_C008704;WGV33D_MAIN_F0223_C008761;WGV33D_MAIN_F0224_C008813;WGV33D_MAIN_F0226_C008916;WGV33D_MAIN_F0227_C008983;WGV33D_MAIN_F0228_C009039,40.4901,41.7955,212.3553,227.3946,R1,0.7348,2.9635,0.9269,0.8527,2,0.75,1,2.786133,0.83595729,10,0.84140427,static_structure_path
WGV34A_PATH_0004573,relaxed_physical_path,222,223,2,2,WGV33D_MAIN_F0222_C008705;WGV33D_MAIN_F0223_C008762,42.5,42.9973,243.8662,246,R1,0.4973,2.1338,0,0,0,0.75,1,4.125,1,2,0.825,insufficient_length
WGV34A_PATH_0004574,relaxed_physical_path,223,226,4,3,WGV33D_MAIN_F0223_C008732;WGV33D_MAIN_F0224_C008786;WGV33D_MAIN_F0226_C008889,-45.3768,-43.5925,111.4711,103.3304,R0,0.44095,-2.564825,0.9229,-0.89245,1,0.75,0.97673981,3.608301,0.50407009,4,0.86877794,recurrent_background_path
WGV34A_PATH_0004575,relaxed_physical_path,223,228,6,5,WGV33D_MAIN_F0223_C008733;WGV33D_MAIN_F0224_C008788;WGV33D_MAIN_F0226_C008891;WGV33D_MAIN_F0227_C008948;WGV33D_MAIN_F0228_C009011,-33.9201,-31.5143,278,270,R2,0.6175,-1.7569,-0.3268,-0.4862,0,0.75,0.92289665,6.509115,0.42768032,8,0.86295613,recurrent_background_path
WGV34A_PATH_0004576,relaxed_physical_path,223,226,4,3,WGV33D_MAIN_F0223_C008734;WGV33D_MAIN_F0224_C008787;WGV33D_MAIN_F0226_C008890,-35.0373,-34.4304,126,115.5159,R0,-0.080525,-3.621025,1.69695,0.75795,1,0.75,0.85575412,2.787109,0.45629102,4,0.84330943,recurrent_background_path
WGV34A_PATH_0004577,relaxed_physical_path,223,228,6,4,WGV33D_MAIN_F0223_C008740;WGV33D_MAIN_F0224_C008796;WGV33D_MAIN_F0226_C008897;WGV33D_MAIN_F0228_C009017,-18.4969,-18.9731,251.3525,252.1074,R1,0.4956,-0.9463,0.249025,0.2031,4,0.75,1,3.3427735,0.44551513,6,0.88044849,recurrent_background_path
WGV34A_PATH_0004578,relaxed_physical_path,223,224,2,2,WGV33D_MAIN_F0223_C008743;WGV33D_MAIN_F0224_C008802,-12.2024,-11.018,139.541,140.0868,R1,1.1844,0.5458,0,0,0,0.75,0.77658936,2.907552,0.79274573,2,0.78987277,insufficient_length
WGV34A_PATH_0004579,relaxed_physical_path,223,224,2,2,WGV33D_MAIN_F0223_C008744;WGV33D_MAIN_F0224_C008801,-11.8593,-11.7878,244.7728,244.7168,R1,0.0715,-0.056,0,0,0,1,1,3.5527345,0.44422664,2,0.95557734,insufficient_length
WGV34A_PATH_0004580,relaxed_physical_path,223,225,3,2,WGV33D_MAIN_F0223_C008745;WGV33D_MAIN_F0225_C008852,-10.0283,-9.983,282,282,R2,0.02265,0,0,0,0,1,1,3.555176,0.44437963,2,0.95556204,insufficient_length
WGV34A_PATH_0004581,relaxed_physical_path,224,232,9,8,WGV33D_MAIN_F0224_C008791;WGV33D_MAIN_F0226_C008893;WGV33D_MAIN_F0227_C008951;WGV33D_MAIN_F0228_C009014;WGV33D_MAIN_F0229_C009075;WGV33D_MAIN_F0230_C009140;WGV33D_MAIN_F0231_C009201;WGV33D_MAIN_F0232_C009251,-27.5174,-18.4675,154,142,R1,1.4114,-1.9025,0.042075,0.1959,0,0.75,0.77658936,4.004541,0.47019691,14,0.82212765,recurrent_background_path
WGV34A_PATH_0004582,relaxed_physical_path,224,225,2,2,WGV33D_MAIN_F0224_C008800;WGV33D_MAIN_F0225_C008849,-12.014,-11.5128,182,182,R1,0.5012,0,0,0,0,1,0.71150824,5.588867,1,2,0.82787706,insufficient_length
WGV34A_PATH_0004583,relaxed_physical_path,224,226,3,2,WGV33D_MAIN_F0224_C008803;WGV33D_MAIN_F0226_C008903,-9.5346,-9.0072,282,282,R2,0.2637,0,0,0,0,1,0.71150849,3.0406905,0.43954073,2,0.88392305,insufficient_length
WGV34A_PATH_0004584,relaxed_physical_path,225,233,9,7,WGV33D_MAIN_F0225_C008839;WGV33D_MAIN_F0227_C008947;WGV33D_MAIN_F0228_C009010;WGV33D_MAIN_F0230_C009137;WGV33D_MAIN_F0231_C009196;WGV33D_MAIN_F0232_C009247;WGV33D_MAIN_F0233_C009310,-35.1778,-23.9669,118.6426,104.1326,R0,1.310525,-2.062175,0.32555,0.7371,4,0.75,0.69960089,3.754883,0.51937736,12,0.79796249,recurrent_background_path
WGV34A_PATH_0004585,relaxed_physical_path,225,227,3,2,WGV33D_MAIN_F0225_C008842;WGV33D_MAIN_F0227_C008949,-34.009,-33.0097,294,290,R2,0.49965,-2,0,0,0,0.75,1,4.6538085,0.42387946,2,0.88261205,insufficient_length
WGV34A_PATH_0004586,relaxed_physical_path,225,234,10,9,WGV33D_MAIN_F0225_C008846;WGV33D_MAIN_F0226_C008894;WGV33D_MAIN_F0227_C008952;WGV33D_MAIN_F0228_C009015;WGV33D_MAIN_F0229_C009076;WGV33D_MAIN_F0231_C009200;WGV33D_MAIN_F0232_C009249;WGV33D_MAIN_F0233_C009312;WGV33D_MAIN_F0234_C009367,-26.031,-21.3147,302,291.44,R2,0.46185,-1.13565,0.0894,0.3349,0,0.9,0.79707744,3.289453,0.42552378,16,0.87671698,recurrent_background_path
WGV34A_PATH_0004587,relaxed_physical_path,225,226,2,2,WGV33D_MAIN_F0225_C008848;WGV33D_MAIN_F0226_C008898,-13.4105,-13.8773,140.2538,138.5086,R1,-0.4668,-1.7452,0,0,0,0.75,0.71150849,2.9639485,0.68207756,2,0.78466937,insufficient_length
WGV34A_PATH_0004588,relaxed_physical_path,225,231,7,5,WGV33D_MAIN_F0225_C008850;WGV33D_MAIN_F0226_C008899;WGV33D_MAIN_F0227_C008961;WGV33D_MAIN_F0229_C009084;WGV33D_MAIN_F0231_C009209,-11.1925,-6.4838,243.3426,239.0704,R1,0.7813,-0.5747,0.2715,0.6253,0,0.75,1,3.538574,0.44506239,8,0.88049376,recurrent_background_path
WGV34A_PATH_0004589,relaxed_physical_path,225,231,7,5,WGV33D_MAIN_F0225_C008851;WGV33D_MAIN_F0227_C008962;WGV33D_MAIN_F0229_C009082;WGV33D_MAIN_F0230_C009146;WGV33D_MAIN_F0231_C009206,-10.8522,-8.7546,259.2164,256.9909,R2,0.3359,-0.505075,0.0032,0.20625,1,0.75,0.76453701,2.798828,0.43954526,8,0.82217973,recurrent_background_path
WGV34A_PATH_0004590,relaxed_physical_path,225,230,6,6,WGV33D_MAIN_F0225_C008854;WGV33D_MAIN_F0226_C008901;WGV33D_MAIN_F0227_C008964;WGV33D_MAIN_F0228_C009029;WGV33D_MAIN_F0229_C009091;WGV33D_MAIN_F0230_C009155,-2.6208,-0.2125,86,87.9953,R0,0.3632,0,-0.4233,0,1,1,0.66188975,3.384976,1,10,0.81547244,static_structure_path
WGV34A_PATH_0004591,relaxed_physical_path,225,230,6,6,WGV33D_MAIN_F0225_C008855;WGV33D_MAIN_F0226_C008904;WGV33D_MAIN_F0227_C008969;WGV33D_MAIN_F0228_C009030;WGV33D_MAIN_F0229_C009088;WGV33D_MAIN_F0230_C009154,-3.9745,-0.8473,166,165.4726,R1,0.7554,0.1945,-0.15525,0.42695,2,0.75,0.77658921,4.1879885,1,10,0.7691473,static_structure_path
WGV34A_PATH_0004592,relaxed_physical_path,225,228,4,3,WGV33D_MAIN_F0225_C008862;WGV33D_MAIN_F0226_C008912;WGV33D_MAIN_F0228_C009035,9.9965,10.2381,67.8722,62.9533,R0,0.2602,-1.076625,-1.078,-3.37805,2,0.75,0.59061611,2.873535,1,4,0.72265403,static_structure_path
WGV34A_PATH_0004593,relaxed_physical_path,225,232,8,6,WGV33D_MAIN_F0225_C008863;WGV33D_MAIN_F0227_C008982;WGV33D_MAIN_F0228_C009038;WGV33D_MAIN_F0229_C009101;WGV33D_MAIN_F0231_C009219;WGV33D_MAIN_F0232_C009275,36.0311,38.8206,246,259.2252,R1,0.4629,2,0.1783,-0.7848,0,0.75,0.71150849,3.257324,0.41124346,9,0.81175278,physically_possible_ambiguous_path
WGV34A_PATH_0004594,relaxed_physical_path,226,230,5,3,WGV33D_MAIN_F0226_C008900;WGV33D_MAIN_F0228_C009023;WGV33D_MAIN_F0230_C009148,-8.0043,-7.9825,58.4756,58,R0,0.00545,-0.1189,1.4234,0.883,2,0.875,0.67147163,2.953125,1,4,0.78036791,static_structure_path
WGV34A_PATH_0004595,relaxed_physical_path,226,230,5,4,WGV33D_MAIN_F0226_C008902;WGV33D_MAIN_F0227_C008965;WGV33D_MAIN_F0229_C009089;WGV33D_MAIN_F0230_C009156,-7.8425,1.484,106,112.03,R0,2.4858,1.5077,-0.2866,-1.5397,1,0.5357145,0.73709624,2.886956,0.73474704,6,0.72151371,static_structure_path
WGV34A_PATH_0004596,relaxed_physical_path,226,227,2,2,WGV33D_MAIN_F0226_C008911;WGV33D_MAIN_F0227_C008977,7.5419,7.4592,323.2352,323.4464,R2,-0.0827,0.2112,0,0,0,1,1,4.376302,0.42572663,2,0.95742734,insufficient_length
WGV34A_PATH_0004597,relaxed_physical_path,227,230,4,3,WGV33D_MAIN_F0227_C008945;WGV33D_MAIN_F0228_C009008;WGV33D_MAIN_F0230_C009133,-58.9767,-55.0277,170,162,R1,1.237575,-3,0.47255,2,0,0.5625,1,3.541016,0.42610966,4,0.82613903,recurrent_background_path
WGV34A_PATH_0004598,relaxed_physical_path,227,236,10,9,WGV33D_MAIN_F0227_C008946;WGV33D_MAIN_F0228_C009009;WGV33D_MAIN_F0230_C009135;WGV33D_MAIN_F0231_C009194;WGV33D_MAIN_F0232_C009246;WGV33D_MAIN_F0233_C009306;WGV33D_MAIN_F0234_C009364;WGV33D_MAIN_F0235_C009420;WGV33D_MAIN_F0236_C009477,-42.6836,-31.0724,100.8519,82.7857,R0,1.2571,-2.09745,0.3889,-0.7793,0,0.75,0.88053306,3.695923,0.48635761,16,0.8464975,recurrent_background_path
WGV34A_PATH_0004599,relaxed_physical_path,236,244,9,7,WGV33D_MAIN_F0236_C009477;WGV33D_MAIN_F0237_C009533;WGV33D_MAIN_F0238_C009591;WGV33D_MAIN_F0239_C009646;WGV33D_MAIN_F0241_C009753;WGV33D_MAIN_F0242_C009806;WGV33D_MAIN_F0244_C009922,-31.0724,-20.0304,82.7857,70.6791,R0,1.77985,-1.6598,-1.04285,0.272,0,0.75,0.90988247,3.202148,0.45153331,12,0.85731729,recurrent_background_path
WGV34A_PATH_0004600,relaxed_physical_path,244,246,3,2,WGV33D_MAIN_F0244_C009922;WGV33D_MAIN_F0246_C010033,-20.0304,-17.1389,70.6791,68.9876,R0,1.44575,-0.84575,0,0,0,0.64285725,0.74823851,3.290792,0.82919534,2,0.74699727,insufficient_length
WGV34A_PATH_0004601,relaxed_physical_path,227,233,7,7,WGV33D_MAIN_F0227_C008954;WGV33D_MAIN_F0228_C009016;WGV33D_MAIN_F0229_C009078;WGV33D_MAIN_F0230_C009145;WGV33D_MAIN_F0231_C009205;WGV33D_MAIN_F0232_C009255;WGV33D_MAIN_F0233_C009320,-20.9956,-3.8554,70,65.7498,R0,2.6736,-0.69455,0.1052,-0.4054,1,0.5390625,0.74891798,3.828876,1,12,0.69894824,static_structure_path
WGV34A_PATH_0004602,relaxed_physical_path,227,230,4,3,WGV33D_MAIN_F0227_C008957;WGV33D_MAIN_F0228_C009019;WGV33D_MAIN_F0230_C009142,-18.004,-16.4768,294,290,R2,0.3826,-1,0.7588,-2,0,0.875,0.85575412,2.855469,0.43357539,4,0.88308099,recurrent_background_path
WGV34A_PATH_0004603,relaxed_physical_path,227,228,2,2,WGV33D_MAIN_F0227_C008958;WGV33D_MAIN_F0228_C009021,-15.8287,-14.4637,256.7332,257.2261,R2,1.365,0.4929,0,0,0,0.6,0.66188967,2.543229,0.44027959,2,0.75144446,insufficient_length
WGV34A_PATH_0004604,relaxed_physical_path,227,229,3,3,WGV33D_MAIN_F0227_C008959;WGV33D_MAIN_F0228_C009022;WGV33D_MAIN_F0229_C009081,-12.8558,-9.5119,137.3419,136.0196,R1,1.67195,-0.66115,1.5205,1.2169,0,0.68749987,1,3.382812,0.64107514,4,0.84214245,static_structure_path
WGV34A_PATH_0004605,relaxed_physical_path,227,230,4,3,WGV33D_MAIN_F0227_C008963;WGV33D_MAIN_F0228_C009026;WGV33D_MAIN_F0230_C009147,-7.5614,-8.2669,139.4278,135.623,R1,0.036875,-0.925725,-1.63225,-2.05525,2,0.75,0.83094483,2.867839,1,4,0.78273621,static_structure_path
WGV34A_PATH_0004606,relaxed_physical_path,227,229,3,3,WGV33D_MAIN_F0227_C008971;WGV33D_MAIN_F0228_C009032;WGV33D_MAIN_F0229_C009092,-1.0535,-0.029,278,278,R2,0.51225,0,0.8969,0,0,0.875,1,4.712891,0.46548833,4,0.91595117,recurrent_background_path
WGV34A_PATH_0004607,relaxed_physical_path,227,230,4,3,WGV33D_MAIN_F0227_C008978;WGV33D_MAIN_F0228_C009037;WGV33D_MAIN_F0230_C009160,11.9714,12.9824,70,62.0938,R0,0.761075,-1.988725,-2.54445,-3.88005,1,0.75,0.79530805,2.896484,1,4,0.77382701,static_structure_path
WGV34A_PATH_0004608,relaxed_physical_path,227,230,4,3,WGV33D_MAIN_F0227_C008980;WGV33D_MAIN_F0229_C009099;WGV33D_MAIN_F0230_C009163,24.0222,25.9533,218,222,R1,0.716975,1,0.43965,-2,0,0.75,1,3.423828,0.42628985,4,0.88237102,recurrent_background_path
WGV34A_PATH_0004609,relaxed_physical_path,227,229,3,2,WGV33D_MAIN_F0227_C008981;WGV33D_MAIN_F0229_C009100,25.9741,27.0627,238,242,R1,0.5443,2,0,0,0,0.75,1,3.222168,0.4145439,2,0.88354561,insufficient_length
WGV34A_PATH_0004610,relaxed_physical_path,228,231,4,3,WGV33D_MAIN_F0228_C009012;WGV33D_MAIN_F0229_C009073;WGV33D_MAIN_F0231_C009197,-28.1456,-25.4672,125.9527,120.6565,R0,1.012775,-1.74505,-0.71985,-0.1221,0,0.75,0.77066546,3.334635,0.45218532,4,0.82244783,recurrent_background_path
WGV34A_PATH_0004611,relaxed_physical_path,228,233,6,5,WGV33D_MAIN_F0228_C009013;WGV33D_MAIN_F0229_C009074;WGV33D_MAIN_F0230_C009138;WGV33D_MAIN_F0232_C009248;WGV33D_MAIN_F0233_C009309,-27.8167,-24.9379,272.7564,270,R2,0.679875,-0.239425,-0.34965,0.47885,1,0.75,0.88829468,3.170898,0.42312246,8,0.85476142,recurrent_background_path
WGV34A_PATH_0004612,relaxed_physical_path,228,236,9,9,WGV33D_MAIN_F0228_C009020;WGV33D_MAIN_F0229_C009080;WGV33D_MAIN_F0230_C009144;WGV33D_MAIN_F0231_C009204;WGV33D_MAIN_F0232_C009253;WGV33D_MAIN_F0233_C009316;WGV33D_MAIN_F0234_C009371;WGV33D_MAIN_F0235_C009431;WGV33D_MAIN_F0236_C009486,-15.218,-9.1878,227.1075,222.1445,R1,0.71075,-0.5658,-0.2893,0.0724,0,0.7916665,0.87431844,4.206706,0.43603903,16,0.86247566,recurrent_background_path
WGV34A_PATH_0004613,relaxed_physical_path,236,239,4,3,WGV33D_MAIN_F0236_C009486;WGV33D_MAIN_F0238_C009598;WGV33D_MAIN_F0239_C009656,-9.1878,-6.9461,222.1445,219.9849,R1,0.6624,-0.753075,-0.509,-0.19925,0,0.8035715,0.94109943,3.922433,0.44398677,4,0.88194763,recurrent_background_path
WGV34A_PATH_0004614,relaxed_physical_path,228,230,3,2,WGV33D_MAIN_F0228_C009025;WGV33D_MAIN_F0230_C009150,-8.7573,-7.3173,240.3531,240.4208,R1,0.72,0.03385,0,0,0,0.75,1,3.5363285,0.44702005,2,0.880298,insufficient_length
WGV34A_PATH_0004615,relaxed_physical_path,228,229,2,2,WGV33D_MAIN_F0228_C009027;WGV33D_MAIN_F0229_C009085,-3.3608,-4.8752,57.9559,58.0172,R0,-1.5144,0.0613,0,0,0,0.68181825,0.75846423,2.7753905,1,2,0.74416153,insufficient_length
WGV34A_PATH_0004616,relaxed_physical_path,228,232,5,4,WGV33D_MAIN_F0228_C009031;WGV33D_MAIN_F0229_C009090;WGV33D_MAIN_F0231_C009212;WGV33D_MAIN_F0232_C009263,-1.5994,0.0535,260.8055,262,R2,0.0828,0,-0.0126,-0.59725,0,0.75,1,3.5838215,0.79630522,6,0.84536948,static_structure_path
WGV34A_PATH_0004617,relaxed_physical_path,229,231,3,2,WGV33D_MAIN_F0229_C009070;WGV33D_MAIN_F0231_C009192,-59.5,-57.8708,156.3486,150.0216,R1,0.8146,-3.1635,0,0,0,0.75,0.77658921,5.9108075,0.43933788,2,0.82521351,insufficient_length
WGV34A_PATH_0004618,relaxed_physical_path,229,230,2,2,WGV33D_MAIN_F0229_C009072;WGV33D_MAIN_F0230_C009136,-30.5,-29.9963,268.0673,266,R2,0.5037,-2.0673,0,0,0,0.75,1,4.559082,0.42274396,2,0.8827256,insufficient_length
WGV34A_PATH_0004619,relaxed_physical_path,229,238,10,10,WGV33D_MAIN_F0229_C009083;WGV33D_MAIN_F0230_C009149;WGV33D_MAIN_F0231_C009208;WGV33D_MAIN_F0232_C009259;WGV33D_MAIN_F0233_C009322;WGV33D_MAIN_F0234_C009377;WGV33D_MAIN_F0235_C009436;WGV33D_MAIN_F0236_C009494;WGV33D_MAIN_F0237_C009549;WGV33D_MAIN_F0238_C009606,-9.0113,6.5,118,116.1837,R0,1.5378,0,0.2595,0,2,0.75,0.81756553,3.1171875,0.44895448,18,0.83449593,recurrent_background_path
