subject_frame_id,subject_name,subject_short,pair_id,sar_frame,split,source_region_id,source_variant,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,subject_principal_axis_deg,local_range_axis_deg,local_azimuth_axis_deg,body_axis_proxy_deg,motion_heading_directed_deg,heading_confidence,principal_minus_body_axial_deg,principal_minus_range_axial_deg,body_minus_range_axial_deg,principal_minus_motion_axial_deg,center_selection_status,mean_energy,high_energy_pixel_fraction,local_background_normalized_energy,body_long_energy90_width_m,body_short_energy90_width_m,response_compactness,response_linearity,energy_centroid_range_m,energy_centroid_azimuth_m,observation_status,visible_fraction,surface_generation_status
fixed_strong_scatterer_sar000362,fixed_strong_scatterer,fss,WGV35A_PAIR_0112,362,guard,E0_R1_REG_000362_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-0.103412,4.658564,82.510653,172.510653,179.896588,-0.103412,HIGH,4.761976,77.852089,82.614065,4.761976,UNIQUE_GT_CENTER,42.251854,0.037318,0.983384,4.437502,1.865899,0.138262,2.54337,-6.749294,0.143206,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000362,fixed_linear_structure,fls,WGV35A_PAIR_0112,362,guard,E0_R1_REG_000362_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-0.103412,2.091441,122.560807,32.560807,179.896588,-0.103412,HIGH,2.194853,59.530634,57.335781,2.194853,UNIQUE_GT_CENTER,46.233639,0.161682,1.076058,1.260431,1.590268,0.513215,1.065056,1.00951,11.4293,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000363,vehicle_body_axis_reference,veh,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1107.7095,939.297,158.83115,69.254939,4.764934,2.077648,0.564499,178.502179,83.253359,173.253359,0.564499,0.564499,HIGH,2.06232,84.75118,82.68886,2.06232,UNIQUE_GT_CENTER,52.206779,0.297042,1.213851,3.299249,0.47717,0.658577,5.064947,-0.09716,-0.004889,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000363,matched_ordinary_background,mob,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1088,158.83115,69.254939,4.764934,2.077648,0.564499,12.098706,142.746954,52.746954,0.564499,0.564499,HIGH,11.534207,49.351752,37.817545,11.534207,UNIQUE_GT_CENTER,42.567287,0.085039,0.989725,3.221667,1.472589,0.149298,2.043299,-5.6331,10.218334,fully_observed,0.97111,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000363,matched_strong_scatterer_background,mss,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1054,158.83115,69.254939,4.764934,2.077648,0.564499,177.450256,135.856924,45.856924,0.564499,0.564499,HIGH,3.114243,41.593332,44.707575,3.114243,UNIQUE_GT_CENTER,48.20277,0.223057,1.120755,2.632778,1.534655,0.246807,1.832235,-4.53402,9.369125,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000363,matched_linear_structure_background,mls,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1054,158.83115,69.254939,4.764934,2.077648,0.564499,178.150988,46.882082,136.882082,0.564499,0.564499,HIGH,2.413511,48.731094,46.317583,2.413511,UNIQUE_GT_CENTER,42.029072,0.025811,0.977211,4.376241,1.846167,0.149494,2.447586,-2.652158,-6.755172,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000363,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.564499,7.570492,104.532969,14.532969,0.564499,0.564499,HIGH,7.005993,83.037523,76.03153,7.005993,UNIQUE_GT_CENTER,43.451138,0.057538,1.010275,4.240731,1.773461,0.141209,2.48486,-7.070665,1.846134,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000363,fixed_strong_scatterer,fss,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.564499,178.405677,82.510653,172.510653,0.564499,0.564499,HIGH,2.158822,84.104976,81.946154,2.158822,UNIQUE_GT_CENTER,42.530342,0.029251,0.988866,4.32984,1.886361,0.126389,2.345637,-6.786041,-0.070133,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000363,fixed_linear_structure,fls,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.564499,4.16471,122.560807,32.560807,0.564499,0.564499,HIGH,3.600211,61.603903,58.003692,3.600211,UNIQUE_GT_CENTER,47.098354,0.174234,1.095076,1.226394,1.624946,0.496331,1.156969,1.438696,10.920476,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000364,vehicle_body_axis_reference,veh,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1112.883,941.254,158.83115,69.254939,4.764934,2.077648,0.377935,178.316131,83.971606,173.971606,0.377935,0.377935,HIGH,2.061804,85.655475,83.593671,2.061804,UNIQUE_GT_CENTER,52.164825,0.325122,1.225553,3.12013,0.492258,0.66918,4.732266,-0.1188,0.012959,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000364,matched_ordinary_background,mob,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,929,1020,158.83115,69.254939,4.764934,2.077648,0.377935,172.96022,54.080263,144.080263,0.377935,0.377935,HIGH,7.417715,61.120043,53.702328,7.417715,UNIQUE_GT_CENTER,40.794857,0.029816,0.958429,4.282387,1.889563,0.1655,2.205119,-1.75204,-5.729196,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000364,matched_strong_scatterer_background,mss,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1054,158.83115,69.254939,4.764934,2.077648,0.377935,178.329822,135.856924,45.856924,0.377935,0.377935,HIGH,2.048113,42.472898,44.521011,2.048113,UNIQUE_GT_CENTER,46.952061,0.231209,1.103085,2.754597,1.547301,0.262259,1.914902,-4.346965,9.274609,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000364,matched_linear_structure_background,mls,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1133,850,158.83115,69.254939,4.764934,2.077648,0.377935,2.183964,87.498031,177.498031,0.377935,0.377935,HIGH,1.806029,85.314067,87.120096,1.806029,UNIQUE_GT_CENTER,43.909122,0.12837,1.031595,4.263073,1.526801,0.157631,2.900228,2.685524,0.932677,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000364,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.377935,4.970793,104.532969,14.532969,0.377935,0.377935,HIGH,4.592858,80.437824,75.844966,4.592858,UNIQUE_GT_CENTER,41.219505,0.035588,0.968405,4.207824,1.823034,0.149707,2.350244,-6.971367,1.777791,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000364,fixed_strong_scatterer,fss,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.377935,0.886996,82.510653,172.510653,0.377935,0.377935,HIGH,0.509061,81.623657,82.132718,0.509061,UNIQUE_GT_CENTER,40.94838,0.025629,0.962035,4.261293,1.910262,0.170709,2.179183,-6.706764,-0.146117,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000364,fixed_linear_structure,fls,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.377935,8.225843,122.560807,32.560807,0.377935,0.377935,HIGH,7.847908,65.665036,57.817128,7.847908,UNIQUE_GT_CENTER,45.752182,0.175781,1.074895,1.20037,1.560758,0.519299,1.082725,1.656595,10.778032,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000365,vehicle_body_axis_reference,veh,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1113.7395,942.0465,158.83115,69.254939,4.764934,2.077648,0.586197,178.19767,84.08433,174.08433,0.586197,0.586197,HIGH,2.388527,85.88666,83.498133,2.388527,UNIQUE_GT_CENTER,53.93037,0.329681,1.267933,2.878008,0.51734,0.691514,4.442504,-0.113227,0.036298,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000365,matched_ordinary_background,mob,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1088,158.83115,69.254939,4.764934,2.077648,0.586197,13.903108,142.746954,52.746954,0.586197,0.586197,HIGH,13.316911,51.156154,37.839243,13.316911,UNIQUE_GT_CENTER,42.689732,0.089114,1.00366,1.944066,1.307654,0.299154,1.820386,-5.377593,10.126531,fully_observed,0.972922,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000365,matched_strong_scatterer_background,mss,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1054,158.83115,69.254939,4.764934,2.077648,0.586197,179.324867,135.856924,45.856924,0.586197,0.586197,HIGH,1.26133,43.467943,44.729273,1.26133,UNIQUE_GT_CENTER,48.340698,0.228582,1.136517,2.812486,1.444529,0.269376,2.074393,-4.308541,9.272778,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000365,matched_linear_structure_background,mls,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,986,158.83115,69.254939,4.764934,2.077648,0.586197,178.744922,53.071621,143.071621,0.586197,0.586197,HIGH,1.841275,54.326699,52.485424,1.841275,UNIQUE_GT_CENTER,41.835358,0.026897,0.983573,4.378236,1.819162,0.135937,2.630369,-0.620148,-6.658318,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000365,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.586197,179.294208,104.532969,14.532969,0.586197,0.586197,HIGH,1.291989,74.761239,76.053228,1.291989,UNIQUE_GT_CENTER,42.378407,0.031197,0.99634,4.314863,1.859369,0.157947,2.343728,-6.933286,1.758322,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000365,fixed_strong_scatterer,fss,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.586197,0.202316,82.510653,172.510653,0.586197,0.586197,HIGH,0.383881,82.308337,81.924456,0.383881,UNIQUE_GT_CENTER,42.093842,0.02371,0.98965,4.285479,1.858755,0.147897,2.238621,-6.685196,-0.145321,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000365,fixed_linear_structure,fls,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.586197,8.03472,122.560807,32.560807,0.586197,0.586197,HIGH,7.448523,65.473913,58.02539,7.448523,UNIQUE_GT_CENTER,47.175762,0.173065,1.109129,1.14301,1.597283,0.507255,1.186093,1.690593,10.774363,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000366,vehicle_body_axis_reference,veh,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1129.813,941.987,158.83115,69.254939,4.764934,2.077648,0.45964,177.71883,86.438545,176.438545,0.45964,0.45964,HIGH,2.74081,88.719715,85.978905,2.74081,UNIQUE_GT_CENTER,53.593616,0.334055,1.273048,2.788707,0.490092,0.739505,4.676922,-0.103672,0.015094,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000366,matched_ordinary_background,mob,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1088,158.83115,69.254939,4.764934,2.077648,0.45964,10.891629,142.746954,52.746954,0.45964,0.45964,HIGH,10.431989,48.144675,37.712686,10.431989,UNIQUE_GT_CENTER,42.365059,0.092556,1.006328,2.711224,1.464658,0.199219,1.957612,-4.931415,9.864941,fully_observed,0.973556,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000366,matched_strong_scatterer_background,mss,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,0.45964,1.020173,139.071944,49.071944,0.45964,0.45964,HIGH,0.560533,41.948229,41.387696,0.560533,UNIQUE_GT_CENTER,46.280201,0.175512,1.099327,2.12945,1.529229,0.320598,1.536476,-3.961544,9.934848,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000366,matched_linear_structure_background,mls,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,895,1020,158.83115,69.254939,4.764934,2.077648,0.45964,4.133237,50.176289,140.176289,0.45964,0.45964,HIGH,3.673597,46.043052,49.716649,3.673597,UNIQUE_GT_CENTER,41.246513,0.020014,0.979758,4.310234,1.835392,0.134927,2.456383,-1.880979,-7.171147,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000366,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.45964,0.666597,104.532969,14.532969,0.45964,0.45964,HIGH,0.206957,76.133628,75.926671,0.206957,UNIQUE_GT_CENTER,41.832291,0.031513,0.993672,4.244942,1.828978,0.167042,2.410199,-6.83785,1.568287,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000366,fixed_strong_scatterer,fss,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.45964,176.970467,82.510653,172.510653,0.45964,0.45964,HIGH,3.489173,85.540186,82.051013,3.489173,UNIQUE_GT_CENTER,41.575855,0.021802,0.987581,4.193126,1.893068,0.148302,2.205376,-6.656729,-0.355183,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000366,fixed_linear_structure,fls,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.45964,5.276226,122.560807,32.560807,0.45964,0.45964,HIGH,4.816586,62.715419,57.898833,4.816586,UNIQUE_GT_CENTER,46.414333,0.163517,1.102513,1.387657,1.56717,0.422956,1.052831,2.172542,10.228935,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,veh,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1132.548,943.3995,158.83115,69.254939,4.764934,2.077648,1.427324,177.603889,86.828894,176.828894,1.427324,1.427324,HIGH,3.823435,89.225005,85.40157,3.823435,UNIQUE_GT_CENTER,54.501083,0.359654,1.279474,2.964595,0.531513,0.653416,4.540488,-0.100397,0.016743,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000367,matched_ordinary_background,mob,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1088,158.83115,69.254939,4.764934,2.077648,1.427324,10.996129,142.746954,52.746954,1.427324,1.427324,HIGH,9.568805,48.249175,38.68037,9.568805,UNIQUE_GT_CENTER,42.780041,0.097539,1.004309,2.331701,1.087138,0.284392,2.138339,-4.810401,9.826785,fully_observed,0.972313,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000367,matched_strong_scatterer_background,mss,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,1.427324,0.23049,139.071944,49.071944,1.427324,1.427324,HIGH,1.196834,41.158546,42.35538,1.196834,UNIQUE_GT_CENTER,46.829441,0.186392,1.099373,2.314614,1.485984,0.322113,1.650033,-3.846574,9.885812,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000367,matched_linear_structure_background,mls,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,963,986,158.83115,69.254939,4.764934,2.077648,1.427324,2.121205,61.001895,151.001895,1.427324,1.427324,HIGH,0.693881,58.88069,59.574571,0.693881,UNIQUE_GT_CENTER,42.113464,0.034835,0.988661,4.331463,1.839894,0.163525,2.431043,-0.982143,-5.149617,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000367,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,1.427324,179.740506,104.532969,14.532969,1.427324,1.427324,HIGH,1.686818,75.207537,76.894355,1.686818,UNIQUE_GT_CENTER,42.412926,0.031278,0.995691,4.344814,1.83561,0.12684,2.487724,-6.774898,1.53209,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000367,fixed_strong_scatterer,fss,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,1.427324,2.796746,82.510653,172.510653,1.427324,1.427324,HIGH,1.369422,79.713907,81.083329,1.369422,UNIQUE_GT_CENTER,42.193008,0.025419,0.990528,4.258578,1.910984,0.166329,2.155221,-6.611887,-0.393277,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000367,fixed_linear_structure,fls,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,1.427324,8.552221,122.560807,32.560807,1.427324,1.427324,HIGH,7.124897,65.991414,58.866517,7.124897,UNIQUE_GT_CENTER,46.916206,0.174217,1.10141,1.081807,1.571572,0.561131,1.230643,2.270262,10.162023,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
