independent_geometry_id,sar_frame,threshold_setting,threshold_quantile,threshold_value,component_count,largest_component_pixels,largest_component_area_px,component_mask_sha256,component_centroid_x,component_centroid_y,component_bbox,component_response_center_distance_m,component_axis_image_deg,component_axis_to_range_signed_deg,component_axis_to_range_acute_deg,component_principal_axis_ratio
GM019IG0208,78,positive_weight_q85,0.85,25,5,40,40,ff6899441a31bc5e0a804a285d5beecc2d1992a56e59a97730093874293285e4,1296.547974,1139.794922,"1292.5,1136.5,1302.5,1144.5",0.098931,35.373021,87.819113,87.819113,1.788411
GM019IG0209,77,positive_weight_q50,0.5,7,72,273,273,cf35f4f0fa7922e0bb96d60e8b9691f161d251791148a97c950058d4e6b3d15f,1309.498413,1185.854004,"1292.5,1174.5,1324.5,1200.5",0.139355,31.863674,73.77165,73.77165,1.779324
GM019IG0209,77,positive_weight_q70,0.7,10,64,80,80,2bd541a47d4befffae2b28c0f3ea7ff541f293e168fe93251b696288c8788257,1311.47583,1189.690063,"1305.5,1184.5,1317.5,1196.5",0.110667,56.316777,-81.775247,81.775247,1.241291
GM019IG0209,77,positive_weight_q85,0.85,14,48,28,28,1454adb930b628aa1fd5544132a0e56db52c52482a0d83689ee619a8a82c93e2,1313.098511,1189.435425,"1310.5,1184.5,1317.5,1194.5",0.077908,55.799905,-82.292119,82.292119,3.018392
GM019IG0210,284,positive_weight_q50,0.5,9,2,30,30,c8669232af7bd68b703d89416715dd7e446c225407f80daff39043ff77c5a0a2,1304.138916,1142.851562,"1301.5,1139.5,1307.5,1146.5",0.006099,106.772576,-21.872331,21.872331,1.34863
GM019IG0210,284,positive_weight_q70,0.7,16.2,1,17,17,1027066830ef0a8f911e2da6e5f9fa69cb9e0fe6009f06b4fd71ee197e35ecb4,1304.305908,1142.957397,"1302.5,1140.5,1306.5,1146.5",0.009266,112.066713,-16.578194,16.578194,1.697275
GM019IG0210,284,positive_weight_q85,0.85,21,1,11,11,84a52c363303e7ab6f35c151a509936ef195ea48845c5a37750a76d377653e4e,1304.281982,1143.018799,"1302.5,1140.5,1306.5,1145.5",0.008478,112.557382,-16.087525,16.087525,1.676529
GM019IG0211,81,positive_weight_q50,0.5,12,7,92,92,521fa8067b2a38c11ea377230247bc25998654dc237576ce0d4213a90122aa20,1307.488159,1138.870972,"1301.5,1130.5,1315.5,1146.5",0.015836,48.138959,-80.651894,80.651894,2.188206
GM019IG0211,81,positive_weight_q70,0.7,19,6,50,50,33af440530cfff95d3df7d2b2196127a8ac0811acc88bd5d967a66526af622d2,1307.062866,1138.779053,"1303.5,1133.5,1311.5,1144.5",0.028885,56.056061,-72.734792,72.734792,1.932734
GM019IG0211,81,positive_weight_q85,0.85,30.1,5,17,17,5842c031b8e6fcd4c624aa9f52d1587cbcb53e90f85b2772d162e7f8cafce2a6,1306.162476,1137.914917,"1304.5,1135.5,1308.5,1142.5",0.06402,92.039712,-36.751141,36.751141,2.152414
GM019IG0212,78,positive_weight_q50,0.5,7,42,112,112,02ccc71df70d0a6c5fc7b3035e90acbfe4a8954841f67059fc70dfb4f6793c40,1312.314087,1188.512573,"1301.5,1181.5,1321.5,1199.5",0.06795,43.128366,85.036342,85.036342,2.278228
GM019IG0212,78,positive_weight_q70,0.7,11,45,45,45,e4ef087762158efe583a6a892b532fd821d27f610b64bc7de6a441f8539fc079,1314.432495,1188.993042,"1310.5,1184.5,1319.5,1195.5",0.061183,71.145279,-66.946745,66.946745,1.561487
GM019IG0212,78,positive_weight_q85,0.85,14,33,22,22,3a6f2a5d265d26a476f80ba41c27319b19b70fd8310e34b330ea027afc1324a7,1315.17395,1190.039185,"1312.5,1186.5,1318.5,1195.5",0.097741,95.645427,-42.446596,42.446596,2.396523
GM019IG0213,80,positive_weight_q50,0.5,9,26,186,186,21a199203c1f73ff6fc395c58adfe65281c0079bacd638ec8d268413249873cb,1319.247925,1184.575806,"1304.5,1174.5,1330.5,1195.5",0.099181,30.619504,71.998962,71.998962,1.945303
GM019IG0213,80,positive_weight_q70,0.7,12,29,36,36,b4197fb7c2a1b8e318fdf16cfa2eaa98aeab188c828fdc84088b77fba4cc0493,1322.791626,1186.879517,"1317.5,1183.5,1328.5,1191.5",0.173786,29.254818,70.634276,70.634276,2.310678
GM019IG0213,80,positive_weight_q85,0.85,17,25,15,15,86a6b31e8722d87ba88a4a8164fed260917c074d79c0d3ec527b97d6669f9ed6,1321.623901,1191.74231,"1319.5,1189.5,1324.5,1194.5",0.198703,57.72841,-80.892132,80.892132,2.043107
GM019IG0214,284,positive_weight_q50,0.5,6,11,33,33,e672b2457f4c642fa9ec936558bdb2dcf4f198b0fbb9dbe8c82057d798a6cd92,1326.136353,1196.691772,"1323.5,1193.5,1329.5,1201.5",0.035322,69.296634,-72.703333,72.703333,1.990901
GM019IG0214,284,positive_weight_q70,0.7,10,8,24,24,ff07bdf745c605d4b9730ef8b5a70615ce45bdb62be1ce3cf352bafd5f7e4bba,1326.021118,1196.544067,"1323.5,1193.5,1328.5,1201.5",0.033548,67.610224,-74.389743,74.389743,2.085694
GM019IG0214,284,positive_weight_q85,0.85,15,2,17,17,1fc28dcaedee59c0538df5642bde26df1a0aed9dd372d2ec8c87b95ef90b71de,1326.08313,1196.368286,"1324.5,1193.5,1328.5,1200.5",0.037617,62.419773,-79.580194,79.580194,2.232358
GM019IG0215,289,positive_weight_q50,0.5,6,24,86,86,b55fc4c13d704de874ebc139baa107372b79abbcb9d3bfb089ca40cbc5898084,1338.357422,1139.588135,"1331.5,1132.5,1344.5,1147.5",0.232149,95.335792,-38.312995,38.312995,1.122119
GM019IG0215,289,positive_weight_q70,0.7,8,25,50,50,40cfafd601fd33048d9dc5360d0fb7bfc068a04b149a11ae4593be94108c1860,1339.57312,1138.843506,"1334.5,1134.5,1344.5,1145.5",0.274859,52.020951,-81.627835,81.627835,1.980683
GM019IG0215,289,positive_weight_q85,0.85,11,14,31,31,6d9be5e468b3fc063ee5c87b359430677750ebe2970f33e8003549d2d31363ae,1339.813599,1138.833374,"1336.5,1134.5,1342.5,1144.5",0.281019,66.166261,-67.482526,67.482526,1.658131
