path_id,extraction_profile,spatial_control_count,temporal_control_count,static_matched_control_count,target_response_score,target_spatial_empirical_percentile,target_temporal_empirical_percentile,spatial_effect_size,temporal_effect_size,control_median,control_mad,control_variance,control_distribution_status
WGV34A_PATH_0004147,relaxed_physical_path,19,20,20,2.9736325,21.05263158,45,-1.00284337,-0.04995007,3.188281,0.283451,0.39650276,control_distribution_ok
WGV34A_PATH_0004148,relaxed_physical_path,20,20,20,3.901953,80,65,2.26079045,0.43293918,3.295573,0.4714085,0.63256511,control_distribution_ok
WGV34A_PATH_0004149,relaxed_physical_path,0,0,0,4.025716,,,,,,,,insufficient_length
WGV34A_PATH_0004150,relaxed_physical_path,19,20,20,3.233236,63.15789474,70,0.03559153,0.59467812,3.0375,0.258887,0.23771997,control_distribution_ok
WGV34A_PATH_0004151,relaxed_physical_path,0,0,0,4.2727865,,,,,,,,insufficient_length
WGV34A_PATH_0004152,relaxed_physical_path,20,20,20,3.1645445,50,65,0.02029623,0.37063423,3.113718,0.2195995,0.17974529,control_distribution_ok
WGV34A_PATH_0004153,relaxed_physical_path,20,20,20,3.498698,70,65,0.1213687,0.34298411,3.144401,0.3413085,1.06336824,control_distribution_ok
WGV34A_PATH_0004154,relaxed_physical_path,0,0,0,2.660249,,,,,,,,insufficient_length
WGV34A_PATH_0004155,relaxed_physical_path,0,0,0,2.8524615,,,,,,,,insufficient_length
WGV34A_PATH_0004156,relaxed_physical_path,20,20,20,3.720269,70,75,0.36470033,1.16093686,3.187291,0.514881,1.62393776,control_distribution_ok
WGV34A_PATH_0004157,relaxed_physical_path,20,20,20,4.06978,90,25,1.28133959,-0.37537438,3.585026,0.5748535,2.12459368,control_distribution_ok
WGV34A_PATH_0004158,relaxed_physical_path,20,20,20,2.895508,20,15,-0.51237142,-0.76869982,3.1878255,0.4341145,0.6082231,control_distribution_ok
WGV34A_PATH_0004159,relaxed_physical_path,0,0,0,2.886719,,,,,,,,insufficient_length
WGV34A_PATH_0004160,relaxed_physical_path,20,20,20,3.048828,35,40,-0.47731626,-0.17951383,3.3317055,0.437256,1.09600843,control_distribution_ok
WGV34A_PATH_0004161,relaxed_physical_path,20,20,20,3.005078,35,35,-0.34830179,-0.25039327,3.20767,0.25636,0.21324159,control_distribution_ok
WGV34A_PATH_0004162,relaxed_physical_path,0,0,0,3.155762,,,,,,,,insufficient_length
WGV34A_PATH_0004163,relaxed_physical_path,19,20,20,2.789062,10.52631579,30,-0.83239754,-0.45179003,3.168186,0.297092,0.29692324,control_distribution_ok
WGV34A_PATH_0004164,relaxed_physical_path,0,0,0,3.9951175,,,,,,,,insufficient_length
WGV34A_PATH_0004165,relaxed_physical_path,20,20,20,3.875,85,60,1.21151857,0.49014852,3.1278565,0.3579835,0.55475152,control_distribution_ok
WGV34A_PATH_0004166,relaxed_physical_path,20,20,20,3.811298,95,85,2.15366336,2.14623923,3.0022785,0.261621,0.29828246,control_distribution_ok
WGV34A_PATH_0004167,relaxed_physical_path,20,20,20,2.936198,10,15,-0.91112296,-0.83761386,3.358667,0.5572265,0.51425975,control_distribution_ok
WGV34A_PATH_0004168,relaxed_physical_path,0,0,0,5.01709,,,,,,,,insufficient_length
WGV34A_PATH_0004169,relaxed_physical_path,20,20,20,3.454297,70,60,0.57858956,0.21566644,3.317383,0.487863,0.60648537,control_distribution_ok
WGV34A_PATH_0004170,relaxed_physical_path,20,20,20,3.053516,45,50,-0.13832638,-0.35093559,3.07194,0.371867,0.40018495,control_distribution_ok
WGV34A_PATH_0004171,relaxed_physical_path,0,0,0,2.560547,,,,,,,,insufficient_length
WGV34A_PATH_0004172,relaxed_physical_path,20,20,20,3.034916,15,60,-0.82126229,0.24259456,3.1499025,0.2979715,0.29851202,control_distribution_ok
WGV34A_PATH_0004173,relaxed_physical_path,13,20,20,3.048689,7.69230769,45,-1.09976785,-0.0873073,3.304688,0.451563,0.57058171,control_distribution_ok
WGV34A_PATH_0004174,relaxed_physical_path,20,20,20,2.809082,20,5,-0.67730436,-1.01006726,3.455078,0.5465725,0.71999039,control_distribution_ok
WGV34A_PATH_0004175,relaxed_physical_path,20,20,20,2.8874515,15,10,-1.18420873,-0.84394688,3.2377605,0.4053765,0.36728911,control_distribution_ok
WGV34A_PATH_0004176,relaxed_physical_path,0,0,0,3.3041015,,,,,,,,insufficient_length
WGV34A_PATH_0004177,relaxed_physical_path,20,20,20,2.691162,10,5,-0.91158859,-1.28878939,3.1394535,0.3601075,0.53420178,control_distribution_ok
WGV34A_PATH_0004178,relaxed_physical_path,17,20,20,4.01123,58.82352941,55,0.64968301,0.32902878,3.775391,0.715309,1.03536083,control_distribution_ok
WGV34A_PATH_0004179,relaxed_physical_path,0,0,0,4.1047365,,,,,,,,insufficient_length
WGV34A_PATH_0004180,relaxed_physical_path,20,20,20,3.375391,70,55,0.52637632,0.26715599,3.119678,0.3311035,0.37104385,control_distribution_ok
WGV34A_PATH_0004181,relaxed_physical_path,20,20,20,3.382161,60,70,0.29394852,0.85862345,3.1580405,0.395508,0.69063829,control_distribution_ok
WGV34A_PATH_0004182,relaxed_physical_path,20,20,20,3.561849,75,90,0.92328937,1.90647981,2.9931645,0.286743,0.28297583,control_distribution_ok
WGV34A_PATH_0004183,relaxed_physical_path,20,20,20,3.193685,45,20,-0.08715673,-0.52381918,3.3361005,0.5502115,0.90563726,control_distribution_ok
WGV34A_PATH_0004184,relaxed_physical_path,20,20,20,3.047852,40,45,-0.25449129,-0.3255559,3.295725,0.3146975,0.22287949,control_distribution_ok
WGV34A_PATH_0004185,relaxed_physical_path,20,20,20,4.611328,100,100,1.79880126,2.64162072,3.106201,0.422021,0.29988197,control_distribution_ok
WGV34A_PATH_0004186,relaxed_physical_path,20,20,20,2.838281,35,10,-0.58977617,-1.60074262,3.3696285,0.4791665,0.7978526,control_distribution_ok
WGV34A_PATH_0004187,relaxed_physical_path,10,20,20,3.4549155,40,70,-0.38229718,0.61686477,3.2004485,0.32635,1.69507608,control_distribution_ok
WGV34A_PATH_0004188,relaxed_physical_path,20,20,20,3.268555,65,25,0.35812017,-0.7490449,3.170166,0.3815915,0.45817849,control_distribution_ok
WGV34A_PATH_0004189,relaxed_physical_path,14,20,20,3.733073,64.28571429,95,0.59884267,1.78118068,3.311157,0.3746745,1.51693407,control_distribution_ok
WGV34A_PATH_0004190,relaxed_physical_path,20,20,20,2.80599,10,20,-0.95605337,-1.08270288,3.2485025,0.440151,0.47520802,control_distribution_ok
WGV34A_PATH_0004191,relaxed_physical_path,20,20,20,3.998698,95,75,2.37569449,0.47381074,3.333789,0.517741,0.43658082,control_distribution_ok
WGV34A_PATH_0004192,relaxed_physical_path,20,20,20,4.016927,85,75,1.43886064,0.80847437,3.1728515,0.4184895,0.69924555,control_distribution_ok
WGV34A_PATH_0004193,relaxed_physical_path,20,20,20,3.735026,70,80,0.61641872,1.37529232,3.253255,0.4676105,0.91873028,control_distribution_ok
WGV34A_PATH_0004194,relaxed_physical_path,20,20,20,3.357812,55,60,0.23174165,0.22228438,3.1401045,0.3233725,0.45460739,control_distribution_ok
WGV34A_PATH_0004195,relaxed_physical_path,20,20,20,2.816797,10,10,-1.34130571,-0.84679666,3.2081705,0.379313,0.65634095,control_distribution_ok
WGV34A_PATH_0004196,relaxed_physical_path,20,20,20,3.524414,85,45,1.56337271,-0.14718524,3.4072265,0.437663,0.51163491,control_distribution_ok
WGV34A_PATH_0004197,relaxed_physical_path,0,0,0,3.0960285,,,,,,,,insufficient_length
WGV34A_PATH_0004198,relaxed_physical_path,14,20,20,3.38058,50,80,-0.17557403,0.53892031,3.173828,0.3048835,1.48754885,control_distribution_ok
WGV34A_PATH_0004199,relaxed_physical_path,1,20,20,4.105469,100,70,711589,0.43192712,3.864258,0.648763,1.34056538,control_distribution_sparse
WGV34A_PATH_0004200,relaxed_physical_path,20,20,20,4.600016,95,95,4.19528632,4.16740786,2.9949545,0.256673,0.30948779,control_distribution_ok
WGV34A_PATH_0004201,relaxed_physical_path,20,20,20,3.826172,85,80,1.17504792,0.70793766,3.213275,0.3212195,0.34085307,control_distribution_ok
WGV34A_PATH_0004202,relaxed_physical_path,0,0,0,2.7880855,,,,,,,,insufficient_length
WGV34A_PATH_0004203,relaxed_physical_path,20,20,20,2.8933805,15,20,-0.35675424,-0.70289666,3.203125,0.4477535,0.4587764,control_distribution_ok
WGV34A_PATH_0004204,relaxed_physical_path,0,0,0,2.979058,,,,,,,,insufficient_length
WGV34A_PATH_0004205,relaxed_physical_path,0,0,0,3.806641,,,,,,,,insufficient_length
WGV34A_PATH_0004206,relaxed_physical_path,20,20,20,2.812109,5,10,-1.44972536,-0.79157588,3.422363,0.3842775,0.71501073,control_distribution_ok
WGV34A_PATH_0004207,relaxed_physical_path,20,20,20,3.083008,45,30,-0.08776737,-0.64857464,3.6447755,0.74292,1.60530939,control_distribution_ok
WGV34A_PATH_0004208,relaxed_physical_path,20,20,20,4.192708,95,45,2.2456738,-0.36430391,3.578125,0.6958005,2.72734312,control_distribution_ok
WGV34A_PATH_0004209,relaxed_physical_path,0,0,0,3.251953,,,,,,,,insufficient_length
WGV34A_PATH_0004210,relaxed_physical_path,0,0,0,3.051758,,,,,,,,insufficient_length
WGV34A_PATH_0004211,relaxed_physical_path,20,20,20,3.383789,75,50,0.90943886,0.02869,3.1312225,0.327881,0.45213537,control_distribution_ok
WGV34A_PATH_0004212,relaxed_physical_path,20,20,20,3.554199,90,85,0.72347795,2.1689135,3.080078,0.287256,0.25852652,control_distribution_ok
WGV34A_PATH_0004213,relaxed_physical_path,0,0,0,2.889648,,,,,,,,insufficient_length
WGV34A_PATH_0004214,relaxed_physical_path,20,20,20,2.8701175,20,35,-0.66148077,-0.37998189,3.09082,0.30778,0.43157217,control_distribution_ok
WGV34A_PATH_0004215,relaxed_physical_path,20,20,20,3.798828,80,70,1.0392046,1.0290275,3.160389,0.322021,0.40164698,control_distribution_ok
WGV34A_PATH_0004216,relaxed_physical_path,20,20,20,3.016113,40,30,-0.2780613,-0.40711504,3.1486005,0.341634,0.42540597,control_distribution_ok
WGV34A_PATH_0004217,relaxed_physical_path,0,0,0,4.265625,,,,,,,,insufficient_length
WGV34A_PATH_0004218,relaxed_physical_path,1,20,20,3.527235,100,75,559462,0.48341269,3.264648,0.367774,0.68556039,control_distribution_sparse
WGV34A_PATH_0004219,relaxed_physical_path,20,20,20,2.90625,20,25,-0.40943444,-0.7261892,3.1283205,0.3753255,0.93349781,control_distribution_ok
WGV34A_PATH_0004220,relaxed_physical_path,0,0,0,4.569824,,,,,,,,insufficient_length
WGV34A_PATH_0004221,relaxed_physical_path,0,0,0,2.999837,,,,,,,,insufficient_length
WGV34A_PATH_0004222,relaxed_physical_path,0,0,0,3.729004,,,,,,,,insufficient_length
WGV34A_PATH_0004223,relaxed_physical_path,0,0,0,2.962077,,,,,,,,insufficient_length
WGV34A_PATH_0004224,relaxed_physical_path,20,20,20,3.891276,90,70,1.71363687,1.09981712,3.1054685,0.297265,0.41330728,control_distribution_ok
WGV34A_PATH_0004225,relaxed_physical_path,0,0,0,2.802246,,,,,,,,insufficient_length
WGV34A_PATH_0004226,relaxed_physical_path,0,0,0,2.9632165,,,,,,,,insufficient_length
WGV34A_PATH_0004227,relaxed_physical_path,20,20,20,3.474121,80,55,1.0591283,0.14501981,3.267904,0.388021,0.89054668,control_distribution_ok
WGV34A_PATH_0004228,relaxed_physical_path,20,20,20,3.35026,40,65,-0.43748496,0.7035037,3.4173585,0.5690105,0.76732954,control_distribution_ok
WGV34A_PATH_0004229,relaxed_physical_path,0,0,0,2.825195,,,,,,,,insufficient_length
WGV34A_PATH_0004230,relaxed_physical_path,20,20,20,3.4625,65,55,0.35385816,0.02954589,3.1571455,0.403825,0.51705824,control_distribution_ok
WGV34A_PATH_0004231,relaxed_physical_path,20,20,20,3.06543,45,25,-0.0884736,-0.52683635,3.1690105,0.28418,0.40494149,control_distribution_ok
WGV34A_PATH_0004232,relaxed_physical_path,0,0,0,3.0125,,,,,,,,insufficient_length
WGV34A_PATH_0004233,relaxed_physical_path,0,0,0,3.064523,,,,,,,,insufficient_length
WGV34A_PATH_0004234,relaxed_physical_path,0,0,0,4.5919595,,,,,,,,insufficient_length
WGV34A_PATH_0004235,relaxed_physical_path,0,0,0,3.706055,,,,,,,,insufficient_length
WGV34A_PATH_0004236,relaxed_physical_path,20,20,20,3.104492,30,55,-0.67440721,0.06203372,3.1834965,0.408831,0.48031001,control_distribution_ok
WGV34A_PATH_0004237,relaxed_physical_path,20,20,20,3.272043,55,65,0.12100103,0.45889773,3.0766605,0.363444,0.39915509,control_distribution_ok
WGV34A_PATH_0004238,relaxed_physical_path,20,20,20,4.451733,85,85,2.61683009,1.62580934,3.115039,0.36875,0.54581423,control_distribution_ok
WGV34A_PATH_0004239,relaxed_physical_path,20,20,20,2.916016,30,25,-0.87827105,-0.56230795,3.1401045,0.4698895,0.54974859,control_distribution_ok
WGV34A_PATH_0004240,relaxed_physical_path,20,20,20,2.925781,40,20,-0.42594901,-0.54329346,3.125456,0.360905,0.53341964,control_distribution_ok
WGV34A_PATH_0004241,relaxed_physical_path,20,20,20,3.194336,45,65,-0.19670519,0.24687742,3.109049,0.251367,0.37439592,control_distribution_ok
WGV34A_PATH_0004242,relaxed_physical_path,20,20,20,3.3393555,60,15,0.24342303,-0.74670048,3.8447265,0.889453,3.98526958,control_distribution_ok
WGV34A_PATH_0004243,relaxed_physical_path,20,20,20,4.4788645,85,100,1.3040517,2.16036764,3.0981445,0.4200845,0.46582722,control_distribution_ok
WGV34A_PATH_0004244,relaxed_physical_path,0,0,0,3.486328,,,,,,,,insufficient_length
WGV34A_PATH_0004245,relaxed_physical_path,0,0,0,3.0473635,,,,,,,,insufficient_length
WGV34A_PATH_0004246,relaxed_physical_path,20,20,20,2.895508,10,30,-0.79891944,-0.63978787,3.1401045,0.282747,0.23924424,control_distribution_ok
WGV34A_PATH_0004247,relaxed_physical_path,0,0,0,3.8166015,,,,,,,,insufficient_length
WGV34A_PATH_0004248,relaxed_physical_path,3,20,20,2.917969,0,15,-2.62918043,-1.02061979,3.316818,0.339523,0.24985947,control_distribution_sparse
WGV34A_PATH_0004249,relaxed_physical_path,0,0,0,3.060677,,,,,,,,insufficient_length
WGV34A_PATH_0004250,relaxed_physical_path,0,0,0,5.011719,,,,,,,,insufficient_length
WGV34A_PATH_0004251,relaxed_physical_path,0,0,0,2.562378,,,,,,,,insufficient_length
WGV34A_PATH_0004252,relaxed_physical_path,20,20,20,2.964844,25,35,-0.61782298,-0.52576222,3.207031,0.353585,0.35214334,control_distribution_ok
WGV34A_PATH_0004253,relaxed_physical_path,0,0,0,3.446777,,,,,,,,insufficient_length
WGV34A_PATH_0004254,relaxed_physical_path,11,20,20,4.747396,81.81818182,100,1.06824144,2.17654342,3.30385,0.373884,1.42351298,control_distribution_ok
WGV34A_PATH_0004255,relaxed_physical_path,20,20,20,4.729167,100,100,2.66929421,5.6091748,3.2596675,0.386294,0.26958125,control_distribution_ok
WGV34A_PATH_0004256,relaxed_physical_path,20,20,20,3.936523,95,95,1.6332475,1.89781146,3.1111885,0.267578,0.23813249,control_distribution_ok
WGV34A_PATH_0004257,relaxed_physical_path,20,20,20,3.442057,65,70,0.4086195,1.02729846,3.244336,0.290967,0.55015422,control_distribution_ok
WGV34A_PATH_0004258,relaxed_physical_path,0,0,0,3.1557615,,,,,,,,insufficient_length
WGV34A_PATH_0004259,relaxed_physical_path,0,0,0,3.654948,,,,,,,,insufficient_length
WGV34A_PATH_0004260,relaxed_physical_path,9,20,20,2.970215,22.22222222,5,-0.43340386,-0.99843036,3.721191,0.596679,1.4882533,control_distribution_sparse
WGV34A_PATH_0004261,relaxed_physical_path,0,0,0,3.067057,,,,,,,,insufficient_length
WGV34A_PATH_0004262,relaxed_physical_path,20,20,20,3.15625,30,30,-0.64449862,-0.59238781,3.385059,0.4213375,0.53926246,control_distribution_ok
WGV34A_PATH_0004263,relaxed_physical_path,20,20,20,3.6779785,65,70,0.36913096,0.43965167,3.5058595,0.4664715,1.90889159,control_distribution_ok
WGV34A_PATH_0004264,relaxed_physical_path,0,0,0,2.623633,,,,,,,,insufficient_length
WGV34A_PATH_0004265,relaxed_physical_path,20,20,20,3.261597,55,60,0.03013031,0.45539641,3.358574,0.4147265,0.57552889,control_distribution_ok
WGV34A_PATH_0004266,relaxed_physical_path,3,20,20,4.1103515,66.66666667,80,0.3763997,1.11496186,3.520833,0.484049,1.04523041,control_distribution_sparse
WGV34A_PATH_0004267,relaxed_physical_path,20,20,20,3.233132,30,40,-0.43008276,-0.21301333,3.536865,0.500732,0.51967271,control_distribution_ok
WGV34A_PATH_0004268,relaxed_physical_path,0,0,0,3.2916665,,,,,,,,insufficient_length
WGV34A_PATH_0004269,relaxed_physical_path,20,20,20,5.169824,100,50,2.43589806,-0.03100696,3.8208005,0.6883135,2.64597344,control_distribution_ok
WGV34A_PATH_0004270,relaxed_physical_path,4,20,20,3.964844,0,80,-1.74378972,1.21806879,3.6096075,0.4908855,0.66146566,control_distribution_sparse
WGV34A_PATH_0004271,relaxed_physical_path,0,0,0,3.417318,,,,,,,,insufficient_length
WGV34A_PATH_0004272,relaxed_physical_path,0,0,0,4.1254885,,,,,,,,insufficient_length
WGV34A_PATH_0004273,relaxed_physical_path,0,0,0,3.3819985,,,,,,,,insufficient_length
WGV34A_PATH_0004274,relaxed_physical_path,20,20,20,3.238672,55,55,0.10260667,0.35890826,3.2507815,0.314816,0.23709376,control_distribution_ok
WGV34A_PATH_0004275,relaxed_physical_path,0,0,0,2.7873535,,,,,,,,insufficient_length
WGV34A_PATH_0004276,relaxed_physical_path,7,20,20,4.317383,100,100,4.04376341,2.08704616,3.351562,0.365235,0.40066825,control_distribution_sparse
WGV34A_PATH_0004277,relaxed_physical_path,20,20,20,3.487305,75,70,0.59017885,0.3168397,3.080078,0.326779,0.35052963,control_distribution_ok
WGV34A_PATH_0004278,relaxed_physical_path,0,0,0,3.282715,,,,,,,,insufficient_length
WGV34A_PATH_0004279,relaxed_physical_path,0,0,0,3.3603515,,,,,,,,insufficient_length
WGV34A_PATH_0004280,relaxed_physical_path,20,20,20,2.671582,10,0,-1.05663888,-1.49226308,3.379587,0.6331025,0.97443132,control_distribution_ok
WGV34A_PATH_0004281,relaxed_physical_path,0,0,0,3.248535,,,,,,,,insufficient_length
WGV34A_PATH_0004282,relaxed_physical_path,20,20,20,3.108724,35,40,-0.13555178,-0.29914195,3.2644045,0.5153535,0.76980808,control_distribution_ok
WGV34A_PATH_0004283,relaxed_physical_path,0,0,0,3.160238,,,,,,,,insufficient_length
WGV34A_PATH_0004284,relaxed_physical_path,20,20,20,2.914062,25,20,-0.53738342,-0.75230922,3.5289715,0.540671,0.50240534,control_distribution_ok
WGV34A_PATH_0004285,relaxed_physical_path,20,20,20,3.1633575,45,5,-0.18435668,-1.19270186,3.6909745,0.7415115,1.18511888,control_distribution_ok
WGV34A_PATH_0004286,relaxed_physical_path,20,20,20,3.480501,75,45,0.98431046,-0.17975626,3.2379555,0.447916,0.68687096,control_distribution_ok
WGV34A_PATH_0004287,relaxed_physical_path,0,0,0,3.4027345,,,,,,,,insufficient_length
WGV34A_PATH_0004288,relaxed_physical_path,3,20,20,4.770264,100,85,3.61599305,1.13517713,3.696911,0.640661,0.7907639,control_distribution_sparse
WGV34A_PATH_0004289,relaxed_physical_path,20,20,20,4.464844,90,85,1.73217948,2.60895208,3.242025,0.448649,1.16999453,control_distribution_ok
WGV34A_PATH_0004290,relaxed_physical_path,20,20,20,2.722982,25,0,-0.62947317,-1.04057717,3.115039,0.3654945,0.5846681,control_distribution_ok
WGV34A_PATH_0004291,relaxed_physical_path,0,0,0,3.1482515,,,,,,,,insufficient_length
WGV34A_PATH_0004292,relaxed_physical_path,13,20,20,2.9617515,15.38461538,25,-0.45861518,-0.57208459,3.580729,0.614583,1.54436937,control_distribution_ok
WGV34A_PATH_0004293,relaxed_physical_path,10,20,20,3.332357,80,65,4.57029055,0.47651348,3.147217,0.4403485,0.80550524,control_distribution_ok
WGV34A_PATH_0004294,relaxed_physical_path,20,20,20,2.968099,45,20,-0.0895107,-0.69375986,3.0919055,0.36964,0.58619642,control_distribution_ok
WGV34A_PATH_0004295,relaxed_physical_path,0,0,0,3.160645,,,,,,,,insufficient_length
WGV34A_PATH_0004296,relaxed_physical_path,20,20,20,3.225168,65,35,0.33535424,-0.48525018,3.409082,0.5200195,0.51050529,control_distribution_ok
WGV34A_PATH_0004297,relaxed_physical_path,0,0,0,2.6634115,,,,,,,,insufficient_length
WGV34A_PATH_0004298,relaxed_physical_path,20,20,20,3.761812,70,40,1.31690015,-0.59914891,3.6074015,0.5969035,1.11652482,control_distribution_ok
WGV34A_PATH_0004299,relaxed_physical_path,9,20,20,3.3170575,55.55555556,25,0.02744281,-0.54091896,3.521484,0.443848,0.56383316,control_distribution_sparse
WGV34A_PATH_0004300,relaxed_physical_path,20,20,20,5.080078,100,100,3.27787317,2.3436098,3.072998,0.3751465,0.39041921,control_distribution_ok
WGV34A_PATH_0004301,relaxed_physical_path,20,20,20,3.393555,65,70,0.58142916,1.05694882,3.023949,0.27307,0.45143687,control_distribution_ok
WGV34A_PATH_0004302,relaxed_physical_path,0,0,0,2.414198,,,,,,,,insufficient_length
WGV34A_PATH_0004303,relaxed_physical_path,0,0,0,3.022868,,,,,,,,insufficient_length
WGV34A_PATH_0004304,relaxed_physical_path,0,0,0,3.3125,,,,,,,,insufficient_length
WGV34A_PATH_0004305,relaxed_physical_path,20,20,20,3.228516,55,40,0.25150174,-0.41537113,3.3549805,0.5288225,0.73674939,control_distribution_ok
WGV34A_PATH_0004306,relaxed_physical_path,12,20,20,4.2138675,75,85,1.76201116,2.32565417,3.3585445,0.407698,2.04651808,control_distribution_ok
WGV34A_PATH_0004307,relaxed_physical_path,20,20,20,3.705679,85,60,1.19323389,0.54114207,3.050293,0.375244,0.35863741,control_distribution_ok
WGV34A_PATH_0004308,relaxed_physical_path,11,20,20,4.129883,81.81818182,80,3.53903861,1.67728771,3.467448,0.584636,5.66463566,control_distribution_ok
WGV34A_PATH_0004309,relaxed_physical_path,20,20,20,3.848307,80,70,1.69180829,1.41821589,3.144987,0.226237,0.35510184,control_distribution_ok
