region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label
E0_REG_000358_0101,WGV35A_PAIR_0100,358,BACKGROUND_CONTROL,known_non_vehicle_same_area,same_area_background_control,1,,0,,1,0,12561,,11.3049,599409,47.719849,47,8.899062,139,57,60,73,60,670,0.05334,0.05334,305,,26.979451,12,,1.061487,1196.472045,1166.453435,-244.435734,76.483386,,,-7.333072,2.294502,-175.67725,-175.67725,-73.370414,103.294516,160.47901,64.286304,122.250792,77.066508,152.446832,,,,,,,3.098835,4.81437,1.928589,3.667524,,,0,0,0,0,0,1,false,fully_observed,"1115,1125,1278,1208",zero_value_proxy_only,true,
E0_REG_000359_0001,WGV35A_PAIR_0103,359,GT_ORIGINAL,gt_original,vehicle_reference,1,,0,,1,0,12141,,10.9269,703318,57.929165,54,17.84194,214,79,94,126,62,3256,0.268182,0.268182,260,,23.794489,34,,3.111587,1074.541748,945.938446,-2.502276,1.535952,,,-0.075068,0.046079,177.635312,177.635312,-80.469394,98.436862,175.883195,53.929859,132.463402,63.068531,173.069898,,,,,,,2.953106,5.276496,1.617896,3.973902,1.234735,1.094567,0.98015,0.983266,58.760218,0,0,1,false,fully_observed,"985,906,1160,981",zero_value_proxy_only,true,
E0_REG_000359_0002,WGV35A_PAIR_0103,359,SCALE,uniform_scale_0.50,scale_response,0.25,,0,,0.5,0,3132,,2.8188,167488,53.476372,52,11.017738,118,66,73,93,62,503,0.1606,0.1606,98,,34.766567,17,,6.030935,1073.468195,944.05349,-0.436514,0.873987,,,-0.013095,0.02622,-174.823969,-174.823969,-72.928675,49.50157,87.657334,38.268946,70.505959,51.538163,88.604079,,,,,,,1.485047,2.62972,1.148068,2.115179,1.04673,1.080855,1,1,,0,0,1,false,fully_observed,"1027,924,1118,964",zero_value_proxy_only,true,
E0_REG_000359_0003,WGV35A_PAIR_0103,359,SCALE,range_only_scale_0.50,scale_response,0.786735,,0,,0.5,-101.895295,9439,,8.4951,525761,55.70092,53,13.798624,157,73,83,103,62,2160,0.228838,0.228838,229,,26.956716,32,,3.766877,1071.755625,944.955288,-0.965944,-0.987689,,,-0.028978,-0.029631,168.69936,168.69936,-89.405345,51.859625,181.493884,41.607775,134.264174,51.347502,178.721939,,,,,,,1.555789,5.444817,1.248233,4.027925,1.130036,0.975773,0.909842,0.918999,11.345575,0,0,1,false,fully_observed,"976,897,1169,990",zero_value_proxy_only,true,
E0_REG_000359_0004,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_0.50,scale_response,0.786735,,0,,0.5,-101.895295,9541,,8.5869,537103,56.294205,52,17.442924,214,75,89,128,62,2084,0.218426,0.218426,204,,23.757118,23,,2.678499,1073.988027,945.848793,-2.300413,1.012601,,,-0.069012,0.030378,-177.849347,-177.849347,-75.954053,103.318247,91.777561,61.234885,83.949354,71.45028,112.784424,,,,,,,3.099547,2.753327,1.837047,2.518481,1.213069,1.08144,0.688293,0.726412,2.655129,0,0,1,false,fully_observed,"1015,881,1130,1006",zero_value_proxy_only,true,
E0_REG_000359_0005,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_0.50,scale_response,0.5,,0,,0.5,0,6177,,5.5593,359156,58.144081,54,17.097042,174,80,93.2,122,62,1708,0.27651,0.27651,141,,25.362905,17,,3.057939,1073.119717,945.970105,-2.240141,0.137932,,,-0.067204,0.004138,171.079895,171.079895,-87.02481,83.441916,97.757401,53.100866,79.727189,61.575768,106.767266,,,,,,,2.503257,2.932722,1.593026,2.391816,1.22217,1.048983,0.985915,0.988064,82.777933,0,0,1,false,fully_observed,"1027,906,1118,981",zero_value_proxy_only,true,
E0_REG_000359_0006,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_0.50,scale_response,0.5,,0,,0.5,0,6156,,5.5404,336356,54.638725,53,12.477261,144,69,79,100,62,1233,0.200292,0.200292,164,,29.600751,30,,5.414771,1074.658264,944.432649,-1.052832,1.960347,,,-0.031585,0.05881,179.601195,179.601195,-78.50351,63.416053,168.979171,42.289485,139.516958,52.719539,178.432509,,,,,,,1.902482,5.069375,1.268685,4.185509,1.097741,1.107362,0.994152,0.994524,181.603692,0,0,1,false,fully_observed,"985,924,1160,964",zero_value_proxy_only,true,
E0_REG_000359_0007,WGV35A_PAIR_0103,359,SCALE,uniform_scale_0.75,scale_response,0.5625,,0,,0.75,0,6966,,6.2694,414197,59.459805,54,19.257807,214,81,97,135.35,62,2044,0.293425,0.293425,165,,26.318308,19,,3.030593,1074.911127,946.179741,-2.814527,1.847663,,,-0.084436,0.05543,178.280067,178.280067,-79.824638,74.999835,133.188209,50.269474,113.665286,59.353504,147.893678,,,,,,,2.249995,3.995646,1.508084,3.409959,1.271813,1.134409,1,1,,0,0,1,false,fully_observed,"1006,915,1139,973",zero_value_proxy_only,true,
E0_REG_000359_0008,WGV35A_PAIR_0103,359,SCALE,range_only_scale_0.75,scale_response,1.180102,,0,,0.75,-101.895295,14234,,12.8106,806776,56.679501,53,16.892206,214,75,89,123.67,62,3330,0.233947,0.233947,324,,25.291555,51,,3.981078,1073.946131,945.927726,-2.369016,0.955336,,,-0.07107,0.02866,173.127855,173.127855,-84.97685,77.776884,182.110007,54.647919,136.119289,64.269737,179.518687,,,,,,,2.333307,5.4633,1.639438,4.083579,1.222407,1.066743,0.779893,0.804016,4.102463,0,0,1,false,fully_observed,"973,885,1172,1003",zero_value_proxy_only,true,
E0_REG_000359_0009,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_0.75,scale_response,1.180102,,0,,0.75,-101.895295,14224,,12.8016,801475,56.346668,53,16.98517,214,75,89,123.77,62,3224,0.226659,0.226659,298,,23.27834,35,,2.734033,1074.032602,945.776936,-2.239288,1.071031,,,-0.067179,0.032131,176.209867,176.209867,-81.894838,102.958092,137.052469,59.431864,122.213802,70.265657,161.003966,,,,,,,3.088743,4.111574,1.782956,3.666414,1.215727,1.074807,0.688414,0.72633,2.65403,0,0,1,false,fully_observed,"993,876,1152,1011",zero_value_proxy_only,true,
E0_REG_000359_0010,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_0.75,scale_response,0.75,,0,,0.75,0,9159,,8.2431,544727,59.474506,54,19.111101,214,82,97.1,132,62,2743,0.299487,0.299487,203,,24.626657,23,,2.790212,1074.149436,946.374769,-2.848365,1.062129,,,-0.085451,0.031864,176.626252,176.626252,-81.478453,91.068498,135.507664,53.415674,113.561099,61.484527,152.349791,,,,,,,2.732055,4.06523,1.60247,3.406833,1.275422,1.090072,0.985915,0.988346,84.810807,0,0,1,false,fully_observed,"1006,906,1139,981",zero_value_proxy_only,true,
E0_REG_000359_0011,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_0.75,scale_response,0.75,,0,,0.75,0,9234,,8.3106,537655,58.225578,54,18.020905,214,79,94,128,62,2520,0.272904,0.272904,208,,25.028277,30,,3.609848,1075.303358,945.920914,-2.642107,2.284821,,,-0.079263,0.068545,179.334295,179.334295,-78.770411,82.98882,174.234204,51.146063,134.470298,61.237591,171.710232,,,,,,,2.489665,5.227026,1.534382,4.034109,1.244437,1.134187,0.994152,0.9949,195.081327,0,0,1,false,fully_observed,"985,915,1160,973",zero_value_proxy_only,true,
E0_REG_000359_0012,WGV35A_PAIR_0103,359,SCALE,uniform_scale_1.00,scale_response,1,,0,,1,0,12141,,10.9269,703318,57.929165,54,17.84194,214,79,94,126,62,3256,0.268182,0.268182,260,,23.794489,34,,3.111587,1074.541748,945.938446,-2.502276,1.535952,,,-0.075068,0.046079,177.635312,177.635312,-80.469394,98.436862,175.883195,53.929859,132.463402,63.068531,173.069898,,,,,,,2.953106,5.276496,1.617896,3.973902,1.234735,1.094567,0.98015,0.983266,58.760218,0,0,1,false,fully_observed,"985,906,1160,981",zero_value_proxy_only,true,
E0_REG_000359_0013,WGV35A_PAIR_0103,359,SCALE,range_only_scale_1.00,scale_response,1.57347,,0,,1,-101.895295,18891,,17.0019,1038815,54.989941,52,15.612726,214,72,83,118,62,3696,0.195649,0.195649,405,,23.820867,56,,3.29375,1073.943221,945.378975,-1.831449,1.065598,,,-0.054943,0.031968,174.573056,174.573056,-83.531649,102.790567,181.808693,63.103494,140.239516,74.863054,181.320736,,,,,,,3.083717,5.454261,1.893105,4.207185,1.174996,1.063335,0.62993,0.665709,1.99141,0,0,1,false,fully_observed,"971,872,1174,1016",zero_value_proxy_only,true,
E0_REG_000359_0014,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_1.00,scale_response,1.57347,,0,,1,-101.895295,18891,,17.0019,1038815,54.989941,52,15.612726,214,72,83,118,62,3696,0.195649,0.195649,405,,23.820867,56,,3.29375,1073.943221,945.378975,-1.831449,1.065598,,,-0.054943,0.031968,174.573056,174.573056,-83.531649,102.790567,181.808693,63.103494,140.239516,74.863054,181.320736,,,,,,,3.083717,5.454261,1.893105,4.207185,1.174996,1.063335,0.62993,0.665709,1.99141,0,0,1,false,fully_observed,"971,872,1174,1016",zero_value_proxy_only,true,
E0_REG_000359_0015,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_1.00,scale_response,1,,0,,1,0,12141,,10.9269,703318,57.929165,54,17.84194,214,79,94,126,62,3256,0.268182,0.268182,260,,23.794489,34,,3.111587,1074.541748,945.938446,-2.502276,1.535952,,,-0.075068,0.046079,177.635312,177.635312,-80.469394,98.436862,175.883195,53.929859,132.463402,63.068531,173.069898,,,,,,,2.953106,5.276496,1.617896,3.973902,1.234735,1.094567,0.98015,0.983266,58.760218,0,0,1,false,fully_observed,"985,906,1160,981",zero_value_proxy_only,true,
E0_REG_000359_0016,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_1.00,scale_response,1,,0,,1,0,12141,,10.9269,703318,57.929165,54,17.84194,214,79,94,126,62,3256,0.268182,0.268182,260,,23.794489,34,,3.111587,1074.541748,945.938446,-2.502276,1.535952,,,-0.075068,0.046079,177.635312,177.635312,-80.469394,98.436862,175.883195,53.929859,132.463402,63.068531,173.069898,,,,,,,2.953106,5.276496,1.617896,3.973902,1.234735,1.094567,0.98015,0.983266,58.760218,0,0,1,false,fully_observed,"985,906,1160,981",zero_value_proxy_only,true,
E0_REG_000359_0017,WGV35A_PAIR_0103,359,SCALE,uniform_scale_1.25,scale_response,1.5625,,0,,1.25,0,19135,,17.2215,1052687,55.013691,52,15.586565,214,72,83,118,62,3780,0.197544,0.197544,406,,23.575182,50,,2.903348,1073.712975,945.120017,-1.530592,0.893674,,,-0.045918,0.02681,-177.655168,-177.655168,-75.759874,130.220779,219.556707,68.145656,145.440207,85.692003,192.072192,,,,,,,3.906623,6.586701,2.04437,4.363206,1.155772,1.060932,0.621897,0.656937,1.914916,0,0,1,false,fully_observed,"963,897,1182,990",zero_value_proxy_only,true,
E0_REG_000359_0018,WGV35A_PAIR_0103,359,SCALE,range_only_scale_1.25,scale_response,1.966837,,0,,1.25,-101.895295,23670,,21.303,1272803,53.772835,51,14.568306,214,68,80,112,62,3906,0.165019,0.165019,490,,23.001455,61,,2.863446,1073.647968,945.19096,-1.586612,0.81544,,,-0.047598,0.024463,176.037614,176.037614,-82.067092,129.369296,181.94698,79.31719,144.257806,91.817729,186.63205,,,,,,,3.881079,5.458409,2.379516,4.327734,1.147926,1.052057,0.502746,0.543328,1.189754,0,0,1,false,fully_observed,"968,859,1177,1029",zero_value_proxy_only,true,
E0_REG_000359_0019,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_1.25,scale_response,1.966837,,0,,1.25,-101.895295,23705,,21.3345,1273458,53.721073,51,14.554335,214,68,80,112,62,3880,0.163679,0.163679,493,,23.108111,67,,3.140453,1074.213294,944.83454,-1.354374,1.442093,,,-0.040631,0.043263,171.522052,171.522052,-86.582653,104.034057,226.968168,70.811771,150.178806,81.188622,193.367869,,,,,,,3.121022,6.809045,2.124353,4.505364,1.134851,1.067456,0.502004,0.543048,1.188414,0,0,1,false,fully_observed,"948,867,1197,1020",zero_value_proxy_only,true,
E0_REG_000359_0020,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_1.25,scale_response,1.25,,0,,1.25,0,15265,,13.7385,856829,56.130299,52,16.724487,214,75,88,122,62,3426,0.224435,0.224435,308,,22.41875,41,,2.984314,1074.369072,945.48283,-2.020852,1.460898,,,-0.060626,0.043827,179.582744,179.582744,-78.521962,108.589023,217.083221,57.064813,140.855639,69.690382,184.011534,,,,,,,3.257671,6.512497,1.711944,4.225669,1.187362,1.083814,0.779561,0.807103,4.184106,0,0,1,false,fully_observed,"963,906,1182,981",zero_value_proxy_only,true,
E0_REG_000359_0021,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_1.25,scale_response,1.25,,0,,1.25,0,15219,,13.6971,858843,56.432289,53,16.637527,214,75,88,122,62,3510,0.230633,0.230633,340,,24.822773,42,,3.066343,1074.077795,945.635937,-2.110632,1.144317,,,-0.063319,0.03433,177.281984,177.281984,-80.822721,114.093277,180.778074,57.800865,133.337742,68.801459,174.563983,,,,,,,3.422798,5.423342,1.734026,4.000132,1.202382,1.073989,0.781917,0.80521,4.133735,0,0,1,false,fully_observed,"985,897,1160,990",zero_value_proxy_only,true,
E0_REG_000359_0022,WGV35A_PAIR_0103,359,SCALE,uniform_scale_1.50,scale_response,2.25,,0,,1.5,0,27242,,24.5178,1457038,53.484985,51,14.09617,214,67,79,110,62,4355,0.159863,0.159863,563,,22.962909,71,,2.895855,1073.090715,944.817032,-1.105851,0.347229,,,-0.033176,0.010417,-171.956895,-171.956895,-70.0616,154.070054,269.570213,102.971586,185.143024,118.789329,229.256981,,,,,,,4.622102,8.087106,3.089148,5.554291,1.116075,1.040955,0.436825,0.474627,0.903408,0,0,1,false,fully_observed,"942,889,1203,999",zero_value_proxy_only,true,
E0_REG_000359_0023,WGV35A_PAIR_0103,359,SCALE,range_only_scale_1.50,scale_response,2.360204,,0,,1.5,-101.895295,28536,,25.6824,1512009,52.986019,51,13.75203,214,66,76,109,62,4126,0.144589,0.144589,591,,23.011868,69,,2.686665,1073.633118,944.627212,-1.03191,0.917111,,,-0.030957,0.027513,174.481938,174.481938,-83.622767,156.206241,182.834814,99.861737,149.60803,109.923869,190.342394,,,,,,,4.686187,5.485044,2.995852,4.488241,1.116053,1.049968,0.417017,0.457371,0.84288,0,0,1,false,fully_observed,"965,846,1180,1041",zero_value_proxy_only,true,
E0_REG_000359_0024,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_1.50,scale_response,2.360204,,0,,1.5,-101.895295,28394,,25.5546,1504856,52.999084,51,13.819605,214,66,76,109,62,4160,0.14651,0.14651,574,,22.461709,75,,2.934892,1074.415722,944.320286,-0.892889,1.746174,,,-0.026787,0.052385,165.264248,165.264248,-92.840457,104.181341,272.301916,80.75331,180.934353,93.041023,220.609698,,,,,,,3.12544,8.169057,2.422599,5.428031,1.099766,1.066301,0.419103,0.459545,0.850293,0,0,1,false,fully_observed,"926,862,1219,1025",zero_value_proxy_only,true,
E0_REG_000359_0025,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_1.50,scale_response,1.5,,0,,1.5,0,18247,,16.4223,1003184,54.978024,52,15.839082,214,72,85,118,62,3586,0.196525,0.196525,366,,22.286769,46,,2.801069,1074.044547,945.095727,-1.575169,1.223133,,,-0.047255,0.036694,-177.32632,-177.32632,-75.431026,119.409399,259.368208,63.819304,149.662372,81.538091,201.918098,,,,,,,3.582282,7.781046,1.914579,4.489871,1.149941,1.071594,0.652162,0.689354,2.219099,0,0,1,false,fully_observed,"942,906,1203,981",zero_value_proxy_only,true,
E0_REG_000359_0026,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_1.50,scale_response,1.5,,0,,1.5,0,18126,,16.3134,1001264,55.239105,52,15.787465,214,72,85,118,62,3630,0.200265,0.200265,394,,24.151924,50,,3.064965,1073.870035,945.732703,-2.162495,0.921073,,,-0.064875,0.027632,176.518783,176.518783,-81.585922,133.561858,185.777139,62.174812,134.778359,75.103709,176.686605,,,,,,,4.006856,5.573314,1.865244,4.043351,1.19247,1.06447,0.656516,0.690676,2.232856,0,0,1,false,fully_observed,"985,889,1160,999",zero_value_proxy_only,true,
E0_REG_000359_0027,WGV35A_PAIR_0103,359,SCALE,uniform_scale_2.00,scale_response,4,,0,,2,0,48363,,43.5267,2504100,51.777184,51,12.043568,214,64,71,98,62,5633,0.116473,0.116473,978,,22.468967,119,,2.733954,1073.548498,943.634527,-0.043099,1.038924,,,-0.001293,0.031168,-177.880571,-177.880571,-75.985276,199.143335,358.516383,135.471314,265.277963,149.260727,310.931587,,,,,,,5.9743,10.755491,4.064139,7.958339,1.042553,1.037593,0.246056,0.276167,0.381534,0,0,1,false,fully_observed,"899,871,1246,1016",zero_value_proxy_only,true,
E0_REG_000359_0028,WGV35A_PAIR_0103,359,SCALE,range_only_scale_2.00,scale_response,3.146939,,0,,2,-101.895295,37873,,34.0857,1984647,52.402687,51,12.826143,214,65,73,103,62,4944,0.130542,0.130542,814,,23.880982,101,,2.963119,1073.686064,943.956474,-0.386488,1.107175,,,-0.011595,0.033215,-158.7517,-158.7517,-56.856405,208.222145,181.940233,179.896987,152.088263,180.48424,196.535402,,,,,,,6.246664,5.458207,5.39691,4.562648,1.081578,1.044352,0.314208,0.348449,0.5348,0,0,1,false,fully_observed,"960,821,1185,1067",zero_value_proxy_only,true,
E0_REG_000359_0029,WGV35A_PAIR_0103,359,SCALE,azimuth_only_scale_2.00,scale_response,3.146939,,0,,2,-101.895295,37960,,34.164,1979391,52.144127,51,12.728315,214,64,73,102,62,4809,0.126686,0.126686,755,,22.099286,100,,2.927058,1074.760434,943.926852,-0.578956,2.16458,,,-0.017369,0.064937,161.963991,161.963991,-96.140715,104.428313,363.660482,84.042295,237.272111,103.147039,292.998878,,,,,,,3.132849,10.909814,2.521269,7.118163,1.065709,1.061625,0.313488,0.349375,0.536983,0,0,1,false,fully_observed,"882,853,1263,1035",zero_value_proxy_only,true,
E0_REG_000359_0030,WGV35A_PAIR_0103,359,SCALE,storage_long_axis_only_scale_2.00,scale_response,2,,0,,2,0,24353,,21.9177,1298335,53.313145,51,14.484659,214,67,80,112,62,3763,0.154519,0.154519,463,,21.124479,52,,2.372512,1073.552999,944.597283,-0.986109,0.844882,,,-0.029583,0.025346,-176.922241,-176.922241,-75.026946,135.126903,343.109189,72.725726,180.871015,90.483561,230.2419,,,,,,,4.053807,10.293276,2.181772,5.42613,1.100336,1.054454,0.488646,0.532643,1.139692,0,0,1,false,fully_observed,"899,906,1246,981",zero_value_proxy_only,true,
E0_REG_000359_0031,WGV35A_PAIR_0103,359,SCALE,storage_short_axis_only_scale_2.00,scale_response,2,,0,,2,0,24111,,21.6999,1290740,53.533241,51,14.449704,214,67,79,112,62,3793,0.157314,0.157314,498,,22.949415,57,,2.62674,1073.583496,944.768382,-1.15982,0.839456,,,-0.034795,0.025184,174.974498,174.974498,-83.130207,162.915386,190.105739,72.766574,136.470447,87.102833,178.367056,,,,,,,4.887462,5.703172,2.182997,4.094113,1.130743,1.050463,0.493551,0.535777,1.154138,0,0,1,false,fully_observed,"985,871,1160,1016",zero_value_proxy_only,true,
E0_REG_000359_0032,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,symmetric_expand_0.25,directional_expansion,1.5625,,0,,1.25,0,19135,,17.2215,1052687,55.013691,52,15.586565,214,72,83,118,62,3780,0.197544,0.197544,406,,23.575182,50,,2.903348,1073.712975,945.120017,-1.530592,0.893674,,,-0.045918,0.02681,-177.655168,-177.655168,-75.759874,130.220779,219.556707,68.145656,145.440207,85.692003,192.072192,,,,,,,3.906623,6.586701,2.04437,4.363206,1.155772,1.060932,0.621897,0.656937,1.914916,0,0,1,false,fully_observed,"963,897,1182,990",zero_value_proxy_only,true,
E0_REG_000359_0033,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,near_range_side_expand_0.25,directional_expansion,1.966837,,0,,1.25,-101.895295,23715,,21.3435,1278001,53.889984,52,14.515395,214,68,80,112,62,3931,0.16576,0.16576,510,,23.894863,63,,2.951718,1078.191541,965.141018,-22.0448,1.149262,,,-0.661344,0.034478,177.085659,177.085659,-81.019046,129.733948,182.110007,75.867428,144.051683,84.981277,184.322235,,,,,,,3.892018,5.4633,2.276023,4.32155,2.24281,1.165579,0.492515,0.533011,1.141376,0,0,1,false,fully_observed,"973,881,1182,1051",zero_value_proxy_only,true,
E0_REG_000359_0034,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,far_range_side_expand_0.25,directional_expansion,1.966837,,0,,1.25,-101.895295,23688,,21.3192,1274325,53.796227,51,14.564174,214,68,80,112,62,3932,0.165991,0.165991,514,,24.109723,73,,3.424143,1069.27338,924.366906,19.691971,0.827126,,,0.590759,0.024814,168.944803,168.944803,-89.159902,129.901473,182.372722,107.583509,147.195633,123.660104,189.925139,,,,,,,3.897044,5.471182,3.227505,4.415869,0.588645,0.953384,0.492317,0.532482,1.138955,0,0,1,false,fully_observed,"963,837,1172,1006",zero_value_proxy_only,true,
E0_REG_000359_0035,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,positive_azimuth_side_expand_0.25,directional_expansion,1.966837,,0,,1.25,-101.895295,23778,,21.4002,1285851,54.077339,52,14.559009,214,68,80,112,62,4119,0.173227,0.173227,520,,24.298838,74,,3.457912,1099.153438,939.363985,-1.142051,26.974282,,,-0.034262,0.809228,162.271972,162.271972,-95.832734,104.287776,227.747318,81.681992,188.042252,94.599865,214.775686,,,,,,,3.128633,6.83242,2.45046,5.641268,1.12131,1.684824,0.498696,0.536234,1.15626,0,0,1,false,fully_observed,"976,861,1224,1015",zero_value_proxy_only,true,
E0_REG_000359_0036,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,negative_azimuth_side_expand_0.25,directional_expansion,1.966837,,0,,1.25,-101.895295,23657,,21.2913,1265106,53.477024,51,14.594213,214,67,80,112,62,3746,0.158346,0.158346,458,,21.511134,55,,2.583215,1049.137193,950.347787,-1.580447,-24.231933,,,-0.047413,-0.726958,175.785021,175.785021,-82.319685,103.694144,226.363291,63.155587,141.064012,75.088683,192.695195,,,,,,,3.110824,6.790899,1.894668,4.23192,1.143964,0.676205,0.500317,0.544242,1.194148,0,0,1,false,fully_observed,"921,873,1169,1026",zero_value_proxy_only,true,
E0_REG_000359_0037,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,storage_front_expand_0.25,directional_expansion,1.25,,0,,1.25,0,15194,,13.6746,854850,56.262341,53,16.654808,214,75,88,122,62,3420,0.225089,0.225089,327,,23.912948,43,,3.144516,1097.31806,945.530086,-6.797426,23.907337,,,-0.203923,0.71722,177.435596,177.435596,-80.669109,109.309332,214.09555,54.647919,141.47401,63.716679,182.821133,,,,,,,3.27928,6.422866,1.639438,4.24422,1.572711,1.682623,0.764776,0.793268,3.837176,0,0,1,false,fully_observed,"990,906,1208,981",zero_value_proxy_only,true,
E0_REG_000359_0038,WGV35A_PAIR_0103,359,DIRECTIONAL_EXPANSION,storage_rear_expand_0.25,directional_expansion,1.25,,0,,1.25,0,15194,,13.6746,850094,55.949322,52,16.787048,214,75,88,122,62,3372,0.22193,0.22193,295,,21.572843,34,,2.486362,1050.886661,945.311791,2.986798,-21.481995,,,0.089604,-0.64446,-176.457132,-176.457132,-74.561837,108.53693,219.556707,63.563336,142.608816,81.855978,193.035958,,,,,,,3.256108,6.586701,1.9069,4.278264,0.892264,0.695164,0.760168,0.791509,3.796369,0,0,1,false,fully_observed,"937,906,1155,981",zero_value_proxy_only,true,
E0_REG_000359_0039,WGV35A_PAIR_0103,359,INTERNAL_CROP,near_side_half,internal_response_distribution,0.786735,,0,,0.5,-101.895295,9446,,8.5014,567369,60.064472,55,19.273321,214,83,98,131.55,62,3091,0.327228,0.327228,172,,20.231962,25,,2.940692,1079.498015,968.087567,-25.19737,1.820326,,,-0.755921,0.05461,174.852674,174.852674,-83.252031,51.553812,181.645666,34.98221,136.171382,40.893485,178.779783,,,,,,,1.546614,5.44937,1.049466,4.085141,110.533124,1.228866,0.633707,0.692045,2.24723,0,0,1,false,fully_observed,"981,923,1174,1016",zero_value_proxy_only,true,
