path_id,control_type,control_index,control_component_id,control_sar_frame,control_azimuth_center,control_radial_pixel_center,control_radial_band,control_static_pressure,control_response_score
WGV34A_PATH_0004147,temporal_control_distribution,4,WGV33D_MAIN_F0130_C004464,130,36.057,70.0161,R0,0.95114696,2.654297
WGV34A_PATH_0004147,temporal_control_distribution,5,WGV33D_MAIN_F0129_C004435,129,32.4272,68.0119,R0,0.99344284,2.64043
WGV34A_PATH_0004147,temporal_control_distribution,6,WGV33D_MAIN_F0129_C004436,129,43.8142,76.5929,R0,0.62243323,5.289062
WGV34A_PATH_0004147,temporal_control_distribution,7,WGV33D_MAIN_F0128_C004404,128,30.0295,67.0069,R0,1,2.993832
WGV34A_PATH_0004147,temporal_control_distribution,8,WGV33D_MAIN_F0128_C004405,128,41.9675,74.9373,R0,0.46081764,4.64209
WGV34A_PATH_0004147,temporal_control_distribution,9,WGV33D_MAIN_F0127_C004374,127,31.5875,63.1441,R0,1,3.0375
WGV34A_PATH_0004147,temporal_control_distribution,10,WGV33D_MAIN_F0126_C004344,126,25.0146,70,R0,1,2.887695
WGV34A_PATH_0004147,temporal_control_distribution,11,WGV33D_MAIN_F0126_C004345,126,27.1751,60.8426,R0,1,3.245443
WGV34A_PATH_0004147,temporal_control_distribution,12,WGV33D_MAIN_F0126_C004346,126,31.6067,63.6503,R0,0.99560238,2.865793
WGV34A_PATH_0004147,temporal_control_distribution,13,WGV33D_MAIN_F0126_C004347,126,40.8146,72.5987,R0,0.80323039,5.001302
WGV34A_PATH_0004147,temporal_control_distribution,14,WGV33D_MAIN_F0125_C004312,125,21.3802,64.1022,R0,1,2.964844
WGV34A_PATH_0004147,temporal_control_distribution,15,WGV33D_MAIN_F0125_C004313,125,27.7209,61.2805,R0,1,3.253374
WGV34A_PATH_0004147,temporal_control_distribution,16,WGV33D_MAIN_F0125_C004314,125,25.0061,70,R0,1,2.994141
WGV34A_PATH_0004147,temporal_control_distribution,17,WGV33D_MAIN_F0125_C004315,125,39.1784,70.5438,R0,0.88474238,3.286551
WGV34A_PATH_0004147,temporal_control_distribution,18,WGV33D_MAIN_F0124_C004285,124,26.313,60.7528,R0,1,2.810981
WGV34A_PATH_0004147,temporal_control_distribution,19,WGV33D_MAIN_F0124_C004286,124,37.5182,68.0782,R0,1,5.146484
WGV34A_PATH_0004147,temporal_control_distribution,20,WGV33D_MAIN_F0123_C004266,123,23.95,60.1103,R0,1,3.352539
WGV34A_PATH_0004148,temporal_control_distribution,1,WGV33D_MAIN_F0132_C004519,132,-16.0041,217.9515,R1,0.42953089,3.136719
WGV34A_PATH_0004148,temporal_control_distribution,2,WGV33D_MAIN_F0132_C004520,132,-13.5163,202.936,R1,0.44823941,4.195801
WGV34A_PATH_0004148,temporal_control_distribution,3,WGV33D_MAIN_F0132_C004521,132,-7.6585,165.2657,R1,1,4.179688
WGV34A_PATH_0004148,temporal_control_distribution,4,WGV33D_MAIN_F0132_C004524,132,0.9991,158,R1,1,5.638672
WGV34A_PATH_0004148,temporal_control_distribution,5,WGV33D_MAIN_F0180_C006583,180,-17.2101,164.2832,R1,1,4.099023
WGV34A_PATH_0004148,temporal_control_distribution,6,WGV33D_MAIN_F0180_C006584,180,-18.8124,231.3276,R1,0.41640013,3.134766
WGV34A_PATH_0004148,temporal_control_distribution,7,WGV33D_MAIN_F0180_C006586,180,-11.2058,155.2129,R1,1,4.691406
WGV34A_PATH_0004148,temporal_control_distribution,8,WGV33D_MAIN_F0180_C006587,180,-9.5727,242,R1,0.44970899,3.186328
WGV34A_PATH_0004148,temporal_control_distribution,9,WGV33D_MAIN_F0180_C006589,180,-7.4761,196.9904,R1,0.59542325,2.271094
WGV34A_PATH_0004148,temporal_control_distribution,10,WGV33D_MAIN_F0180_C006590,180,-2.033,165.457,R1,1,2.722982
WGV34A_PATH_0004148,temporal_control_distribution,11,WGV33D_MAIN_F0180_C006591,180,0.9436,186,R1,1,4.330078
WGV34A_PATH_0004148,temporal_control_distribution,12,WGV33D_MAIN_F0131_C004485,131,-17.9626,217.9615,R1,0.43026976,2.990885
WGV34A_PATH_0004148,temporal_control_distribution,13,WGV33D_MAIN_F0131_C004486,131,-13.9899,204.0586,R1,0.44942137,3.427734
WGV34A_PATH_0004148,temporal_control_distribution,14,WGV33D_MAIN_F0131_C004487,131,-8.5992,165.3273,R1,1,3.898082
WGV34A_PATH_0004148,temporal_control_distribution,15,WGV33D_MAIN_F0131_C004490,131,0.5147,158,R1,1,3.295573
WGV34A_PATH_0004148,temporal_control_distribution,16,WGV33D_MAIN_F0181_C006624,181,-14.2491,165.5305,R1,1,3.705679
WGV34A_PATH_0004148,temporal_control_distribution,17,WGV33D_MAIN_F0181_C006626,181,-10.4369,154,R1,1,5.080078
WGV34A_PATH_0004148,temporal_control_distribution,18,WGV33D_MAIN_F0181_C006628,181,-10.5,240.1023,R1,0.44105473,2.682617
WGV34A_PATH_0004148,temporal_control_distribution,19,WGV33D_MAIN_F0181_C006629,181,-1.4663,165.2438,R1,1,2.832899
WGV34A_PATH_0004148,temporal_control_distribution,20,WGV33D_MAIN_F0181_C006630,181,1.9361,186,R1,1,3.563477
WGV34A_PATH_0004150,temporal_control_distribution,1,WGV33D_MAIN_F0132_C004529,132,15.3406,58.5766,R0,1,3.586496
WGV34A_PATH_0004150,temporal_control_distribution,2,WGV33D_MAIN_F0132_C004530,132,19.9984,65.9083,R0,1,2.602051
WGV34A_PATH_0004150,temporal_control_distribution,3,WGV33D_MAIN_F0132_C004531,132,21.7103,112.0173,R0,0.85336728,3.254395
WGV34A_PATH_0004150,temporal_control_distribution,4,WGV33D_MAIN_F0131_C004493,131,14.1301,58.4094,R0,1,3.461914
WGV34A_PATH_0004150,temporal_control_distribution,5,WGV33D_MAIN_F0131_C004494,131,19.9361,110.6319,R0,0.97173312,2.703683
WGV34A_PATH_0004150,temporal_control_distribution,6,WGV33D_MAIN_F0130_C004460,130,12.0626,57.3663,R0,1,3.085938
WGV34A_PATH_0004150,temporal_control_distribution,7,WGV33D_MAIN_F0130_C004461,130,17.4624,66,R0,1,3.28125
WGV34A_PATH_0004150,temporal_control_distribution,8,WGV33D_MAIN_F0130_C004462,130,18.8264,108.7168,R0,1,2.591797
WGV34A_PATH_0004150,temporal_control_distribution,9,WGV33D_MAIN_F0130_C004463,130,29.5905,71.9236,R0,0.89951942,2.530134
WGV34A_PATH_0004150,temporal_control_distribution,10,WGV33D_MAIN_F0129_C004432,129,9.2529,56.9134,R0,1,3.466146
WGV34A_PATH_0004150,temporal_control_distribution,11,WGV33D_MAIN_F0129_C004434,129,17.1816,110.0039,R0,0.98249619,2.654597
WGV34A_PATH_0004150,temporal_control_distribution,12,WGV33D_MAIN_F0128_C004403,128,17.5532,109.6269,R0,0.9429437,3.016376
WGV34A_PATH_0004150,temporal_control_distribution,13,WGV33D_MAIN_F0128_C004404,128,30.0295,67.0069,R0,1,2.993832
WGV34A_PATH_0004150,temporal_control_distribution,14,WGV33D_MAIN_F0127_C004373,127,17.1412,107.9321,R0,0.96596157,2.957227
WGV34A_PATH_0004150,temporal_control_distribution,15,WGV33D_MAIN_F0127_C004374,127,31.5875,63.1441,R0,1,3.0375
WGV34A_PATH_0004150,temporal_control_distribution,16,WGV33D_MAIN_F0126_C004344,126,25.0146,70,R0,1,2.887695
WGV34A_PATH_0004150,temporal_control_distribution,17,WGV33D_MAIN_F0126_C004345,126,27.1751,60.8426,R0,1,3.245443
WGV34A_PATH_0004150,temporal_control_distribution,18,WGV33D_MAIN_F0126_C004346,126,31.6067,63.6503,R0,0.99560238,2.865793
WGV34A_PATH_0004150,temporal_control_distribution,19,WGV33D_MAIN_F0125_C004310,125,14.0088,104.0796,R0,1,2.536133
WGV34A_PATH_0004150,temporal_control_distribution,20,WGV33D_MAIN_F0125_C004311,125,15.9255,55.7192,R0,1,2.539341
WGV34A_PATH_0004152,temporal_control_distribution,1,WGV33D_MAIN_F0133_C004557,133,-5.8406,102.4656,R0,1,3.192139
WGV34A_PATH_0004152,temporal_control_distribution,2,WGV33D_MAIN_F0133_C004558,133,-3.5418,51.2012,R0,1,3.271484
WGV34A_PATH_0004152,temporal_control_distribution,3,WGV33D_MAIN_F0133_C004560,133,1.3838,50,R0,1,2.457031
WGV34A_PATH_0004152,temporal_control_distribution,4,WGV33D_MAIN_F0133_C004562,133,5.5158,104.5038,R0,1,3.243608
WGV34A_PATH_0004152,temporal_control_distribution,5,WGV33D_MAIN_F0133_C004563,133,12.6368,57.7466,R0,1,3.023782
WGV34A_PATH_0004152,temporal_control_distribution,6,WGV33D_MAIN_F0132_C004522,132,-3.9993,102,R0,1,3.003581
WGV34A_PATH_0004152,temporal_control_distribution,7,WGV33D_MAIN_F0132_C004523,132,-3.9896,122,R0,0.42872742,2.987305
WGV34A_PATH_0004152,temporal_control_distribution,8,WGV33D_MAIN_F0132_C004525,132,5.2238,103.628,R0,1,2.623605
WGV34A_PATH_0004152,temporal_control_distribution,9,WGV33D_MAIN_F0132_C004526,132,8.0145,56.0743,R0,1,3.078425
WGV34A_PATH_0004152,temporal_control_distribution,10,WGV33D_MAIN_F0132_C004529,132,15.3406,58.5766,R0,1,3.586496
WGV34A_PATH_0004152,temporal_control_distribution,11,WGV33D_MAIN_F0131_C004488,131,-4.9615,122,R0,0.43507126,3.40332
WGV34A_PATH_0004152,temporal_control_distribution,12,WGV33D_MAIN_F0131_C004489,131,0.4463,103.8764,R0,1,2.985718
WGV34A_PATH_0004152,temporal_control_distribution,13,WGV33D_MAIN_F0131_C004491,131,5.7957,55.628,R0,1,2.98715
WGV34A_PATH_0004152,temporal_control_distribution,14,WGV33D_MAIN_F0131_C004493,131,14.1301,58.4094,R0,1,3.461914
WGV34A_PATH_0004152,temporal_control_distribution,15,WGV33D_MAIN_F0130_C004457,130,-5.5178,122.8223,R0,0.43369551,3.132812
WGV34A_PATH_0004152,temporal_control_distribution,16,WGV33D_MAIN_F0130_C004458,130,-1.2439,102.9154,R0,1,2.78125
WGV34A_PATH_0004152,temporal_control_distribution,17,WGV33D_MAIN_F0130_C004460,130,12.0626,57.3663,R0,1,3.085938
WGV34A_PATH_0004152,temporal_control_distribution,18,WGV33D_MAIN_F0129_C004425,129,-6.5186,122,R0,0.43706575,3.393229
WGV34A_PATH_0004152,temporal_control_distribution,19,WGV33D_MAIN_F0129_C004426,129,-3.1543,103.3118,R0,1,2.669922
WGV34A_PATH_0004152,temporal_control_distribution,20,WGV33D_MAIN_F0129_C004429,129,2.1485,55.8876,R0,1,2.678711
WGV34A_PATH_0004153,temporal_control_distribution,1,WGV33D_MAIN_F0178_C006506,178,4.9849,180.5787,R1,1,3.270833
WGV34A_PATH_0004153,temporal_control_distribution,2,WGV33D_MAIN_F0178_C006507,178,4.9786,146,R1,0.80927165,3.730469
WGV34A_PATH_0004153,temporal_control_distribution,3,WGV33D_MAIN_F0178_C006508,178,9.9974,174,R1,1,3.765137
WGV34A_PATH_0004153,temporal_control_distribution,4,WGV33D_MAIN_F0178_C006509,178,20.5051,215.5945,R1,0.42633404,2.749219
WGV34A_PATH_0004153,temporal_control_distribution,5,WGV33D_MAIN_F0178_C006510,178,21.7174,193.1081,R1,1,3.366699
WGV34A_PATH_0004153,temporal_control_distribution,6,WGV33D_MAIN_F0133_C004561,133,1.9521,158,R1,1,4.358398
WGV34A_PATH_0004153,temporal_control_distribution,7,WGV33D_MAIN_F0133_C004564,133,9.6572,143.5078,R1,1,2.671441
WGV34A_PATH_0004153,temporal_control_distribution,8,WGV33D_MAIN_F0179_C006547,179,2.0276,156.1104,R1,1,2.890625
WGV34A_PATH_0004153,temporal_control_distribution,9,WGV33D_MAIN_F0179_C006548,179,6.0805,180.3422,R1,1,3.137109
WGV34A_PATH_0004153,temporal_control_distribution,10,WGV33D_MAIN_F0179_C006549,179,10.5499,174,R1,1,4.253255
WGV34A_PATH_0004153,temporal_control_distribution,11,WGV33D_MAIN_F0179_C006550,179,16.5293,158,R1,1,2.639974
WGV34A_PATH_0004153,temporal_control_distribution,12,WGV33D_MAIN_F0179_C006551,179,19.9943,186,R1,1,3.235352
WGV34A_PATH_0004153,temporal_control_distribution,13,WGV33D_MAIN_F0179_C006552,179,22.0265,194,R1,1,3.741699
WGV34A_PATH_0004153,temporal_control_distribution,14,WGV33D_MAIN_F0179_C006553,179,21.0335,214,R1,0.44027959,2.720703
WGV34A_PATH_0004153,temporal_control_distribution,15,WGV33D_MAIN_F0132_C004524,132,0.9991,158,R1,1,5.638672
WGV34A_PATH_0004153,temporal_control_distribution,16,WGV33D_MAIN_F0132_C004527,132,6.5,141.8743,R1,1,2.923828
WGV34A_PATH_0004153,temporal_control_distribution,17,WGV33D_MAIN_F0132_C004528,132,10.7476,141.3922,R1,0.95498305,3.473011
WGV34A_PATH_0004153,temporal_control_distribution,18,WGV33D_MAIN_F0180_C006591,180,0.9436,186,R1,1,4.330078
WGV34A_PATH_0004153,temporal_control_distribution,19,WGV33D_MAIN_F0180_C006592,180,6.6796,181.2928,R1,1,3.02567
WGV34A_PATH_0004153,temporal_control_distribution,20,WGV33D_MAIN_F0180_C006593,180,20.0283,174,R1,1,3.209961
WGV34A_PATH_0004156,temporal_control_distribution,1,WGV33D_MAIN_F0177_C006462,177,24.9844,208.9987,R1,1,2.678223
WGV34A_PATH_0004156,temporal_control_distribution,2,WGV33D_MAIN_F0177_C006463,177,25.0197,186,R1,1,4.223633
WGV34A_PATH_0004156,temporal_control_distribution,3,WGV33D_MAIN_F0177_C006464,177,33.4664,195.2667,R1,0.93147347,3.528646
WGV34A_PATH_0004156,temporal_control_distribution,4,WGV33D_MAIN_F0177_C006465,177,39.4574,219.626,R1,0.75187177,2.966239
WGV34A_PATH_0004156,temporal_control_distribution,5,WGV33D_MAIN_F0178_C006511,178,26.0302,187.8793,R1,1,2.957031
WGV34A_PATH_0004156,temporal_control_distribution,6,WGV33D_MAIN_F0178_C006512,178,38.5636,221.3975,R1,0.87722893,2.655518
WGV34A_PATH_0004156,temporal_control_distribution,7,WGV33D_MAIN_F0131_C004496,131,48.0102,130,R1,0.4190179,4.726562
WGV34A_PATH_0004156,temporal_control_distribution,8,WGV33D_MAIN_F0179_C006554,179,39.9916,222.8934,R1,0.70952901,3.08252
WGV34A_PATH_0004156,temporal_control_distribution,9,WGV33D_MAIN_F0179_C006555,179,42.5365,198,R1,0.43008503,2.584635
WGV34A_PATH_0004156,temporal_control_distribution,10,WGV33D_MAIN_F0179_C006556,179,47.568,208.7595,R1,0.40726781,4.117188
WGV34A_PATH_0004156,temporal_control_distribution,11,WGV33D_MAIN_F0130_C004466,130,47.3404,128.5854,R1,0.42367888,5.034831
WGV34A_PATH_0004156,temporal_control_distribution,12,WGV33D_MAIN_F0180_C006596,180,34.0943,199.7987,R1,0.92610271,2.443142
WGV34A_PATH_0004156,temporal_control_distribution,13,WGV33D_MAIN_F0180_C006597,180,40.6372,224.6094,R1,0.53740957,2.914062
WGV34A_PATH_0004156,temporal_control_distribution,14,WGV33D_MAIN_F0181_C006635,181,40.2734,226.9436,R1,0.80350803,2.900391
WGV34A_PATH_0004156,temporal_control_distribution,15,WGV33D_MAIN_F0181_C006636,181,44.0148,202,R1,0.41603977,2.742188
WGV34A_PATH_0004156,temporal_control_distribution,16,WGV33D_MAIN_F0182_C006671,182,36.261,205.0334,R1,1,2.385254
WGV34A_PATH_0004156,temporal_control_distribution,17,WGV33D_MAIN_F0182_C006672,182,40.0171,227.9221,R1,0.97391686,3.905273
WGV34A_PATH_0004156,temporal_control_distribution,18,WGV33D_MAIN_F0183_C006715,183,24.9688,198,R1,1,3.110352
WGV34A_PATH_0004156,temporal_control_distribution,19,WGV33D_MAIN_F0183_C006716,183,31.0209,186,R1,1,3.50293
WGV34A_PATH_0004156,temporal_control_distribution,20,WGV33D_MAIN_F0183_C006717,183,41.2035,228.3683,R1,0.71540878,3.225168
WGV34A_PATH_0004157,temporal_control_distribution,1,WGV33D_MAIN_F0130_C004465,130,44.0525,78,R0,0.45414355,4.69043
WGV34A_PATH_0004157,temporal_control_distribution,2,WGV33D_MAIN_F0130_C004467,130,56.1668,126.9718,R0,0.41162766,6.277623
WGV34A_PATH_0004157,temporal_control_distribution,3,WGV33D_MAIN_F0129_C004436,129,43.8142,76.5929,R0,0.62243323,5.289062
WGV34A_PATH_0004157,temporal_control_distribution,4,WGV33D_MAIN_F0129_C004437,129,48.5028,126,R0,0.41987235,4.320312
WGV34A_PATH_0004157,temporal_control_distribution,5,WGV33D_MAIN_F0129_C004438,129,56.4897,124.9614,R0,0.41074492,6.203125
WGV34A_PATH_0004157,temporal_control_distribution,6,WGV33D_MAIN_F0128_C004405,128,41.9675,74.9373,R0,0.46081764,4.64209
WGV34A_PATH_0004157,temporal_control_distribution,7,WGV33D_MAIN_F0128_C004406,128,48.7777,124.3033,R0,0.4190043,3.981864
WGV34A_PATH_0004157,temporal_control_distribution,8,WGV33D_MAIN_F0128_C004407,128,57.253,122,R0,0.41369146,7.208659
WGV34A_PATH_0004157,temporal_control_distribution,9,WGV33D_MAIN_F0127_C004375,127,48.4516,122,R0,0.42072183,4.178906
WGV34A_PATH_0004157,temporal_control_distribution,10,WGV33D_MAIN_F0127_C004376,127,58.5435,120.0165,R0,0.41457226,6.878255
WGV34A_PATH_0004157,temporal_control_distribution,11,WGV33D_MAIN_F0126_C004347,126,40.8146,72.5987,R0,0.80323039,5.001302
WGV34A_PATH_0004157,temporal_control_distribution,12,WGV33D_MAIN_F0126_C004348,126,47.7111,120.9826,R0,0.42081407,3.032715
WGV34A_PATH_0004157,temporal_control_distribution,13,WGV33D_MAIN_F0126_C004349,126,58.6114,118,R0,0.41492976,10.026042
WGV34A_PATH_0004157,temporal_control_distribution,14,WGV33D_MAIN_F0125_C004316,125,46.8324,117.4489,R0,0.42343184,3.269252
WGV34A_PATH_0004157,temporal_control_distribution,15,WGV33D_MAIN_F0125_C004317,125,58.7456,115.578,R0,0.41179021,5.63125
WGV34A_PATH_0004157,temporal_control_distribution,16,WGV33D_MAIN_F0124_C004287,124,46.1468,115.8425,R0,0.4253572,3.231179
WGV34A_PATH_0004157,temporal_control_distribution,17,WGV33D_MAIN_F0124_C004288,124,57.4013,113.5,R0,0.40528801,6.779855
WGV34A_PATH_0004157,temporal_control_distribution,18,WGV33D_MAIN_F0123_C004269,123,44.1538,112.9496,R0,0.42760281,4.148716
WGV34A_PATH_0004157,temporal_control_distribution,19,WGV33D_MAIN_F0123_C004270,123,57.317,110.9574,R0,0.40485518,7.893694
WGV34A_PATH_0004157,temporal_control_distribution,20,WGV33D_MAIN_F0122_C004243,122,42.8762,112.5232,R0,0.42579576,3.115723
WGV34A_PATH_0004158,temporal_control_distribution,1,WGV33D_MAIN_F0181_C006622,181,-21.985,230,R1,0.42908779,3.55957
WGV34A_PATH_0004158,temporal_control_distribution,2,WGV33D_MAIN_F0181_C006624,181,-14.2491,165.5305,R1,1,3.705679
WGV34A_PATH_0004158,temporal_control_distribution,3,WGV33D_MAIN_F0181_C006626,181,-10.4369,154,R1,1,5.080078
WGV34A_PATH_0004158,temporal_control_distribution,4,WGV33D_MAIN_F0181_C006628,181,-10.5,240.1023,R1,0.44105473,2.682617
WGV34A_PATH_0004158,temporal_control_distribution,5,WGV33D_MAIN_F0134_C004588,134,-28.4983,165.1377,R1,0.5782356,4.217773
WGV34A_PATH_0004158,temporal_control_distribution,6,WGV33D_MAIN_F0134_C004589,134,-27.4858,192.9866,R1,1,2.631348
WGV34A_PATH_0004158,temporal_control_distribution,7,WGV33D_MAIN_F0134_C004591,134,-12.1103,202,R1,0.45444952,4.603027
WGV34A_PATH_0004158,temporal_control_distribution,8,WGV33D_MAIN_F0182_C006658,182,-21.4945,230,R1,0.42585582,3.228516
WGV34A_PATH_0004158,temporal_control_distribution,9,WGV33D_MAIN_F0182_C006661,182,-14.7299,162.9928,R1,1,4.804443
WGV34A_PATH_0004158,temporal_control_distribution,10,WGV33D_MAIN_F0182_C006662,182,-10.8435,251.284,R1,0.43245349,3.097005
WGV34A_PATH_0004158,temporal_control_distribution,11,WGV33D_MAIN_F0182_C006663,182,-8.9234,154,R1,1,5.253906
WGV34A_PATH_0004158,temporal_control_distribution,12,WGV33D_MAIN_F0133_C004552,133,-29.4411,166,R1,0.68906204,5.406901
WGV34A_PATH_0004158,temporal_control_distribution,13,WGV33D_MAIN_F0133_C004553,133,-27.9649,194,R1,1,4.089844
WGV34A_PATH_0004158,temporal_control_distribution,14,WGV33D_MAIN_F0133_C004555,133,-13.434,202,R1,0.45919096,4.072266
WGV34A_PATH_0004158,temporal_control_distribution,15,WGV33D_MAIN_F0183_C006699,183,-19.8313,228.5986,R1,0.42965554,2.940104
WGV34A_PATH_0004158,temporal_control_distribution,16,WGV33D_MAIN_F0183_C006701,183,-13.2004,162.3767,R1,1,4.275
WGV34A_PATH_0004158,temporal_control_distribution,17,WGV33D_MAIN_F0183_C006703,183,-9.9739,250,R1,0.43394936,2.981445
WGV34A_PATH_0004158,temporal_control_distribution,18,WGV33D_MAIN_F0132_C004516,132,-29.5133,166.9368,R1,0.68967172,3.398926
WGV34A_PATH_0004158,temporal_control_distribution,19,WGV33D_MAIN_F0132_C004517,132,-28.1825,195.285,R1,1,2.575521
WGV34A_PATH_0004158,temporal_control_distribution,20,WGV33D_MAIN_F0132_C004519,132,-16.0041,217.9515,R1,0.42953089,3.136719
WGV34A_PATH_0004160,temporal_control_distribution,1,WGV33D_MAIN_F0134_C004595,134,-0.4828,146,R1,0.92560106,2.69401
WGV34A_PATH_0004160,temporal_control_distribution,2,WGV33D_MAIN_F0134_C004597,134,2.488,158,R1,1,3.134115
WGV34A_PATH_0004160,temporal_control_distribution,3,WGV33D_MAIN_F0134_C004599,134,11.0537,142.0158,R1,0.91767388,3.15696
WGV34A_PATH_0004160,temporal_control_distribution,4,WGV33D_MAIN_F0178_C006503,178,-5.0007,206,R1,0.46116732,3.263672
WGV34A_PATH_0004160,temporal_control_distribution,5,WGV33D_MAIN_F0178_C006504,178,-0.3197,159.4033,R1,1,2.68457
WGV34A_PATH_0004160,temporal_control_distribution,6,WGV33D_MAIN_F0178_C006505,178,-0.0909,186,R1,1,3.265137
WGV34A_PATH_0004160,temporal_control_distribution,7,WGV33D_MAIN_F0178_C006506,178,4.9849,180.5787,R1,1,3.270833
WGV34A_PATH_0004160,temporal_control_distribution,8,WGV33D_MAIN_F0178_C006507,178,4.9786,146,R1,0.80927165,3.730469
WGV34A_PATH_0004160,temporal_control_distribution,9,WGV33D_MAIN_F0178_C006508,178,9.9974,174,R1,1,3.765137
WGV34A_PATH_0004160,temporal_control_distribution,10,WGV33D_MAIN_F0133_C004559,133,-1.4698,146,R1,1,2.735026
WGV34A_PATH_0004160,temporal_control_distribution,11,WGV33D_MAIN_F0133_C004561,133,1.9521,158,R1,1,4.358398
WGV34A_PATH_0004160,temporal_control_distribution,12,WGV33D_MAIN_F0133_C004564,133,9.6572,143.5078,R1,1,2.671441
WGV34A_PATH_0004160,temporal_control_distribution,13,WGV33D_MAIN_F0179_C006546,179,0.899,186,R1,1,2.916992
WGV34A_PATH_0004160,temporal_control_distribution,14,WGV33D_MAIN_F0179_C006547,179,2.0276,156.1104,R1,1,2.890625
WGV34A_PATH_0004160,temporal_control_distribution,15,WGV33D_MAIN_F0179_C006548,179,6.0805,180.3422,R1,1,3.137109
WGV34A_PATH_0004160,temporal_control_distribution,16,WGV33D_MAIN_F0179_C006549,179,10.5499,174,R1,1,4.253255
WGV34A_PATH_0004160,temporal_control_distribution,17,WGV33D_MAIN_F0179_C006550,179,16.5293,158,R1,1,2.639974
WGV34A_PATH_0004160,temporal_control_distribution,18,WGV33D_MAIN_F0132_C004524,132,0.9991,158,R1,1,5.638672
WGV34A_PATH_0004160,temporal_control_distribution,19,WGV33D_MAIN_F0132_C004527,132,6.5,141.8743,R1,1,2.923828
WGV34A_PATH_0004160,temporal_control_distribution,20,WGV33D_MAIN_F0132_C004528,132,10.7476,141.3922,R1,0.95498305,3.473011
WGV34A_PATH_0004161,temporal_control_distribution,1,WGV33D_MAIN_F0134_C004596,134,2.7025,52.1414,R0,1,3.044744
WGV34A_PATH_0004161,temporal_control_distribution,2,WGV33D_MAIN_F0134_C004598,134,6.8506,104.5805,R0,1,3.328835
WGV34A_PATH_0004161,temporal_control_distribution,3,WGV33D_MAIN_F0134_C004600,134,7.8185,56.6431,R0,1,3.26888
WGV34A_PATH_0004161,temporal_control_distribution,4,WGV33D_MAIN_F0134_C004601,134,18.0895,58.3178,R0,1,3.00034
WGV34A_PATH_0004161,temporal_control_distribution,5,WGV33D_MAIN_F0133_C004562,133,5.5158,104.5038,R0,1,3.243608
WGV34A_PATH_0004161,temporal_control_distribution,6,WGV33D_MAIN_F0133_C004563,133,12.6368,57.7466,R0,1,3.023782
WGV34A_PATH_0004161,temporal_control_distribution,7,WGV33D_MAIN_F0133_C004565,133,22.4969,111.963,R0,0.79839262,3.298503
WGV34A_PATH_0004161,temporal_control_distribution,8,WGV33D_MAIN_F0132_C004525,132,5.2238,103.628,R0,1,2.623605
WGV34A_PATH_0004161,temporal_control_distribution,9,WGV33D_MAIN_F0132_C004526,132,8.0145,56.0743,R0,1,3.078425
WGV34A_PATH_0004161,temporal_control_distribution,10,WGV33D_MAIN_F0132_C004529,132,15.3406,58.5766,R0,1,3.586496
