region_id,pair_id,sar_frame,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,angle_deg,area_ratio_to_gt,offset_axis,offset_value,offset_unit,offset_px_local_range,offset_px_local_azimuth,offset_p0_convention_m_local_range,offset_p0_convention_m_local_azimuth,scale_ratio,rotation_relative_to_gt_deg,source_role,interpretation_scope,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status
E0_REG_000362_0091,WGV35A_PAIR_0112,362,ROTATION,image_axis_rotation_+90,rotation_response_curve,same_center_axis_rotation,1092.105,942.314,154,82.58,90,1,,0,,-0,0,-0,0,1,90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1133.395:865.314;1133.395:1019.314;1050.815:1019.314;1050.815:865.314,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0092,WGV35A_PAIR_0112,362,RING,10pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,1092.105,942.314,169.4,90.838,0,1.21,,0,,-0,0,-0,0,1.1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1007.405:896.895;1176.805:896.895;1176.805:987.733;1007.405:987.733,1015.105:901.024;1169.105:901.024;1169.105:983.604;1015.105:983.604,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0093,WGV35A_PAIR_0112,362,RING,25pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,1092.105,942.314,192.5,103.225,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,995.855:890.7015;1188.355:890.7015;1188.355:993.9265;995.855:993.9265,1015.105:901.024;1169.105:901.024;1169.105:983.604;1015.105:983.604,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0094,WGV35A_PAIR_0112,362,RING,50pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,1092.105,942.314,231,123.87,0,2.25,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,976.605:880.379;1207.605:880.379;1207.605:1004.249;976.605:1004.249,1015.105:901.024;1169.105:901.024;1169.105:983.604;1015.105:983.604,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0095,WGV35A_PAIR_0112,362,RING,100pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,1092.105,942.314,308,165.16,0,4,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,938.105:859.734;1246.105:859.734;1246.105:1024.894;938.105:1024.894,1015.105:901.024;1169.105:901.024;1169.105:983.604;1015.105:983.604,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0096,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,near_background_same_area,same_area_background_control,same_area_axis_aligned_background,1122.081688,1130.366804,154,82.58,0,1,,0,,-190.427044,0,-5.712811,0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,1045.081688:1089.076804;1199.081688:1089.076804;1199.081688:1171.656804;1045.081688:1171.656804,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0097,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,far_background_same_area,same_area_background_control,same_area_axis_aligned_background,1062.128312,754.261196,154,82.58,0,1,,0,,190.427044,-0,5.712811,-0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,985.128312:712.971196;1139.128312:712.971196;1139.128312:795.551196;985.128312:795.551196,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0098,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,strong_scatterer_background_same_area,same_area_background_control,same_area_axis_aligned_background,1463,884.5,154,82.58,0,1,,0,,-1.292458,375.371668,-0.038774,11.26115,1,0,background_control,posthoc_physical_contrast,false,frame_scan_q95=74,1386:843.21;1540:843.21;1540:925.79;1386:925.79,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0099,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,mask_edge_background_same_area,same_area_background_control,same_area_axis_aligned_background,77,843.5,154,82.58,0,1,,0,,257.378022,-986.893572,7.721341,-29.606807,1,0,background_control,posthoc_physical_contrast,false,zero_proxy_scan_zero_fraction=1,0:802.21;154:802.21;154:884.79;0:884.79,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0100,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,linear_structure_background_same_area,same_area_background_control,same_area_n005_coordinate_control,1461.700834,848.735721,154,82.58,0,1,,0,,34.230426,379.71865,1.026913,11.391559,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000257_020,1384.700834:807.445721;1538.700834:807.445721;1538.700834:890.025721;1384.700834:890.025721,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000362_0101,WGV35A_PAIR_0112,362,BACKGROUND_CONTROL,known_non_vehicle_same_area,same_area_background_control,same_area_n005_coordinate_control,1196.566369,1166.397906,154,82.58,0,1,,0,,-237.734157,67.884056,-7.132025,2.036522,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000261_001,1119.566369:1125.107906;1273.566369:1125.107906;1273.566369:1207.687906;1119.566369:1207.687906,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0001,WGV35A_PAIR_0115,363,GT_ORIGINAL,gt_original,vehicle_reference,axis_aligned_sar_gt_bbox,1107.7095,939.297,177.535,76.536,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:901.029;1196.477:901.029;1196.477:977.565;1018.942:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0002,WGV35A_PAIR_0115,363,SCALE,uniform_scale_0.50,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,88.7675,38.268,0,0.25,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1063.32575:920.163;1152.09325:920.163;1152.09325:958.431;1063.32575:958.431,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0003,WGV35A_PAIR_0115,363,SCALE,range_only_scale_0.50,scale_response,local_range_azimuth_axes,1107.7095,939.297,48.43134,185.297018,-96.746641,0.660458,,0,,-0,0,-0,0,0.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.547387:974.229256;1012.857713:926.133286;1196.871613:904.364744;1202.561287:952.460714,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0004,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_0.50,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,92.648509,-96.746641,0.660458,,0,,-0,0,-0,0,0.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1067.395699:992.835105;1056.016351:896.643165;1148.023301:885.758895;1159.402649:981.950835,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0005,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,88.7675,76.536,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1063.32575:901.029;1152.09325:901.029;1152.09325:977.565;1063.32575:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0006,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,38.268,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:920.163;1196.477:920.163;1196.477:958.431;1018.942:958.431,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0007,WGV35A_PAIR_0115,363,SCALE,uniform_scale_0.75,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,133.15125,57.402,0,0.5625,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1041.133875:910.596;1174.285125:910.596;1174.285125:967.998;1041.133875:967.998,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0008,WGV35A_PAIR_0115,363,SCALE,range_only_scale_0.75,scale_response,local_range_azimuth_axes,1107.7095,939.297,72.64701,185.297018,-96.746641,0.990687,,0,,-0,0,-0,0,0.75,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1019.969805:986.253248;1011.435294:914.109293;1195.449195:892.340752;1203.983706:964.484707,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0009,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_0.75,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,138.972763,-96.746641,0.990687,,0,,-0,0,-0,0,0.75,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1044.393961:995.556173;1033.014613:899.364233;1171.025039:883.037827;1182.404387:979.229767,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0010,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,133.15125,76.536,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1041.133875:901.029;1174.285125:901.029;1174.285125:977.565;1041.133875:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0011,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,57.402,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:910.596;1196.477:910.596;1196.477:967.998;1018.942:967.998,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0012,WGV35A_PAIR_0115,363,SCALE,uniform_scale_1.00,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,177.535,76.536,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:901.029;1196.477:901.029;1196.477:977.565;1018.942:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0013,WGV35A_PAIR_0115,363,SCALE,range_only_scale_1.00,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,185.297018,-96.746641,1.320916,,0,,-0,0,-0,0,1,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1021.392224:998.27724;1010.012876:902.085301;1194.026776:880.31676;1205.406124:976.508699,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0014,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_1.00,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,185.297018,-96.746641,1.320916,,0,,-0,0,-0,0,1,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1021.392224:998.27724;1010.012876:902.085301;1194.026776:880.31676;1205.406124:976.508699,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0015,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_1.00,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,76.536,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:901.029;1196.477:901.029;1196.477:977.565;1018.942:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0016,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_1.00,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,76.536,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:901.029;1196.477:901.029;1196.477:977.565;1018.942:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0017,WGV35A_PAIR_0115,363,SCALE,uniform_scale_1.25,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,221.91875,95.67,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,996.750125:891.462;1218.668875:891.462;1218.668875:987.132;996.750125:987.132,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0018,WGV35A_PAIR_0115,363,SCALE,range_only_scale_1.25,scale_response,local_range_azimuth_axes,1107.7095,939.297,121.07835,185.297018,-96.746641,1.651145,,0,,-0,0,-0,0,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1022.814642:1010.301233;1008.590457:890.061308;1192.604358:868.292767;1206.828543:988.532692,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0019,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_1.25,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,231.621272,-96.746641,1.651145,,0,,-0,0,-0,0,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,998.390486:1000.998308;987.011138:904.806368;1217.028514:877.595692;1228.407862:973.787632,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0020,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_1.25,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,221.91875,76.536,0,1.25,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,996.750125:901.029;1218.668875:901.029;1218.668875:977.565;996.750125:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0021,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_1.25,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,95.67,0,1.25,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:891.462;1196.477:891.462;1196.477:987.132;1018.942:987.132,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0022,WGV35A_PAIR_0115,363,SCALE,uniform_scale_1.50,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,266.3025,114.804,0,2.25,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,974.55825:881.895;1240.86075:881.895;1240.86075:996.699;974.55825:996.699,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0023,WGV35A_PAIR_0115,363,SCALE,range_only_scale_1.50,scale_response,local_range_azimuth_axes,1107.7095,939.297,145.294021,185.297018,-96.746641,1.981374,,0,,-0,0,-0,0,1.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1024.237061:1022.325225;1007.168039:878.037316;1191.181939:856.268775;1208.250961:1000.556684,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0024,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_1.50,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,277.945527,-96.746641,1.981374,,0,,-0,0,-0,0,1.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,975.388749:1003.719376;964.009401:907.527436;1240.030251:874.874624;1251.409599:971.066564,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0025,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_1.50,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,266.3025,76.536,0,1.5,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,974.55825:901.029;1240.86075:901.029;1240.86075:977.565;974.55825:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0026,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_1.50,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,114.804,0,1.5,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:881.895;1196.477:881.895;1196.477:996.699;1018.942:996.699,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0027,WGV35A_PAIR_0115,363,SCALE,uniform_scale_2.00,scale_response,axis_aligned_sar_gt_bbox,1107.7095,939.297,355.07,153.072,0,4,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,930.1745:862.761;1285.2445:862.761;1285.2445:1015.833;930.1745:1015.833,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0028,WGV35A_PAIR_0115,363,SCALE,range_only_scale_2.00,scale_response,local_range_azimuth_axes,1107.7095,939.297,193.725361,185.297018,-96.746641,2.641832,,0,,-0,0,-0,0,2,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1027.081898:1046.37321;1004.323202:853.989331;1188.337102:832.22079;1211.095798:1024.604669,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0029,WGV35A_PAIR_0115,363,SCALE,azimuth_only_scale_2.00,scale_response,local_range_azimuth_axes,1107.7095,939.297,96.86268,370.594036,-96.746641,2.641832,,0,,-0,0,-0,0,2,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,929.385274:1009.161511;918.005926:912.969571;1286.033726:869.432489;1297.413074:965.624429,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0030,WGV35A_PAIR_0115,363,SCALE,storage_long_axis_only_scale_2.00,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,355.07,76.536,0,2,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,930.1745:901.029;1285.2445:901.029;1285.2445:977.565;930.1745:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0031,WGV35A_PAIR_0115,363,SCALE,storage_short_axis_only_scale_2.00,scale_response,axis_aligned_storage_long_short,1107.7095,939.297,177.535,153.072,0,2,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:862.761;1196.477:862.761;1196.477:1015.833;1018.942:1015.833,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0032,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,symmetric_expand_0.25,directional_expansion,axis_aligned_sar_gt_bbox,1107.7095,939.297,221.91875,95.67,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,996.750125:891.462;1218.668875:891.462;1218.668875:987.132;996.750125:987.132,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0033,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,near_range_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1110.430568,962.298738,121.07835,185.297018,-96.746641,1.651145,,0,,-23.162127,0,-0.694864,0,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1025.53571:1033.30297;1011.311525:913.063046;1195.325425:891.294505;1209.54961:1011.534429,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0034,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,far_range_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1104.988432,916.295262,121.07835,185.297018,-96.746641,1.651145,,0,,23.162127,-0,0.694864,-0,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1020.093575:987.299495;1005.86939:867.059571;1189.88329:845.29103;1204.107475:965.530954,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0035,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,positive_azimuth_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1136.461672,935.895665,96.86268,231.621272,-96.746641,1.651145,,0,,-0,28.952659,-0,0.86858,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1027.142658:997.596974;1015.76331:901.405034;1245.780685:874.194357;1257.160033:970.386297,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0036,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,negative_azimuth_side_expand_0.25,directional_expansion,local_range_azimuth_axes,1078.957328,942.698335,96.86268,231.621272,-96.746641,1.651145,,0,,0,-28.952659,0,-0.86858,1.25,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,969.638315:1004.399643;958.258967:908.207703;1188.276342:880.997026;1199.65569:977.188966,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0037,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,storage_front_expand_0.25,directional_expansion,axis_aligned_storage_long_short_unoriented,1135.449344,939.297,221.91875,76.536,0,1.25,,0,,-3.258854,27.547755,-0.097766,0.826433,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1024.489969:901.029;1246.408719:901.029;1246.408719:977.565;1024.489969:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0038,WGV35A_PAIR_0115,363,DIRECTIONAL_EXPANSION,storage_rear_expand_0.25,directional_expansion,axis_aligned_storage_long_short_unoriented,1079.969656,939.297,221.91875,76.536,0,1.25,,0,,3.258854,-27.547755,0.097766,-0.826433,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,969.010281:901.029;1190.929031:901.029;1190.929031:977.565;969.010281:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0039,WGV35A_PAIR_0115,363,INTERNAL_CROP,near_side_half,internal_response_distribution,local_range_azimuth_axes,1110.554337,963.344985,48.43134,185.297018,-96.746641,0.660458,,0,,-24.21567,0,-0.72647,0,0.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1021.392224:998.27724;1015.70255:950.181271;1199.71645:928.412729;1205.406124:976.508699,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0040,WGV35A_PAIR_0115,363,INTERNAL_CROP,far_side_half,internal_response_distribution,local_range_azimuth_axes,1104.864663,915.249015,48.43134,185.297018,-96.746641,0.660458,,0,,24.21567,-0,0.72647,-0,0.5,-96.746641,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1015.70255:950.181271;1010.012876:902.085301;1194.026776:880.31676;1199.71645:928.412729,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0041,WGV35A_PAIR_0115,363,INTERNAL_CROP,storage_front_half,internal_response_distribution,axis_aligned_storage_long_short_unoriented,1152.09325,939.297,88.7675,76.536,0,0.5,,0,,-5.214166,44.076408,-0.156425,1.322292,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1107.7095:901.029;1196.477:901.029;1196.477:977.565;1107.7095:977.565,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000363_0042,WGV35A_PAIR_0115,363,INTERNAL_CROP,storage_rear_half,internal_response_distribution,axis_aligned_storage_long_short_unoriented,1063.32575,939.297,88.7675,76.536,0,0.5,,0,,5.214166,-44.076408,0.156425,-1.322292,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1018.942:901.029;1107.7095:901.029;1107.7095:977.565;1018.942:977.565,,NOT_READY,P0_CONVENTION_ONLY
