template_id,independent_geometry_id,member_response_unit_ids,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,template_scope
GM019IG0103_T28,GM019IG0103,R21B00191;R21B00195,273,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0103_T29,GM019IG0103,R21B00191;R21B00195,273,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0103_T30,GM019IG0103,R21B00191;R21B00195,273,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0103_T31,GM019IG0103,R21B00191;R21B00195,273,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0103_T32,GM019IG0103,R21B00191;R21B00195,273,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0103_T33,GM019IG0103,R21B00191;R21B00195,273,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0103_T34,GM019IG0103,R21B00191;R21B00195,273,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0103_T35,GM019IG0103,R21B00191;R21B00195,273,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0103_T36,GM019IG0103,R21B00191;R21B00195,273,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0103_T37,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0103_T38,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0103_T39,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0103_T40,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0103_T41,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0103_T42,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0103_T43,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0103_T44,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0103_T45,GM019IG0103,R21B00191;R21B00195,273,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0104_T01,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T02,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T03,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T04,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T05,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T06,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T07,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T08,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T09,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0104_T10,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0104_T11,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0104_T12,GM019IG0104,R21B00196;R21B00201;R21B00202,276,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0104_T13,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T14,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T15,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T16,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T17,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T18,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T19,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T20,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T21,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T22,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T23,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T24,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T25,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T26,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T27,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T28,GM019IG0104,R21B00196;R21B00201;R21B00202,276,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T29,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T30,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T31,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0104_T32,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0104_T33,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T34,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T35,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0104_T36,GM019IG0104,R21B00196;R21B00201;R21B00202,276,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0104_T37,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0104_T38,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0104_T39,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0104_T40,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0104_T41,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0104_T42,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0104_T43,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0104_T44,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0104_T45,GM019IG0104,R21B00196;R21B00201;R21B00202,276,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0105_T01,GM019IG0105,R21B00213,280,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T02,GM019IG0105,R21B00213,280,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T03,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T04,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T05,GM019IG0105,R21B00213,280,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T06,GM019IG0105,R21B00213,280,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T07,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T08,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T09,GM019IG0105,R21B00213,280,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0105_T10,GM019IG0105,R21B00213,280,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0105_T11,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0105_T12,GM019IG0105,R21B00213,280,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0105_T13,GM019IG0105,R21B00213,280,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T14,GM019IG0105,R21B00213,280,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T15,GM019IG0105,R21B00213,280,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T16,GM019IG0105,R21B00213,280,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T17,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T18,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T19,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T20,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T21,GM019IG0105,R21B00213,280,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T22,GM019IG0105,R21B00213,280,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T23,GM019IG0105,R21B00213,280,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T24,GM019IG0105,R21B00213,280,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T25,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T26,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T27,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T28,GM019IG0105,R21B00213,280,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T29,GM019IG0105,R21B00213,280,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T30,GM019IG0105,R21B00213,280,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T31,GM019IG0105,R21B00213,280,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0105_T32,GM019IG0105,R21B00213,280,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0105_T33,GM019IG0105,R21B00213,280,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T34,GM019IG0105,R21B00213,280,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T35,GM019IG0105,R21B00213,280,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0105_T36,GM019IG0105,R21B00213,280,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0105_T37,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0105_T38,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0105_T39,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0105_T40,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0105_T41,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0105_T42,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0105_T43,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0105_T44,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0105_T45,GM019IG0105,R21B00213,280,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0106_T01,GM019IG0106,R21B00216,280,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0106_T02,GM019IG0106,R21B00216,280,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0106_T03,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0106_T04,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0106_T05,GM019IG0106,R21B00216,280,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0106_T06,GM019IG0106,R21B00216,280,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0106_T07,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0106_T08,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0106_T09,GM019IG0106,R21B00216,280,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0106_T10,GM019IG0106,R21B00216,280,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0106_T11,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0106_T12,GM019IG0106,R21B00216,280,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
