subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
vehicle_body_axis_reference_sar000365,vehicle_body_axis_reference,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1113.7395,942.0465,595607,53.93037,1.267933,0.329681,0.329681,96.528574,0.725327,1.562193,3.901808,2.878008,0.51734,0,0,3.377362,0.772291,-0.113227,0.036298,0.048886,0.108388,178.19767,2.388527,85.88666,0.691514,4.442504,218,21.932472,344597.029677,251009.970323,1.372842
matched_ordinary_background_sar000365,matched_ordinary_background,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1473,1088,471380,42.689732,1.00366,0.089114,0.089114,0,0.78518,1.611809,2.497159,1.944066,1.307654,0,0,2.698251,1.615742,-5.377593,10.126531,10.670333,4.196322,-166.096892,13.316911,51.156154,0.299154,1.820386,173,17.408279,0,471380,0
matched_strong_scatterer_background_sar000365,matched_strong_scatterer_background,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1439,1054,533778,48.340698,1.136517,0.228582,0.228582,0,0.79811,1.63532,2.943041,2.812486,1.444529,0,0,3.654334,1.735143,-4.308541,9.272778,9.701017,3.23082,179.324867,1.26133,43.467943,0.269376,2.074393,221,22.238322,0,533778,0
matched_linear_structure_background_sar000365,matched_linear_structure_background,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,895,986,461946,41.835358,0.983573,0.026897,0.026897,0,0.871907,1.821479,4.180871,4.378236,1.819162,0,0,5.872672,2.233482,-0.620148,-6.658318,-6.54527,1.370118,178.744922,1.841275,54.326699,0.135937,2.630369,146,14.69138,370735.008857,91210.991143,4.064587
fixed_known_non_vehicle_N005_sar000365,fixed_known_non_vehicle_N005,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1196.566369,1166.397906,471375,42.378407,0.99634,0.031197,0.031197,0,0.872254,1.824717,4.431961,4.314863,1.859369,0,0,5.515859,2.344044,-6.933286,1.758322,2.532107,6.689588,179.294208,1.291989,74.761239,0.157947,2.343728,234,23.374989,0,471375,0
fixed_strong_scatterer_sar000365,fixed_strong_scatterer,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1132.158395,1164.457828,463369,42.093842,0.98965,0.02371,0.02371,0,0.876268,1.844202,4.014986,4.285479,1.858755,0,0,5.408792,2.422109,-6.685196,-0.145321,0.612616,6.658653,-179.797684,0.383881,82.308337,0.147897,2.238621,213,21.499516,0,463369,0
fixed_linear_structure_sar000365,fixed_linear_structure,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1461.700834,848.735721,524736,47.175762,1.109129,0.173065,0.173065,0,0.796976,1.723471,2.413034,1.14301,1.597283,0,0,1.580657,1.988929,1.690593,10.774363,10.513629,-2.899761,-171.96528,7.448523,65.473913,0.507255,1.186093,222,22.176271,0,524736,0
vehicle_body_axis_reference_sar000366,vehicle_body_axis_reference,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1129.813,941.987,594246,53.593616,1.273048,0.334055,0.334055,0,0.723454,1.532386,4.096347,2.788707,0.490092,0,0,3.209775,0.709632,-0.103672,0.015094,0.022327,0.102358,177.71883,2.74081,88.719715,0.739505,4.676922,253,25.352734,342016.989373,252229.010627,1.355978
matched_ordinary_background_sar000366,matched_ordinary_background,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1473,1088,467795,42.365059,1.006328,0.092556,0.092556,0,0.779251,1.650665,3.016944,2.711224,1.464658,0,0,3.28098,1.792577,-4.931415,9.864941,10.186466,4.227508,-169.108371,10.431989,48.144675,0.199219,1.957612,171,17.207028,0,467795,0
matched_strong_scatterer_background_sar000366,matched_strong_scatterer_background,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1473,1054,511026,46.280201,1.099327,0.175512,0.175512,0,0.79881,1.641348,2.342935,2.12945,1.529229,0,0,2.856594,1.831102,-3.961544,9.934848,10.18819,3.255123,-178.979827,0.560533,41.948229,0.320598,1.536476,185,18.61579,0,511026,0
matched_linear_structure_background_sar000366,matched_linear_structure_background,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,895,1020,455444,41.246513,0.979758,0.020014,0.020014,0,0.863621,1.848204,4.227297,4.310234,1.835392,0,0,5.610348,2.297236,-1.880979,-7.171147,-7.021593,2.379217,-175.866763,3.673597,46.043052,0.134927,2.456383,147,14.792006,0,455444,0
fixed_known_non_vehicle_N005_sar000366,fixed_known_non_vehicle_N005,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1196.566369,1166.397906,461954,41.832291,0.993672,0.031513,0.031513,0,0.859048,1.809069,4.199218,4.244942,1.828978,0,0,5.610765,2.3209,-6.83785,1.568287,2.043922,6.711043,-179.333403,0.206957,76.133628,0.167042,2.410199,210,21.129524,0,461954,0
fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1132.158395,1164.457828,457667,41.575855,0.987581,0.021802,0.021802,0,0.862711,1.930951,4.083677,4.193126,1.893068,0,0,5.316642,2.421259,-6.656729,-0.355183,0.112486,6.665249,176.970467,3.489173,85.540186,0.148302,2.205376,195,19.682655,0,457667,0
fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1461.700834,848.735721,510929,46.414333,1.102513,0.163517,0.163517,0,0.795334,1.712413,2.468169,1.387657,1.56717,0,0,1.794637,1.973518,2.172542,10.228935,10.051408,-2.884485,-174.723774,4.816586,62.715419,0.422956,1.052831,222,22.407946,0,510929,0
vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1132.548,943.3995,604635,54.501083,1.279474,0.359654,0.359654,0,0.731604,1.572465,4.032182,2.964595,0.531513,0,0,3.3947,0.802279,-0.100397,0.016743,0.024738,0.098731,177.603889,3.823435,89.225005,0.653416,4.540488,258,25.839793,348363.036844,256271.963156,1.359349
matched_ordinary_background_sar000367,matched_ordinary_background,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1473,1088,472805,42.780041,1.004309,0.097539,0.097539,0,0.775851,1.502517,2.900483,2.331701,1.087138,0,0,3.032865,1.484658,-4.810401,9.826785,10.180811,4.007088,-169.003871,9.568805,48.249175,0.284392,2.138339,171,17.191459,0,472805,0
matched_strong_scatterer_background_sar000367,matched_strong_scatterer_background,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1473,1054,517559,46.829441,1.099373,0.186392,0.186392,0,0.800756,1.619344,2.699102,2.314614,1.485984,0,0,3.039211,1.827518,-3.846574,9.885812,10.162377,3.04163,-179.76951,1.196834,41.158546,0.322113,1.650033,210,21.112318,0,517559,0
matched_linear_structure_background_sar000367,matched_linear_structure_background,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,963,986,465438,42.113464,0.988661,0.034835,0.034835,0,0.866434,1.700661,4.113582,4.331463,1.839894,0,0,5.424382,2.235771,-0.982143,-5.149617,-5.054301,1.391834,-177.878795,0.693881,58.88069,0.163525,2.431043,177,17.794668,448519.00006,16918.99994,26.509782
fixed_known_non_vehicle_N005_sar000367,fixed_known_non_vehicle_N005,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1196.566369,1166.397906,470529,42.412926,0.995691,0.031278,0.031278,0,0.868181,1.823632,4.328486,4.344814,1.83561,0,0,5.825938,2.333042,-6.774898,1.53209,2.070313,6.63026,179.740506,1.686818,75.207537,0.12684,2.487724,235,23.536246,0,470529,0
fixed_strong_scatterer_sar000367,fixed_strong_scatterer,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1132.158395,1164.457828,473068,42.193008,0.990528,0.025419,0.025419,0,0.870457,1.960208,4.087276,4.258578,1.910984,0,0,5.337487,2.488491,-6.611887,-0.393277,0.138074,6.622134,-177.203254,1.369422,79.713907,0.166329,2.155221,224,22.198438,0,473068,0
fixed_linear_structure_sar000367,fixed_linear_structure,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1461.700834,848.735721,516782,46.916206,1.10141,0.174217,0.174217,0,0.787072,1.727378,2.514564,1.081807,1.571572,0,0,1.530818,1.968035,2.270262,10.162023,9.947302,-3.07766,-171.447779,7.124897,65.991414,0.561131,1.230643,184,18.560549,0,516782,0
vehicle_body_axis_reference_sar000368,vehicle_body_axis_reference,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1139.548,942.787,564867,50.112404,1.175398,0.237048,0.237048,1.3626,0.729027,2.449171,1.800986,0.686355,1.72222,0,0,1.091584,2.065959,-0.088707,-0.007845,-0.088707,-0.007845,88.941993,86.773782,1.076155,0.835241,1.813383,319,31.444681,315079.038104,249787.961896,1.261386
matched_ordinary_background_sar000368,matched_ordinary_background,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1473,1088,440722,39.547916,0.927606,0.123654,0.123654,0,0.695021,2.690307,1.505293,2.118653,1.402504,0,0,2.776921,1.56352,-4.360368,9.762957,-4.360368,9.762957,94.304677,87.863534,48.442277,0.305612,1.871265,173,17.248943,0,440722,0
matched_strong_scatterer_background_sar000368,matched_strong_scatterer_background,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1439,1054,509621,45.730526,1.07262,0.150844,0.150844,0,0.803106,2.390885,1.863363,2.090723,1.814207,0,0,2.510207,2.494773,-3.632204,8.846634,-3.632204,8.846634,63.900697,61.732486,71.956227,0.29209,1.267164,225,22.433597,0,509621,0
matched_linear_structure_background_sar000368,matched_linear_structure_background,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1439,1020,513840,46.109116,1.0815,0.159637,0.159637,0,0.805531,3.414461,1.827613,2.296478,1.764488,0,0,3.051644,2.43432,-2.699274,8.883822,-2.699274,8.883822,75.083129,72.914918,57.455706,0.248093,1.453297,247,24.627104,0,513840,0
fixed_known_non_vehicle_N005_sar000368,fixed_known_non_vehicle_N005,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1196.566369,1166.397906,471760,42.008904,0.985329,0.033304,0.033304,0,0.858387,4.470066,1.886085,4.399306,1.89614,0,0,5.704953,2.384033,-6.788218,1.444968,-6.788218,1.444968,93.388959,88.779252,11.14401,0.13562,2.435137,266,26.318393,0,471760,0
fixed_strong_scatterer_sar000368,fixed_strong_scatterer,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1132.158395,1164.457828,477458,42.813667,1.004205,0.052367,0.052367,0,0.856855,4.372493,1.816433,4.458147,1.808814,0,0,5.793328,2.320044,-6.665507,-0.484274,-6.665507,-0.484274,90.4505,88.282289,7.939847,0.130135,2.504972,329,32.779372,0,477458,0
fixed_linear_structure_sar000368,fixed_linear_structure,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1461.700834,848.735721,471804,42.455143,0.995795,0.041483,0.041483,0,0.861235,3.948501,1.787949,4.259095,1.864481,0,0,5.174175,2.396894,2.473689,9.768214,2.473689,9.768214,83.397124,81.228913,39.163683,0.15459,2.164004,220,21.996261,0,471804,0
vehicle_body_axis_reference_sar000369,vehicle_body_axis_reference,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1135.602,942.273,575908,51.776318,1.16507,0.219455,0.219455,1.21258,0.732386,2.346049,1.849246,0.760518,1.840727,0,0,1.152867,2.054859,-0.084239,-0.009973,-0.084239,-0.009973,88.964724,86.784297,1.677232,0.670545,1.672584,264,26.371782,319099.022379,256808.977621,1.242554
matched_ordinary_background_sar000369,matched_ordinary_background,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1473,1088,455531,41.083244,0.924455,0.110931,0.110931,0,0.695804,2.9039,1.722129,2.137856,1.600996,0,0,2.7704,1.83539,-4.48587,9.841015,-4.48587,9.841015,97.446442,84.733985,45.300512,0.202472,1.801102,200,20.041687,0,455531,0
matched_strong_scatterer_background_sar000369,matched_strong_scatterer_background,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1439,1054,524665,47.318272,1.064755,0.132576,0.132576,0,0.811239,2.654231,1.892142,2.362781,1.896249,0,0,2.889623,2.564476,-3.743724,8.924829,-3.743724,8.924829,65.694934,63.514507,70.16199,0.214935,1.431703,239,23.949816,0,524665,0
matched_linear_structure_background_sar000369,matched_linear_structure_background,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1439,1020,529060,47.714645,1.073675,0.141324,0.141324,0,0.81267,3.567268,1.882355,3.46018,1.888338,0,0,3.705713,2.506732,-2.801341,8.972503,-2.801341,8.972503,75.63512,73.454693,56.903715,0.15675,1.638297,253,25.352734,0,529060,0
fixed_known_non_vehicle_N005_sar000369,fixed_known_non_vehicle_N005,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1196.566369,1166.397906,490147,43.939667,0.98873,0.032631,0.032631,0,0.866656,4.412158,1.799555,4.467831,1.863139,0,0,5.850458,2.43429,-6.813191,1.486418,-6.813191,1.486418,97.43539,84.745037,7.097579,0.158826,2.482605,234,23.307934,0,490147,0
fixed_strong_scatterer_sar000369,fixed_strong_scatterer,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1132.158395,1164.457828,500617,44.866196,1.009579,0.0544,0.0544,0,0.864466,4.429194,1.763606,4.406631,1.813752,0,0,5.6024,2.237184,-6.687529,-0.433394,-6.687529,-0.433394,89.250234,87.069807,6.739581,0.12623,2.504088,324,32.263847,0,500617,0
fixed_linear_structure_sar000369,fixed_linear_structure,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1461.700834,848.735721,493142,44.014816,0.990421,0.035702,0.035702,0,0.865082,4.32241,2.012007,4.305222,1.98346,0,0,5.388591,2.623331,2.357833,9.899945,2.357833,9.899945,91.472297,89.29187,31.08851,0.124367,2.061665,212,21.024237,2618.902816,490523.097184,0.005339
vehicle_body_axis_reference_sar000370,vehicle_body_axis_reference,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1150.939,943.927,618199,55.404106,1.240554,0.3437,0.3437,65.17416,0.738438,1.630873,3.909852,2.968457,0.577211,0,0,3.585127,0.918249,-0.095382,-0.026874,-0.0219,0.096646,179.266799,3.247233,89.720357,0.590396,4.088026,252,25.094103,354111.949386,264087.050614,1.340891
matched_ordinary_background_sar000370,matched_ordinary_background,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1439,1088,505254,45.281773,1.013905,0.080212,0.080212,0,0.828785,1.797569,3.073203,3.349461,1.795046,0,0,4.259192,2.172229,-4.346542,8.602327,8.815816,3.895362,-169.617943,7.868025,50.787418,0.166455,1.991311,197,19.617215,0,505254,0
matched_strong_scatterer_background_sar000370,matched_strong_scatterer_background,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1473,1054,527300,47.257572,1.058145,0.141782,0.141782,0,0.818998,1.698785,3.089666,2.883217,1.665654,0,0,4.017079,1.981024,-3.353256,9.557819,9.718603,2.853941,-177.63382,0.147852,43.294236,0.24981,2.00849,238,23.699986,0,527300,0
matched_linear_structure_background_sar000370,matched_linear_structure_background,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,929,1020,482349,43.228985,0.967941,0.021868,0.021868,0,0.860613,1.817356,4.466773,4.390555,1.859231,0,0,5.732919,2.400641,-2.215435,-6.680746,-6.557092,2.558334,-179.892276,2.406308,53.972539,0.140352,2.391199,160,15.932764,0,482349,0
fixed_known_non_vehicle_N005_sar000370,fixed_known_non_vehicle_N005,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1196.566369,1166.397906,487015,43.998104,0.985162,0.039931,0.039931,0,0.856829,1.770182,4.339415,4.341865,1.821523,0,0,5.721706,2.393887,-6.678505,1.297282,1.641296,6.602387,-179.720185,2.234217,75.746846,0.136784,2.38782,269,27.002339,0,487015,0
fixed_strong_scatterer_sar000370,fixed_strong_scatterer,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1132.158395,1164.457828,486111,44.039772,0.986095,0.042399,0.042399,0,0.857475,1.864691,4.46606,4.332949,1.840082,0,0,5.370198,2.414119,-6.601545,-0.629198,-0.286585,6.625267,-174.112848,3.37312,76.623501,0.135457,2.229986,283,28.487447,0,486111,0
fixed_linear_structure_sar000370,fixed_linear_structure,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1461.700834,848.735721,524961,47.426235,1.061922,0.134791,0.134791,0,0.79097,1.883291,4.075598,1.713618,1.818006,0,0,3.351896,2.239982,2.802875,9.462566,9.304769,-3.289003,-169.859978,7.62599,67.579215,0.294668,1.663005,169,16.964295,0,524961,0
vehicle_body_axis_reference_sar000371,vehicle_body_axis_reference,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1152.9075,943.743,625032,56.263569,1.25395,0.346746,0.346746,13.575286,0.740641,1.62406,3.811933,2.968827,0.60069,0,0,3.603283,1.016065,-0.092947,-0.031015,-0.02701,0.094188,-179.076122,1.366177,88.914317,0.584407,3.744248,279,27.905302,358840.053491,266191.946509,1.34805
matched_ordinary_background_sar000371,matched_ordinary_background,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,997,986,491186,44.669518,0.995552,0.047017,0.047017,0,0.86833,1.708553,4.202948,4.309357,1.78178,0,0,5.414749,2.145929,-1.239358,-4.673681,-4.616383,1.438163,178.290341,3.999714,67.215616,0.145461,2.547587,242,24.453337,0,491186,0
matched_strong_scatterer_background_sar000371,matched_strong_scatterer_background,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1473,1054,517943,47.102856,1.049784,0.120953,0.120953,0,0.841468,1.67347,3.509647,3.52278,1.672657,0,0,4.613173,2.064612,-3.309014,9.538177,9.671004,2.897942,179.635724,2.654331,40.56378,0.203143,2.238084,254,25.665899,0,517943,0
matched_linear_structure_background_sar000371,matched_linear_structure_background,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,997,986,491186,44.669518,0.995552,0.047017,0.047017,0,0.86833,1.708553,4.202948,4.309357,1.78178,0,0,5.414749,2.145929,-1.239358,-4.673681,-4.616383,1.438163,178.290341,3.999714,67.215616,0.145461,2.547587,242,24.453337,0,491186,0
fixed_known_non_vehicle_N005_sar000371,fixed_known_non_vehicle_N005,WGV35A_PAIR_0138,371,posthoc_diagnosis,E0_R1_REG_000371_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.320613,0.671717,OBSERVABLE_MEDIUM,44.697448,1196.566369,1166.397906,499010,44.774338,0.997888,0.040736,0.040736,0,0.869407,1.773382,4.441253,4.332141,1.830914,0,0,5.620176,2.457996,-6.669357,1.268049,1.552203,6.609005,179.092821,3.197234,74.559852,0.144104,2.278432,305,30.407258,0,499010,0
