competition_id,extraction_profile,from_component_id,from_sar_frame,candidate_successor_count,selected_successor_id,best_edge_score,second_edge_score,score_gap,candidate_successor_ids,competition_status
WGV34A_COMP_balanced_physical_path_005823,balanced_physical_path,WGV33D_MAIN_F0561_C023009,561,1,WGV33D_MAIN_F0562_C023043,0.75901842,,,WGV33D_MAIN_F0562_C023043,single_successor
WGV34A_COMP_balanced_physical_path_005824,balanced_physical_path,WGV33D_MAIN_F0561_C023012,561,2,WGV33D_MAIN_F0562_C023046,0.79082529,0.75208218,0.03874311,WGV33D_MAIN_F0562_C023046;WGV33D_MAIN_F0563_C023080,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005825,balanced_physical_path,WGV33D_MAIN_F0561_C023015,561,1,WGV33D_MAIN_F0562_C023050,0.60498519,,,WGV33D_MAIN_F0562_C023050,single_successor
WGV34A_COMP_balanced_physical_path_005826,balanced_physical_path,WGV33D_MAIN_F0561_C023019,561,2,WGV33D_MAIN_F0562_C023055,0.78268299,0.73728869,0.0453943,WGV33D_MAIN_F0562_C023055;WGV33D_MAIN_F0563_C023089,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005827,balanced_physical_path,WGV33D_MAIN_F0561_C023021,561,2,WGV33D_MAIN_F0562_C023059,0.72723365,0.72402541,0.00320824,WGV33D_MAIN_F0562_C023059;WGV33D_MAIN_F0563_C023093,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005828,balanced_physical_path,WGV33D_MAIN_F0561_C023022,561,2,WGV33D_MAIN_F0562_C023060,0.69600187,0.6922558,0.00374607,WGV33D_MAIN_F0562_C023060;WGV33D_MAIN_F0563_C023094,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005829,balanced_physical_path,WGV33D_MAIN_F0562_C023040,562,2,WGV33D_MAIN_F0563_C023077,0.69372161,0.60941601,0.0843056,WGV33D_MAIN_F0563_C023077;WGV33D_MAIN_F0564_C023113,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005830,balanced_physical_path,WGV33D_MAIN_F0562_C023041,562,1,WGV33D_MAIN_F0563_C023078,0.71112435,,,WGV33D_MAIN_F0563_C023078,single_successor
WGV34A_COMP_balanced_physical_path_005831,balanced_physical_path,WGV33D_MAIN_F0562_C023042,562,1,WGV33D_MAIN_F0563_C023078,0.49059743,,,WGV33D_MAIN_F0563_C023078,single_successor
WGV34A_COMP_balanced_physical_path_005832,balanced_physical_path,WGV33D_MAIN_F0562_C023046,562,2,WGV33D_MAIN_F0564_C023116,0.78262611,0.74265808,0.03996803,WGV33D_MAIN_F0564_C023116;WGV33D_MAIN_F0563_C023080,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005833,balanced_physical_path,WGV33D_MAIN_F0562_C023054,562,2,WGV33D_MAIN_F0563_C023087,0.82661728,0.77966571,0.04695157,WGV33D_MAIN_F0563_C023087;WGV33D_MAIN_F0564_C023123,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005834,balanced_physical_path,WGV33D_MAIN_F0562_C023055,562,2,WGV33D_MAIN_F0563_C023089,0.73750592,0.70278994,0.03471598,WGV33D_MAIN_F0563_C023089;WGV33D_MAIN_F0564_C023125,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005835,balanced_physical_path,WGV33D_MAIN_F0562_C023056,562,1,WGV33D_MAIN_F0563_C023088,0.76148042,,,WGV33D_MAIN_F0563_C023088,single_successor
WGV34A_COMP_balanced_physical_path_005836,balanced_physical_path,WGV33D_MAIN_F0562_C023059,562,2,WGV33D_MAIN_F0563_C023093,0.73265732,0.69796776,0.03468956,WGV33D_MAIN_F0563_C023093;WGV33D_MAIN_F0564_C023127,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005837,balanced_physical_path,WGV33D_MAIN_F0562_C023060,562,2,WGV33D_MAIN_F0563_C023094,0.75035855,0.68674015,0.0636184,WGV33D_MAIN_F0563_C023094;WGV33D_MAIN_F0564_C023128,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005838,balanced_physical_path,WGV33D_MAIN_F0563_C023077,563,2,WGV33D_MAIN_F0564_C023113,0.73823718,0.57074214,0.16749504,WGV33D_MAIN_F0564_C023113;WGV33D_MAIN_F0565_C023143,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005839,balanced_physical_path,WGV33D_MAIN_F0563_C023080,563,1,WGV33D_MAIN_F0564_C023116,0.73084509,,,WGV33D_MAIN_F0564_C023116,single_successor
WGV34A_COMP_balanced_physical_path_005840,balanced_physical_path,WGV33D_MAIN_F0563_C023087,563,2,WGV33D_MAIN_F0564_C023123,0.79966806,0.72569395,0.07397411,WGV33D_MAIN_F0564_C023123;WGV33D_MAIN_F0565_C023156,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005841,balanced_physical_path,WGV33D_MAIN_F0563_C023089,563,1,WGV33D_MAIN_F0564_C023125,0.81778774,,,WGV33D_MAIN_F0564_C023125,single_successor
WGV34A_COMP_balanced_physical_path_005842,balanced_physical_path,WGV33D_MAIN_F0563_C023091,563,1,WGV33D_MAIN_F0564_C023126,0.76793987,,,WGV33D_MAIN_F0564_C023126,single_successor
WGV34A_COMP_balanced_physical_path_005843,balanced_physical_path,WGV33D_MAIN_F0563_C023093,563,2,WGV33D_MAIN_F0565_C023158,0.66580517,0.63898088,0.02682429,WGV33D_MAIN_F0565_C023158;WGV33D_MAIN_F0564_C023127,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005844,balanced_physical_path,WGV33D_MAIN_F0563_C023094,563,2,WGV33D_MAIN_F0564_C023128,0.6887482,0.66851194,0.02023626,WGV33D_MAIN_F0564_C023128;WGV33D_MAIN_F0565_C023159,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005845,balanced_physical_path,WGV33D_MAIN_F0564_C023113,564,2,WGV33D_MAIN_F0565_C023143,0.68189916,0.60123375,0.08066541,WGV33D_MAIN_F0565_C023143;WGV33D_MAIN_F0566_C023174,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005846,balanced_physical_path,WGV33D_MAIN_F0564_C023115,564,2,WGV33D_MAIN_F0565_C023146,0.65847986,0.64766342,0.01081644,WGV33D_MAIN_F0565_C023146;WGV33D_MAIN_F0566_C023179,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005847,balanced_physical_path,WGV33D_MAIN_F0564_C023123,564,2,WGV33D_MAIN_F0565_C023156,0.78586384,0.7173736,0.06849024,WGV33D_MAIN_F0565_C023156;WGV33D_MAIN_F0566_C023187,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005848,balanced_physical_path,WGV33D_MAIN_F0564_C023127,564,2,WGV33D_MAIN_F0565_C023158,0.73105359,0.57225172,0.15880187,WGV33D_MAIN_F0565_C023158;WGV33D_MAIN_F0566_C023192,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005849,balanced_physical_path,WGV33D_MAIN_F0564_C023128,564,2,WGV33D_MAIN_F0566_C023191,0.71476965,0.71003546,0.00473419,WGV33D_MAIN_F0566_C023191;WGV33D_MAIN_F0565_C023159,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005850,balanced_physical_path,WGV33D_MAIN_F0565_C023143,565,2,WGV33D_MAIN_F0566_C023174,0.68466294,0.63789408,0.04676886,WGV33D_MAIN_F0566_C023174;WGV33D_MAIN_F0567_C023211,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005851,balanced_physical_path,WGV33D_MAIN_F0565_C023144,565,3,WGV33D_MAIN_F0567_C023212,0.67898996,0.58373218,0.09525778,WGV33D_MAIN_F0567_C023212;WGV33D_MAIN_F0566_C023175;WGV33D_MAIN_F0566_C023176,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005852,balanced_physical_path,WGV33D_MAIN_F0565_C023145,565,2,WGV33D_MAIN_F0567_C023214,0.73375585,0.67149969,0.06225616,WGV33D_MAIN_F0567_C023214;WGV33D_MAIN_F0566_C023177,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005853,balanced_physical_path,WGV33D_MAIN_F0565_C023150,565,2,WGV33D_MAIN_F0566_C023182,0.65230914,0.64658394,0.0057252,WGV33D_MAIN_F0566_C023182;WGV33D_MAIN_F0567_C023219,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005854,balanced_physical_path,WGV33D_MAIN_F0565_C023156,565,2,WGV33D_MAIN_F0566_C023187,0.82515768,0.70342951,0.12172817,WGV33D_MAIN_F0566_C023187;WGV33D_MAIN_F0567_C023227,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005855,balanced_physical_path,WGV33D_MAIN_F0565_C023158,565,2,WGV33D_MAIN_F0567_C023230,0.6585554,0.5695413,0.0890141,WGV33D_MAIN_F0567_C023230;WGV33D_MAIN_F0566_C023192,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005856,balanced_physical_path,WGV33D_MAIN_F0565_C023159,565,2,WGV33D_MAIN_F0566_C023191,0.77257105,0.74797982,0.02459123,WGV33D_MAIN_F0566_C023191;WGV33D_MAIN_F0567_C023231,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005857,balanced_physical_path,WGV33D_MAIN_F0566_C023174,566,2,WGV33D_MAIN_F0567_C023211,0.66331058,0.54451734,0.11879324,WGV33D_MAIN_F0567_C023211;WGV33D_MAIN_F0568_C023252,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005858,balanced_physical_path,WGV33D_MAIN_F0566_C023175,566,2,WGV33D_MAIN_F0568_C023253,0.65082451,0.64339433,0.00743018,WGV33D_MAIN_F0568_C023253;WGV33D_MAIN_F0567_C023212,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005859,balanced_physical_path,WGV33D_MAIN_F0566_C023176,566,2,WGV33D_MAIN_F0568_C023253,0.72297521,0.54372873,0.17924648,WGV33D_MAIN_F0568_C023253;WGV33D_MAIN_F0567_C023212,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005860,balanced_physical_path,WGV33D_MAIN_F0566_C023177,566,2,WGV33D_MAIN_F0567_C023214,0.65394388,0.57380821,0.08013567,WGV33D_MAIN_F0567_C023214;WGV33D_MAIN_F0568_C023255,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005861,balanced_physical_path,WGV33D_MAIN_F0566_C023182,566,1,WGV33D_MAIN_F0567_C023219,0.64754664,,,WGV33D_MAIN_F0567_C023219,single_successor
WGV34A_COMP_balanced_physical_path_005862,balanced_physical_path,WGV33D_MAIN_F0566_C023187,566,2,WGV33D_MAIN_F0568_C023267,0.73089638,0.73074438,0.000152,WGV33D_MAIN_F0568_C023267;WGV33D_MAIN_F0567_C023227,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005863,balanced_physical_path,WGV33D_MAIN_F0566_C023191,566,2,WGV33D_MAIN_F0567_C023231,0.74138925,0.68423008,0.05715917,WGV33D_MAIN_F0567_C023231;WGV33D_MAIN_F0568_C023272,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005864,balanced_physical_path,WGV33D_MAIN_F0566_C023192,566,1,WGV33D_MAIN_F0567_C023232,0.69435807,,,WGV33D_MAIN_F0567_C023232,single_successor
WGV34A_COMP_balanced_physical_path_005865,balanced_physical_path,WGV33D_MAIN_F0567_C023212,567,1,WGV33D_MAIN_F0568_C023253,0.73304328,,,WGV33D_MAIN_F0568_C023253,single_successor
WGV34A_COMP_balanced_physical_path_005866,balanced_physical_path,WGV33D_MAIN_F0567_C023214,567,1,WGV33D_MAIN_F0568_C023255,0.68844524,,,WGV33D_MAIN_F0568_C023255,single_successor
WGV34A_COMP_balanced_physical_path_005867,balanced_physical_path,WGV33D_MAIN_F0567_C023222,567,2,WGV33D_MAIN_F0569_C023303,0.84779873,0.84769901,0.00009972,WGV33D_MAIN_F0569_C023303;WGV33D_MAIN_F0568_C023261,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005868,balanced_physical_path,WGV33D_MAIN_F0567_C023227,567,2,WGV33D_MAIN_F0568_C023267,0.77645195,0.7435218,0.03293015,WGV33D_MAIN_F0568_C023267;WGV33D_MAIN_F0569_C023309,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005869,balanced_physical_path,WGV33D_MAIN_F0567_C023229,567,2,WGV33D_MAIN_F0568_C023271,0.66380479,0.62923831,0.03456648,WGV33D_MAIN_F0568_C023271;WGV33D_MAIN_F0569_C023316,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005870,balanced_physical_path,WGV33D_MAIN_F0567_C023231,567,1,WGV33D_MAIN_F0568_C023272,0.69696265,,,WGV33D_MAIN_F0568_C023272,single_successor
WGV34A_COMP_balanced_physical_path_005871,balanced_physical_path,WGV33D_MAIN_F0568_C023252,568,1,WGV33D_MAIN_F0569_C023295,0.64681561,,,WGV33D_MAIN_F0569_C023295,single_successor
WGV34A_COMP_balanced_physical_path_005872,balanced_physical_path,WGV33D_MAIN_F0568_C023253,568,1,WGV33D_MAIN_F0570_C023339,0.70016645,,,WGV33D_MAIN_F0570_C023339,single_successor
WGV34A_COMP_balanced_physical_path_005873,balanced_physical_path,WGV33D_MAIN_F0568_C023261,568,2,WGV33D_MAIN_F0569_C023303,0.84789845,0.84766122,0.00023723,WGV33D_MAIN_F0569_C023303;WGV33D_MAIN_F0570_C023346,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005874,balanced_physical_path,WGV33D_MAIN_F0568_C023267,568,2,WGV33D_MAIN_F0569_C023309,0.83703733,0.8206854,0.01635193,WGV33D_MAIN_F0569_C023309;WGV33D_MAIN_F0570_C023353,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005875,balanced_physical_path,WGV33D_MAIN_F0568_C023268,568,2,WGV33D_MAIN_F0570_C023354,0.78514538,0.78128009,0.00386529,WGV33D_MAIN_F0570_C023354;WGV33D_MAIN_F0569_C023310,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005876,balanced_physical_path,WGV33D_MAIN_F0568_C023270,568,1,WGV33D_MAIN_F0569_C023313,0.76995745,,,WGV33D_MAIN_F0569_C023313,single_successor
WGV34A_COMP_balanced_physical_path_005877,balanced_physical_path,WGV33D_MAIN_F0568_C023271,568,2,WGV33D_MAIN_F0570_C023358,0.62145118,0.61880335,0.00264783,WGV33D_MAIN_F0570_C023358;WGV33D_MAIN_F0569_C023316,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005878,balanced_physical_path,WGV33D_MAIN_F0569_C023303,569,2,WGV33D_MAIN_F0571_C023388,0.84778375,0.84713987,0.00064388,WGV33D_MAIN_F0571_C023388;WGV33D_MAIN_F0570_C023346,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005879,balanced_physical_path,WGV33D_MAIN_F0569_C023307,569,2,WGV33D_MAIN_F0571_C023393,0.84742194,0.84708581,0.00033613,WGV33D_MAIN_F0571_C023393;WGV33D_MAIN_F0570_C023350,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005880,balanced_physical_path,WGV33D_MAIN_F0569_C023309,569,1,WGV33D_MAIN_F0570_C023353,0.78898927,,,WGV33D_MAIN_F0570_C023353,single_successor
WGV34A_COMP_balanced_physical_path_005881,balanced_physical_path,WGV33D_MAIN_F0569_C023310,569,2,WGV33D_MAIN_F0571_C023396,0.78520782,0.7816654,0.00354242,WGV33D_MAIN_F0571_C023396;WGV33D_MAIN_F0570_C023354,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005882,balanced_physical_path,WGV33D_MAIN_F0569_C023316,569,2,WGV33D_MAIN_F0571_C023399,0.6849776,0.65176386,0.03321374,WGV33D_MAIN_F0571_C023399;WGV33D_MAIN_F0570_C023358,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005883,balanced_physical_path,WGV33D_MAIN_F0570_C023340,570,1,WGV33D_MAIN_F0571_C023382,0.65598405,,,WGV33D_MAIN_F0571_C023382,single_successor
WGV34A_COMP_balanced_physical_path_005884,balanced_physical_path,WGV33D_MAIN_F0570_C023346,570,2,WGV33D_MAIN_F0572_C023427,0.84740433,0.84662634,0.00077799,WGV33D_MAIN_F0572_C023427;WGV33D_MAIN_F0571_C023388,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005885,balanced_physical_path,WGV33D_MAIN_F0570_C023350,570,2,WGV33D_MAIN_F0572_C023431,0.84790784,0.84775808,0.00014976,WGV33D_MAIN_F0572_C023431;WGV33D_MAIN_F0571_C023393,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005886,balanced_physical_path,WGV33D_MAIN_F0570_C023353,570,1,WGV33D_MAIN_F0572_C023433,0.78343858,,,WGV33D_MAIN_F0572_C023433,single_successor
WGV34A_COMP_balanced_physical_path_005887,balanced_physical_path,WGV33D_MAIN_F0570_C023354,570,1,WGV33D_MAIN_F0571_C023396,0.78109578,,,WGV33D_MAIN_F0571_C023396,single_successor
WGV34A_COMP_balanced_physical_path_005888,balanced_physical_path,WGV33D_MAIN_F0570_C023358,570,1,WGV33D_MAIN_F0571_C023399,0.7578196,,,WGV33D_MAIN_F0571_C023399,single_successor
WGV34A_COMP_balanced_physical_path_005889,balanced_physical_path,WGV33D_MAIN_F0571_C023382,571,1,WGV33D_MAIN_F0572_C023421,0.50802788,,,WGV33D_MAIN_F0572_C023421,single_successor
WGV34A_COMP_balanced_physical_path_005890,balanced_physical_path,WGV33D_MAIN_F0571_C023385,571,2,WGV33D_MAIN_F0573_C023461,0.76946503,0.76901822,0.00044681,WGV33D_MAIN_F0573_C023461;WGV33D_MAIN_F0572_C023424,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005891,balanced_physical_path,WGV33D_MAIN_F0571_C023388,571,1,WGV33D_MAIN_F0572_C023427,0.8478987,,,WGV33D_MAIN_F0572_C023427,single_successor
WGV34A_COMP_balanced_physical_path_005892,balanced_physical_path,WGV33D_MAIN_F0571_C023393,571,2,WGV33D_MAIN_F0572_C023431,0.84805761,0.84778455,0.00027306,WGV33D_MAIN_F0572_C023431;WGV33D_MAIN_F0573_C023466,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005893,balanced_physical_path,WGV33D_MAIN_F0571_C023396,571,1,WGV33D_MAIN_F0573_C023470,0.78497472,,,WGV33D_MAIN_F0573_C023470,single_successor
WGV34A_COMP_balanced_physical_path_005894,balanced_physical_path,WGV33D_MAIN_F0571_C023400,571,1,WGV33D_MAIN_F0572_C023436,0.73693572,,,WGV33D_MAIN_F0572_C023436,single_successor
WGV34A_COMP_balanced_physical_path_005895,balanced_physical_path,WGV33D_MAIN_F0572_C023421,572,1,WGV33D_MAIN_F0573_C023459,0.61888425,,,WGV33D_MAIN_F0573_C023459,single_successor
WGV34A_COMP_balanced_physical_path_005896,balanced_physical_path,WGV33D_MAIN_F0572_C023424,572,2,WGV33D_MAIN_F0574_C023501,0.76410744,0.75010201,0.01400543,WGV33D_MAIN_F0574_C023501;WGV33D_MAIN_F0573_C023461,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005897,balanced_physical_path,WGV33D_MAIN_F0572_C023431,572,1,WGV33D_MAIN_F0573_C023466,0.84751149,,,WGV33D_MAIN_F0573_C023466,single_successor
WGV34A_COMP_balanced_physical_path_005898,balanced_physical_path,WGV33D_MAIN_F0572_C023433,572,2,WGV33D_MAIN_F0573_C023471,0.77835439,0.71987316,0.05848123,WGV33D_MAIN_F0573_C023471;WGV33D_MAIN_F0574_C023508,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005899,balanced_physical_path,WGV33D_MAIN_F0572_C023436,572,1,WGV33D_MAIN_F0574_C023514,0.71977077,,,WGV33D_MAIN_F0574_C023514,single_successor
WGV34A_COMP_balanced_physical_path_005900,balanced_physical_path,WGV33D_MAIN_F0573_C023457,573,3,WGV33D_MAIN_F0574_C023498,0.75801587,0.68441071,0.07360516,WGV33D_MAIN_F0574_C023498;WGV33D_MAIN_F0575_C023540;WGV33D_MAIN_F0574_C023499,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005901,balanced_physical_path,WGV33D_MAIN_F0573_C023461,573,2,WGV33D_MAIN_F0575_C023545,0.77332704,0.76716654,0.0061605,WGV33D_MAIN_F0575_C023545;WGV33D_MAIN_F0574_C023501,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005902,balanced_physical_path,WGV33D_MAIN_F0573_C023470,573,1,WGV33D_MAIN_F0575_C023557,0.77471078,,,WGV33D_MAIN_F0575_C023557,single_successor
WGV34A_COMP_balanced_physical_path_005903,balanced_physical_path,WGV33D_MAIN_F0573_C023471,573,1,WGV33D_MAIN_F0574_C023508,0.7203953,,,WGV33D_MAIN_F0574_C023508,single_successor
WGV34A_COMP_balanced_physical_path_005904,balanced_physical_path,WGV33D_MAIN_F0573_C023472,573,1,WGV33D_MAIN_F0575_C023559,0.62857828,,,WGV33D_MAIN_F0575_C023559,single_successor
WGV34A_COMP_balanced_physical_path_005905,balanced_physical_path,WGV33D_MAIN_F0574_C023497,574,3,WGV33D_MAIN_F0576_C023589,0.78930471,0.71868362,0.07062109,WGV33D_MAIN_F0576_C023589;WGV33D_MAIN_F0575_C023538;WGV33D_MAIN_F0576_C023591,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005906,balanced_physical_path,WGV33D_MAIN_F0574_C023498,574,1,WGV33D_MAIN_F0575_C023540,0.64239155,,,WGV33D_MAIN_F0575_C023540,single_successor
WGV34A_COMP_balanced_physical_path_005907,balanced_physical_path,WGV33D_MAIN_F0574_C023499,574,3,WGV33D_MAIN_F0575_C023541,0.72562233,0.51714513,0.2084772,WGV33D_MAIN_F0575_C023541;WGV33D_MAIN_F0576_C023593;WGV33D_MAIN_F0575_C023540,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005908,balanced_physical_path,WGV33D_MAIN_F0574_C023501,574,1,WGV33D_MAIN_F0575_C023545,0.77272418,,,WGV33D_MAIN_F0575_C023545,single_successor
WGV34A_COMP_balanced_physical_path_005909,balanced_physical_path,WGV33D_MAIN_F0574_C023508,574,1,WGV33D_MAIN_F0576_C023606,0.72877857,,,WGV33D_MAIN_F0576_C023606,single_successor
WGV34A_COMP_balanced_physical_path_005910,balanced_physical_path,WGV33D_MAIN_F0575_C023538,575,2,WGV33D_MAIN_F0576_C023589,0.71996862,0.70734242,0.0126262,WGV33D_MAIN_F0576_C023589;WGV33D_MAIN_F0577_C023636,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005911,balanced_physical_path,WGV33D_MAIN_F0575_C023539,575,1,WGV33D_MAIN_F0576_C023590,0.71845432,,,WGV33D_MAIN_F0576_C023590,single_successor
WGV34A_COMP_balanced_physical_path_005912,balanced_physical_path,WGV33D_MAIN_F0575_C023540,575,1,WGV33D_MAIN_F0577_C023637,0.75957204,,,WGV33D_MAIN_F0577_C023637,single_successor
WGV34A_COMP_balanced_physical_path_005913,balanced_physical_path,WGV33D_MAIN_F0575_C023541,575,1,WGV33D_MAIN_F0576_C023593,0.65414993,,,WGV33D_MAIN_F0576_C023593,single_successor
WGV34A_COMP_balanced_physical_path_005914,balanced_physical_path,WGV33D_MAIN_F0575_C023557,575,1,WGV33D_MAIN_F0577_C023647,0.79105106,,,WGV33D_MAIN_F0577_C023647,single_successor
WGV34A_COMP_balanced_physical_path_005915,balanced_physical_path,WGV33D_MAIN_F0575_C023561,575,1,WGV33D_MAIN_F0576_C023610,0.47592017,,,WGV33D_MAIN_F0576_C023610,single_successor
WGV34A_COMP_balanced_physical_path_005916,balanced_physical_path,WGV33D_MAIN_F0576_C023589,576,2,WGV33D_MAIN_F0577_C023636,0.55761925,0.5383106,0.01930865,WGV33D_MAIN_F0577_C023636;WGV33D_MAIN_F0578_C023674,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005917,balanced_physical_path,WGV33D_MAIN_F0576_C023592,576,2,WGV33D_MAIN_F0577_C023638,0.74850797,0.55885756,0.18965041,WGV33D_MAIN_F0577_C023638;WGV33D_MAIN_F0578_C023676,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005918,balanced_physical_path,WGV33D_MAIN_F0576_C023608,576,2,WGV33D_MAIN_F0577_C023649,0.6677706,0.54850706,0.11926354,WGV33D_MAIN_F0577_C023649;WGV33D_MAIN_F0578_C023692,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005919,balanced_physical_path,WGV33D_MAIN_F0576_C023610,576,1,WGV33D_MAIN_F0577_C023651,0.53055455,,,WGV33D_MAIN_F0577_C023651,single_successor
WGV34A_COMP_balanced_physical_path_005920,balanced_physical_path,WGV33D_MAIN_F0577_C023636,577,2,WGV33D_MAIN_F0578_C023674,0.71811239,0.7153645,0.00274789,WGV33D_MAIN_F0578_C023674;WGV33D_MAIN_F0579_C023717,multi_successor_competition
WGV34A_COMP_balanced_physical_path_005921,balanced_physical_path,WGV33D_MAIN_F0577_C023637,577,1,WGV33D_MAIN_F0578_C023675,0.71406585,,,WGV33D_MAIN_F0578_C023675,single_successor
WGV34A_COMP_balanced_physical_path_005922,balanced_physical_path,WGV33D_MAIN_F0577_C023638,577,1,WGV33D_MAIN_F0578_C023676,0.68933065,,,WGV33D_MAIN_F0578_C023676,single_successor
WGV34A_COMP_balanced_physical_path_005923,balanced_physical_path,WGV33D_MAIN_F0577_C023649,577,1,WGV33D_MAIN_F0578_C023692,0.62556548,,,WGV33D_MAIN_F0578_C023692,single_successor
