plan_region_id,gt_pair_id,gt_instance_id,physical_vehicle_id,evaluation_pool,sar_frame,region_role,template_family,template_axis,template_operation,delta_m,rotation_deg,center_shift_range_m,center_shift_azimuth_m,edge_name,scale_axis,matched_background_offset_order,geometry_source,region_center_x,region_center_y,region_polygon_xy,gt_width_axis_image_deg,gt_long_axis_image_deg,mask_class,mask_context,linked_independent_geometry_ids,plan_stage_intensity_read,plan_stage_s1_r1_measurement_outcomes_read,background_selection_rule
WGV35A_PAIR_0209_S2A_046,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,-30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1032.995,1210.945;1152.611,1141.885;1188.605,1204.229;1068.989,1273.289",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_047,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,-15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1034.777,1190.694;1168.191,1154.945;1186.823,1224.48;1053.409,1260.229",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_048,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,-10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1036.539,1184.132;1172.561,1160.148;1185.061,1231.042;1049.039,1255.026",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_049,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,-5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1038.866,1177.749;1176.46,1165.711;1182.734,1237.425;1045.14,1249.463",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_050,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1041.74,1171.593;1179.86,1171.593;1179.86,1243.581;1041.74,1243.581",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_051,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1045.14,1165.711;1182.734,1177.749;1176.46,1249.463;1038.866,1237.425",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_052,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1049.039,1160.148;1185.061,1184.132;1172.561,1255.026;1036.539,1231.042",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_053,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1053.409,1154.945;1186.823,1190.694;1168.191,1260.229;1034.777,1224.48",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_054,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1068.989,1141.885;1188.605,1210.945;1152.611,1273.289;1032.995,1204.229",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_055,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,counterfactual,local_region_rotation,gt_region,rotate,0,90,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1110.8,1207.587,"1146.794,1138.527;1146.794,1276.647;1074.806,1276.647;1074.806,1138.527",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,
WGV35A_PAIR_0209_S2A_056,WGV35A_PAIR_0209,324,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,238,matched_background,matched_background,deterministic_offset,control,0,0,3.6,0,,,range_plus_3.60,PLAN_STAGE_GEOMETRY_ONLY,1071.039,1094.366,"1001.979,1058.372;1140.099,1058.372;1140.099,1130.36;1001.979,1130.36",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0050;GM019IG0054,false,false,not_intensity_selected_fixed_order_offsets
WGV35A_PAIR_0210_S2A_001,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,gt_original,gt_original,gt,original,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1219.61,1209.381,"1145.765,1174.396;1293.455,1174.396;1293.455,1244.367;1145.765,1244.367",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_002,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,-0.15,0,-0.15,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1217.23,1213.779,"1143.385,1178.793;1291.075,1178.793;1291.075,1248.764;1143.385,1248.764",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_003,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,0.15,0,0.15,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1221.99,1204.984,"1148.145,1169.999;1295.835,1169.999;1295.835,1239.97;1148.145,1239.97",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_004,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,-0.15,0,0,-0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1215.213,1207.001,"1141.368,1172.016;1289.058,1172.016;1289.058,1241.987;1141.368,1241.987",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_005,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,0.15,0,0,0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1224.007,1211.762,"1150.162,1176.776;1297.852,1176.776;1297.852,1246.747;1150.162,1246.747",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_006,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,-0.3,0,-0.3,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1214.85,1218.176,"1141.005,1183.19;1288.695,1183.19;1288.695,1253.161;1141.005,1253.161",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_007,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,0.3,0,0.3,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1224.37,1200.587,"1150.525,1165.602;1298.215,1165.602;1298.215,1235.573;1150.525,1235.573",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_008,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,-0.3,0,0,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1210.816,1204.621,"1136.971,1169.636;1284.661,1169.636;1284.661,1239.607;1136.971,1239.607",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_009,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,0.3,0,0,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1228.404,1214.142,"1154.559,1179.156;1302.249,1179.156;1302.249,1249.127;1154.559,1249.127",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_010,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,-0.45,0,-0.45,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1212.47,1222.573,"1138.625,1187.588;1286.315,1187.588;1286.315,1257.559;1138.625,1257.559",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_011,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,range,shift,0.45,0,0.45,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1226.75,1196.19,"1152.905,1161.204;1300.595,1161.204;1300.595,1231.175;1152.905,1231.175",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_012,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,-0.45,0,0,-0.45,,,,PLAN_STAGE_GEOMETRY_ONLY,1206.418,1202.241,"1132.573,1167.256;1280.263,1167.256;1280.263,1237.227;1132.573,1237.227",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_013,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,center_shift,azimuth,shift,0.45,0,0,0.45,,,,PLAN_STAGE_GEOMETRY_ONLY,1232.802,1216.522,"1158.957,1181.536;1306.647,1181.536;1306.647,1251.507;1158.957,1251.507",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_014,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.15,0,-0.15,-0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1212.833,1211.399,"1138.988,1176.413;1286.678,1176.413;1286.678,1246.384;1138.988,1246.384",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_015,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.15,0,-0.15,0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1221.627,1216.159,"1147.782,1181.173;1295.472,1181.173;1295.472,1251.144;1147.782,1251.144",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_016,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.15,0,0.15,-0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1217.593,1202.604,"1143.748,1167.619;1291.438,1167.619;1291.438,1237.59;1143.748,1237.59",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_017,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.15,0,0.15,0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1226.387,1207.364,"1152.542,1172.379;1300.232,1172.379;1300.232,1242.35;1152.542,1242.35",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_018,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,-0.3,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1206.056,1213.416,"1132.211,1178.43;1279.901,1178.43;1279.901,1248.401;1132.211,1248.401",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_019,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,-0.3,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1223.644,1222.936,"1149.799,1187.95;1297.489,1187.95;1297.489,1257.921;1149.799,1257.921",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_020,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,0.3,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1215.576,1195.827,"1141.731,1160.842;1289.421,1160.842;1289.421,1230.813;1141.731,1230.813",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_021,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,0.3,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1233.164,1205.347,"1159.319,1170.362;1307.009,1170.362;1307.009,1240.333;1159.319,1240.333",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_022,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,single_boundary_shift,range_near,near_outward,-0.15,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1218.42,1211.58,"1114.094,1232.91;1179.228,1112.571;1322.746,1190.25;1257.612,1310.59",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_023,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,single_boundary_shift,range_near,near_inward,0.15,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1220.8,1207.183,"1118.854,1224.116;1179.228,1112.571;1322.746,1190.25;1262.372,1301.795",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
WGV35A_PAIR_0210_S2A_024,WGV35A_PAIR_0210,325,PV_GM19_SILVER_MPV_NEAR_FIELD,PRIMARY_EXACT_LINK,269,counterfactual,single_boundary_shift,range_far,far_inward,-0.15,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1218.42,1211.58,"1116.474,1228.513;1176.848,1116.968;1320.366,1194.647;1259.992,1306.192",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0089;GM019IG0090;GM019IG0119;GM019IG0173;GM019IG0188,false,false,
