plan_region_id,gt_pair_id,template_family,layout_strategy,selected_component_count,selected_energy_fraction,axis_image_deg,axis_to_range_signed_deg,axis_to_range_acute_deg,axis_ratio,axis_status,axis_to_gt_long_axis_error_deg
WGV35A_PAIR_0209_S2A_024,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.901637,68.003539,-2.645898,2.645898,1.157409,AXIS_NEAR_ISOTROPIC,68.003539
WGV35A_PAIR_0209_S2A_024,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.901637,68.003539,-2.645898,2.645898,1.157409,AXIS_NEAR_ISOTROPIC,68.003539
WGV35A_PAIR_0209_S2A_024,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.901637,68.003539,-2.645898,2.645898,1.157409,AXIS_NEAR_ISOTROPIC,68.003539
WGV35A_PAIR_0209_S2A_025,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.914204,71.292531,0.642729,0.642729,1.211442,AXIS_RESOLVED,71.292531
WGV35A_PAIR_0209_S2A_025,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.914204,71.292531,0.642729,0.642729,1.211442,AXIS_RESOLVED,71.292531
WGV35A_PAIR_0209_S2A_025,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.914204,71.292531,0.642729,0.642729,1.211442,AXIS_RESOLVED,71.292531
WGV35A_PAIR_0209_S2A_026,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.907384,69.319894,-0.231179,0.231179,1.179414,AXIS_NEAR_ISOTROPIC,69.319894
WGV35A_PAIR_0209_S2A_026,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.907384,69.319894,-0.231179,0.231179,1.179414,AXIS_NEAR_ISOTROPIC,69.319894
WGV35A_PAIR_0209_S2A_026,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.907384,69.319894,-0.231179,0.231179,1.179414,AXIS_NEAR_ISOTROPIC,69.319894
WGV35A_PAIR_0209_S2A_027,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.90902,68.825481,-2.922699,2.922699,1.182615,AXIS_NEAR_ISOTROPIC,68.825481
WGV35A_PAIR_0209_S2A_027,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.90902,68.825481,-2.922699,2.922699,1.182615,AXIS_NEAR_ISOTROPIC,68.825481
WGV35A_PAIR_0209_S2A_027,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.90902,68.825481,-2.922699,2.922699,1.182615,AXIS_NEAR_ISOTROPIC,68.825481
WGV35A_PAIR_0209_S2A_028,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.907827,64.719461,-4.831613,4.831613,1.217638,AXIS_RESOLVED,64.719461
WGV35A_PAIR_0209_S2A_028,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.907827,64.719461,-4.831613,4.831613,1.217638,AXIS_RESOLVED,64.719461
WGV35A_PAIR_0209_S2A_028,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.907827,64.719461,-4.831613,4.831613,1.217638,AXIS_RESOLVED,64.719461
WGV35A_PAIR_0209_S2A_029,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.907046,72.575633,0.827453,0.827453,1.160718,AXIS_NEAR_ISOTROPIC,72.575633
WGV35A_PAIR_0209_S2A_029,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.907046,72.575633,0.827453,0.827453,1.160718,AXIS_NEAR_ISOTROPIC,72.575633
WGV35A_PAIR_0209_S2A_029,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.907046,72.575633,0.827453,0.827453,1.160718,AXIS_NEAR_ISOTROPIC,72.575633
WGV35A_PAIR_0209_S2A_030,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.905481,65.959428,-4.690247,4.690247,1.236811,AXIS_RESOLVED,65.959428
WGV35A_PAIR_0209_S2A_030,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.905481,65.959428,-4.690247,4.690247,1.236811,AXIS_RESOLVED,65.959428
WGV35A_PAIR_0209_S2A_030,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.905481,65.959428,-4.690247,4.690247,1.236811,AXIS_RESOLVED,65.959428
WGV35A_PAIR_0209_S2A_031,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.918842,72.552071,1.902496,1.902496,1.155688,AXIS_NEAR_ISOTROPIC,72.552071
WGV35A_PAIR_0209_S2A_031,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.918842,72.552071,1.902496,1.902496,1.155688,AXIS_NEAR_ISOTROPIC,72.552071
WGV35A_PAIR_0209_S2A_031,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.918842,72.552071,1.902496,1.902496,1.155688,AXIS_NEAR_ISOTROPIC,72.552071
WGV35A_PAIR_0209_S2A_032,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.895751,66.119763,-4.529913,4.529913,1.130484,AXIS_NEAR_ISOTROPIC,66.119763
WGV35A_PAIR_0209_S2A_032,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.895751,66.119763,-4.529913,4.529913,1.130484,AXIS_NEAR_ISOTROPIC,66.119763
WGV35A_PAIR_0209_S2A_032,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.895751,66.119763,-4.529913,4.529913,1.130484,AXIS_NEAR_ISOTROPIC,66.119763
WGV35A_PAIR_0209_S2A_033,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.917333,72.304068,1.654493,1.654493,1.24223,AXIS_RESOLVED,72.304068
WGV35A_PAIR_0209_S2A_033,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.917333,72.304068,1.654493,1.654493,1.24223,AXIS_RESOLVED,72.304068
WGV35A_PAIR_0209_S2A_033,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.917333,72.304068,1.654493,1.654493,1.24223,AXIS_RESOLVED,72.304068
WGV35A_PAIR_0209_S2A_034,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.907431,68.880158,0.426982,0.426982,1.182545,AXIS_NEAR_ISOTROPIC,68.880158
WGV35A_PAIR_0209_S2A_034,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.907431,68.880158,0.426982,0.426982,1.182545,AXIS_NEAR_ISOTROPIC,68.880158
WGV35A_PAIR_0209_S2A_034,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.907431,68.880158,0.426982,0.426982,1.182545,AXIS_NEAR_ISOTROPIC,68.880158
WGV35A_PAIR_0209_S2A_035,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.911604,69.313636,-3.532429,3.532429,1.179044,AXIS_NEAR_ISOTROPIC,69.313636
WGV35A_PAIR_0209_S2A_035,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.911604,69.313636,-3.532429,3.532429,1.179044,AXIS_NEAR_ISOTROPIC,69.313636
WGV35A_PAIR_0209_S2A_035,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.911604,69.313636,-3.532429,3.532429,1.179044,AXIS_NEAR_ISOTROPIC,69.313636
WGV35A_PAIR_0209_S2A_036,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.910818,62.082323,-6.370854,6.370854,1.269339,AXIS_RESOLVED,62.082323
WGV35A_PAIR_0209_S2A_036,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.910818,62.082323,-6.370854,6.370854,1.269339,AXIS_RESOLVED,62.082323
WGV35A_PAIR_0209_S2A_036,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.910818,62.082323,-6.370854,6.370854,1.269339,AXIS_RESOLVED,62.082323
WGV35A_PAIR_0209_S2A_037,WGV35A_PAIR_0209,single_boundary_shift,DOMINANT_ONLY,1,0.904855,73.317563,0.471497,0.471497,1.146206,AXIS_NEAR_ISOTROPIC,73.317563
WGV35A_PAIR_0209_S2A_037,WGV35A_PAIR_0209,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.904855,73.317563,0.471497,0.471497,1.146206,AXIS_NEAR_ISOTROPIC,73.317563
WGV35A_PAIR_0209_S2A_037,WGV35A_PAIR_0209,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.904855,73.317563,0.471497,0.471497,1.146206,AXIS_NEAR_ISOTROPIC,73.317563
WGV35A_PAIR_0209_S2A_038,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.908232,69.65967,-0.989953,0.989953,1.161045,AXIS_NEAR_ISOTROPIC,69.65967
WGV35A_PAIR_0209_S2A_038,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.908232,69.65967,-0.989953,0.989953,1.161045,AXIS_NEAR_ISOTROPIC,69.65967
WGV35A_PAIR_0209_S2A_038,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.908232,69.65967,-0.989953,0.989953,1.161045,AXIS_NEAR_ISOTROPIC,69.65967
WGV35A_PAIR_0209_S2A_039,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.910406,68.517939,-2.131684,2.131684,1.213875,AXIS_RESOLVED,68.517939
WGV35A_PAIR_0209_S2A_039,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.910406,68.517939,-2.131684,2.131684,1.213875,AXIS_RESOLVED,68.517939
WGV35A_PAIR_0209_S2A_039,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.910406,68.517939,-2.131684,2.131684,1.213875,AXIS_RESOLVED,68.517939
WGV35A_PAIR_0209_S2A_040,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.908287,66.934383,-3.71524,3.71524,1.192175,AXIS_NEAR_ISOTROPIC,66.934383
WGV35A_PAIR_0209_S2A_040,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.908287,66.934383,-3.71524,3.71524,1.192175,AXIS_NEAR_ISOTROPIC,66.934383
WGV35A_PAIR_0209_S2A_040,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.908287,66.934383,-3.71524,3.71524,1.192175,AXIS_NEAR_ISOTROPIC,66.934383
WGV35A_PAIR_0209_S2A_041,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.907715,71.196915,0.547292,0.547292,1.164954,AXIS_NEAR_ISOTROPIC,71.196915
WGV35A_PAIR_0209_S2A_041,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.907715,71.196915,0.547292,0.547292,1.164954,AXIS_NEAR_ISOTROPIC,71.196915
WGV35A_PAIR_0209_S2A_041,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.907715,71.196915,0.547292,0.547292,1.164954,AXIS_NEAR_ISOTROPIC,71.196915
WGV35A_PAIR_0209_S2A_042,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.908487,69.7588,-0.890823,0.890823,1.144833,AXIS_NEAR_ISOTROPIC,69.7588
WGV35A_PAIR_0209_S2A_042,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.908487,69.7588,-0.890823,0.890823,1.144833,AXIS_NEAR_ISOTROPIC,69.7588
WGV35A_PAIR_0209_S2A_042,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.908487,69.7588,-0.890823,0.890823,1.144833,AXIS_NEAR_ISOTROPIC,69.7588
WGV35A_PAIR_0209_S2A_043,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.912472,69.09639,-1.553233,1.553233,1.235534,AXIS_RESOLVED,69.09639
WGV35A_PAIR_0209_S2A_043,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.912472,69.09639,-1.553233,1.553233,1.235534,AXIS_RESOLVED,69.09639
WGV35A_PAIR_0209_S2A_043,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.912472,69.09639,-1.553233,1.553233,1.235534,AXIS_RESOLVED,69.09639
WGV35A_PAIR_0209_S2A_044,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.908731,64.49009,-6.159533,6.159533,1.220542,AXIS_RESOLVED,64.49009
WGV35A_PAIR_0209_S2A_044,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.908731,64.49009,-6.159533,6.159533,1.220542,AXIS_RESOLVED,64.49009
WGV35A_PAIR_0209_S2A_044,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.908731,64.49009,-6.159533,6.159533,1.220542,AXIS_RESOLVED,64.49009
WGV35A_PAIR_0209_S2A_045,WGV35A_PAIR_0209,scale_resize,DOMINANT_ONLY,1,0.906705,72.768951,2.119328,2.119328,1.160664,AXIS_NEAR_ISOTROPIC,72.768951
WGV35A_PAIR_0209_S2A_045,WGV35A_PAIR_0209,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.906705,72.768951,2.119328,2.119328,1.160664,AXIS_NEAR_ISOTROPIC,72.768951
WGV35A_PAIR_0209_S2A_045,WGV35A_PAIR_0209,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.906705,72.768951,2.119328,2.119328,1.160664,AXIS_NEAR_ISOTROPIC,72.768951
WGV35A_PAIR_0209_S2A_046,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.892017,106.184442,35.534819,35.534819,1.357372,AXIS_RESOLVED,73.815558
WGV35A_PAIR_0209_S2A_046,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.892017,106.184442,35.534819,35.534819,1.357372,AXIS_RESOLVED,73.815558
WGV35A_PAIR_0209_S2A_046,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.892017,106.184442,35.534819,35.534819,1.357372,AXIS_RESOLVED,73.815558
WGV35A_PAIR_0209_S2A_047,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.873973,73.421794,2.772171,2.772171,1.060155,AXIS_NEAR_ISOTROPIC,73.421794
WGV35A_PAIR_0209_S2A_047,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.873973,73.421794,2.772171,2.772171,1.060155,AXIS_NEAR_ISOTROPIC,73.421794
WGV35A_PAIR_0209_S2A_047,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.873973,73.421794,2.772171,2.772171,1.060155,AXIS_NEAR_ISOTROPIC,73.421794
WGV35A_PAIR_0209_S2A_048,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.868796,40.078933,-30.57069,30.57069,1.088174,AXIS_NEAR_ISOTROPIC,40.078933
WGV35A_PAIR_0209_S2A_048,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.868796,40.078933,-30.57069,30.57069,1.088174,AXIS_NEAR_ISOTROPIC,40.078933
WGV35A_PAIR_0209_S2A_048,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.868796,40.078933,-30.57069,30.57069,1.088174,AXIS_NEAR_ISOTROPIC,40.078933
WGV35A_PAIR_0209_S2A_049,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.859062,37.35592,-33.293703,33.293703,1.16052,AXIS_NEAR_ISOTROPIC,37.35592
WGV35A_PAIR_0209_S2A_049,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.859062,37.35592,-33.293703,33.293703,1.16052,AXIS_NEAR_ISOTROPIC,37.35592
WGV35A_PAIR_0209_S2A_049,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.859062,37.35592,-33.293703,33.293703,1.16052,AXIS_NEAR_ISOTROPIC,37.35592
WGV35A_PAIR_0209_S2A_050,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.895792,31.89494,-38.754683,38.754683,1.622801,AXIS_RESOLVED,31.89494
WGV35A_PAIR_0209_S2A_050,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.895792,31.89494,-38.754683,38.754683,1.622801,AXIS_RESOLVED,31.89494
WGV35A_PAIR_0209_S2A_050,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.895792,31.89494,-38.754683,38.754683,1.622801,AXIS_RESOLVED,31.89494
WGV35A_PAIR_0209_S2A_051,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.904103,33.376052,-37.273571,37.273571,1.839766,AXIS_RESOLVED,33.376052
WGV35A_PAIR_0209_S2A_051,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.904103,33.376052,-37.273571,37.273571,1.839766,AXIS_RESOLVED,33.376052
WGV35A_PAIR_0209_S2A_051,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.904103,33.376052,-37.273571,37.273571,1.839766,AXIS_RESOLVED,33.376052
WGV35A_PAIR_0209_S2A_052,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.908985,35.256157,-35.393466,35.393466,2.080028,AXIS_RESOLVED,35.256157
WGV35A_PAIR_0209_S2A_052,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.908985,35.256157,-35.393466,35.393466,2.080028,AXIS_RESOLVED,35.256157
WGV35A_PAIR_0209_S2A_052,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.908985,35.256157,-35.393466,35.393466,2.080028,AXIS_RESOLVED,35.256157
WGV35A_PAIR_0209_S2A_053,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.926478,37.316973,-33.33265,33.33265,2.183357,AXIS_RESOLVED,37.316973
WGV35A_PAIR_0209_S2A_053,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.926478,37.316973,-33.33265,33.33265,2.183357,AXIS_RESOLVED,37.316973
WGV35A_PAIR_0209_S2A_053,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.926478,37.316973,-33.33265,33.33265,2.183357,AXIS_RESOLVED,37.316973
WGV35A_PAIR_0209_S2A_054,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.963624,43.015656,-27.633967,27.633967,2.316231,AXIS_RESOLVED,43.015656
WGV35A_PAIR_0209_S2A_054,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.963624,43.015656,-27.633967,27.633967,2.316231,AXIS_RESOLVED,43.015656
WGV35A_PAIR_0209_S2A_054,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.963624,43.015656,-27.633967,27.633967,2.316231,AXIS_RESOLVED,43.015656
WGV35A_PAIR_0209_S2A_055,WGV35A_PAIR_0209,local_region_rotation,DOMINANT_ONLY,1,0.96279,75.267399,4.617776,4.617776,1.833945,AXIS_RESOLVED,75.267399
WGV35A_PAIR_0209_S2A_055,WGV35A_PAIR_0209,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.96279,75.267399,4.617776,4.617776,1.833945,AXIS_RESOLVED,75.267399
WGV35A_PAIR_0209_S2A_055,WGV35A_PAIR_0209,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.96279,75.267399,4.617776,4.617776,1.833945,AXIS_RESOLVED,75.267399
WGV35A_PAIR_0209_S2A_056,WGV35A_PAIR_0209,matched_background,DOMINANT_ONLY,1,0.644244,173.824929,-76.824742,76.824742,3.509464,AXIS_RESOLVED,6.175071
WGV35A_PAIR_0209_S2A_056,WGV35A_PAIR_0209,matched_background,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.913804,76.705538,6.055867,6.055867,,AXIS_COMPONENT_LAYOUT_RESOLVED,76.705538
WGV35A_PAIR_0209_S2A_056,WGV35A_PAIR_0209,matched_background,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.913804,76.705538,6.055867,6.055867,,AXIS_COMPONENT_LAYOUT_RESOLVED,76.705538
WGV35A_PAIR_0210_S2A_001,WGV35A_PAIR_0210,gt_original,DOMINANT_ONLY,1,0.944083,158.727041,40.302494,40.302494,1.640559,AXIS_RESOLVED,21.272959
WGV35A_PAIR_0210_S2A_001,WGV35A_PAIR_0210,gt_original,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.944083,158.727041,40.302494,40.302494,1.640559,AXIS_RESOLVED,21.272959
WGV35A_PAIR_0210_S2A_001,WGV35A_PAIR_0210,gt_original,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.944083,158.727041,40.302494,40.302494,1.640559,AXIS_RESOLVED,21.272959
WGV35A_PAIR_0210_S2A_002,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.872775,163.979311,45.554603,45.554603,1.495044,AXIS_RESOLVED,16.020689
WGV35A_PAIR_0210_S2A_002,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.872775,163.979311,45.554603,45.554603,1.495044,AXIS_RESOLVED,16.020689
WGV35A_PAIR_0210_S2A_002,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.940959,153.253416,34.828708,34.828708,130857211.513487,AXIS_COMPONENT_LAYOUT_RESOLVED,26.746584
WGV35A_PAIR_0210_S2A_003,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.94265,166.46997,48.045382,48.045382,1.373887,AXIS_RESOLVED,13.53003
WGV35A_PAIR_0210_S2A_003,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.94265,166.46997,48.045382,48.045382,1.373887,AXIS_RESOLVED,13.53003
WGV35A_PAIR_0210_S2A_003,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.94265,166.46997,48.045382,48.045382,1.373887,AXIS_RESOLVED,13.53003
WGV35A_PAIR_0210_S2A_004,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.947776,160.554125,44.206989,44.206989,1.563757,AXIS_RESOLVED,19.445875
WGV35A_PAIR_0210_S2A_004,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.947776,160.554125,44.206989,44.206989,1.563757,AXIS_RESOLVED,19.445875
WGV35A_PAIR_0210_S2A_004,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.947776,160.554125,44.206989,44.206989,1.563757,AXIS_RESOLVED,19.445875
WGV35A_PAIR_0210_S2A_005,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.855787,164.625866,44.123694,44.123694,1.360272,AXIS_RESOLVED,15.374134
WGV35A_PAIR_0210_S2A_005,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.855787,164.625866,44.123694,44.123694,1.360272,AXIS_RESOLVED,15.374134
WGV35A_PAIR_0210_S2A_005,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.9375,152.986788,32.484616,32.484616,,AXIS_COMPONENT_LAYOUT_RESOLVED,27.013212
WGV35A_PAIR_0210_S2A_006,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.906116,162.978738,44.554069,44.554069,1.68405,AXIS_RESOLVED,17.021262
WGV35A_PAIR_0210_S2A_006,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.906116,162.978738,44.554069,44.554069,1.68405,AXIS_RESOLVED,17.021262
WGV35A_PAIR_0210_S2A_006,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.906116,162.978738,44.554069,44.554069,1.68405,AXIS_RESOLVED,17.021262
WGV35A_PAIR_0210_S2A_007,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.938615,4.070453,65.645827,65.645827,1.364273,AXIS_RESOLVED,4.070453
WGV35A_PAIR_0210_S2A_007,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.938615,4.070453,65.645827,65.645827,1.364273,AXIS_RESOLVED,4.070453
WGV35A_PAIR_0210_S2A_007,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.938615,4.070453,65.645827,65.645827,1.364273,AXIS_RESOLVED,4.070453
WGV35A_PAIR_0210_S2A_008,WGV35A_PAIR_0210,center_shift,DOMINANT_ONLY,1,0.949536,169.155344,54.880169,54.880169,1.399494,AXIS_RESOLVED,10.844656
WGV35A_PAIR_0210_S2A_008,WGV35A_PAIR_0210,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.949536,169.155344,54.880169,54.880169,1.399494,AXIS_RESOLVED,10.844656
WGV35A_PAIR_0210_S2A_008,WGV35A_PAIR_0210,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.949536,169.155344,54.880169,54.880169,1.399494,AXIS_RESOLVED,10.844656
