case_id,sar_frame,state_strength,coordinate_family,channel,skeleton_sample_count,skeleton_median,skeleton_p90_coverage,skeleton_p95_coverage,skeleton_to_ridge_distance_px,frame_level_skeleton_hit,seed_hit,definite_median,background_median,unresolved_median,skeleton_minus_background_median,target_skeleton_vs_background_auc,background_activation,score_interpretation
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,896,0.780702,0.063616,0.022321,1.910000,False,False,0.771930,0.789474,0.771930,-0.008772,0.475467,0.785244,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,896,0.755556,0.131696,0.045759,1.369300,False,False,0.755556,0.755556,0.755556,0.000000,0.501232,0.765220,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,896,0.250000,0.203125,0.070312,0.955000,False,False,0.250000,0.250000,0.250000,0.000000,0.504918,0.328038,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,896,0.000000,0.152902,0.059152,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.493555,0.189987,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,896,0.058824,0.166295,0.083705,0.955000,False,False,0.058824,0.058824,0.058824,0.000000,0.499239,0.216122,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,896,0.000000,0.004464,0.004464,8.135050,False,False,0.000000,0.000000,0.000000,0.000000,0.504331,0.040831,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,896,0.222222,0.165179,0.080357,0.955000,False,False,0.229885,0.241379,0.237548,-0.019157,0.463420,0.305669,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,896,0.333333,0.199777,0.199777,0.955000,False,False,0.333333,0.333333,0.333333,0.000000,0.495233,0.304985,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,896,0.812500,0.123884,0.024554,1.369300,False,False,0.812500,0.833333,0.812500,-0.020833,0.485189,0.830112,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,896,0.793103,0.064732,0.021205,1.910000,False,False,0.793103,0.793103,0.793103,0.000000,0.474797,0.801880,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,896,0.780488,0.116071,0.063616,1.369300,False,False,0.780488,0.804878,0.780488,-0.024390,0.494828,0.789592,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,896,0.375000,0.127232,0.062500,1.369300,False,False,0.375000,0.375000,0.375000,0.000000,0.502745,0.406469,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,896,0.000000,0.000000,0.000000,16.431601,False,False,0.000000,0.000000,0.000000,0.000000,0.492606,0.061448,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,896,0.211240,0.159598,0.073661,0.955000,False,False,0.222868,0.228682,0.230620,-0.017442,0.466790,0.325332,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,896,0.250000,0.154018,0.034598,0.955000,False,False,0.250000,0.250000,0.250000,0.000000,0.488947,0.387956,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,896,0.780000,0.112723,0.037946,1.369300,False,False,0.780000,0.800000,0.820000,-0.020000,0.452788,0.805252,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,896,0.507785,0.110491,0.033482,1.910000,False,False,0.501365,0.496925,0.489830,0.010860,0.511982,0.493701,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,896,0.511294,0.175223,0.102679,0.955000,False,False,0.502162,0.498411,0.493054,0.012883,0.510567,0.500713,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,896,0.503449,0.110491,0.033482,1.910000,False,False,0.492535,0.497233,0.490710,0.006216,0.501521,0.495574,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,896,0.365963,0.092634,0.031250,1.910000,False,False,0.350452,0.377364,0.414149,-0.011401,0.471141,0.418119,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,896,0.292683,0.183036,0.083705,0.955000,False,False,0.268293,0.292683,0.317073,0.000000,0.501638,0.349183,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,896,0.236364,0.082589,0.022321,1.910000,False,False,0.236364,0.272727,0.290909,-0.036364,0.446923,0.330330,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,896,0.054082,0.098214,0.025670,2.324300,False,False,0.037625,0.044061,0.048948,0.010020,0.502706,0.174413,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,896,0.202133,0.000000,0.000000,26.648699,False,False,0.223364,0.260230,0.264616,-0.058098,0.383889,0.260569,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,896,0.230059,0.058036,0.021205,2.324300,False,False,0.228114,0.263217,0.291887,-0.033158,0.453550,0.322982,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,384,weak,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,896,0.328835,0.196429,0.099330,0.955000,False,False,0.299422,0.321188,0.345488,0.007647,0.507036,0.377268,skeleton_primary_channel_diagnostic_not_weighted_winner
