response_field_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_index,sar_time_sec,source_gt_ids,source_gt_count,source_gt_quality_distribution,raw_anchor_center_x_px,raw_anchor_center_y_px,raw_anchor_width_px,raw_anchor_height_px,raw_anchor_angle_deg,smoothed_anchor_center_x_px,smoothed_anchor_center_y_px,smoothed_anchor_width_px,smoothed_anchor_height_px,smoothed_anchor_angle_deg,gt_center_spread_px,gt_size_spread_px,crop_expansion,raw_crop_polygon_global_px,smoothed_crop_polygon_global_px,global_roi_x1,global_roi_y1,global_roi_x2,global_roi_y2,radial_unit_x,radial_unit_y,tangential_unit_x,tangential_unit_y,raw_half_extent_radial_px,raw_half_extent_tangential_px,smoothed_half_extent_radial_px,smoothed_half_extent_tangential_px,thread_raw_p05,thread_raw_p50,thread_raw_p95,thread_raw_p99,local_background_median,local_background_mad,raw_min,raw_max,raw_mean,analysis_valid_mask_fraction,coordinate_inverse_error_px,raw_image_path,raw_image_sha256,low_threshold_component_count,multi_threshold_component_count,single_threshold_only_component_count,gt_is_vehicle_response_mask,lineage_status,notes
S1L-FIELD-GM_RM017-GM_RM017_PV003-000360,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,360,7.200000000,GM_RM017|000360|gm_rm017_00077,1,usable:1,1081.560000,941.827000,156.385000,80.898000,176.000000,1081.560000,942.314000,158.573000,77.666000,175.000000,0.000000,0.000000,1.750000,"955.717,1052.698;1238.889,999.935;1207.403,830.956;924.231,883.719","954.197,1048.574;1238.670,995.502;1208.923,836.054;924.450,889.126",920,826,1244,1058,-0.183177,-0.983080,0.983080,-0.183177,49.110684,82.298938,46.342500,82.680160,31.000000,46.000000,66.000000,86.000000,46.000000,5.000000,10,176,47.646319,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000360.png,211bb7e62c6b7cb69a752633bd7a9aa0aeb8e40b733aa7914d430d22050a7f93,16,8,8,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000361,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,361,7.220000000,GM_RM017|000361|gm17supp_000173_000361_det3,1,usable:1,1090.856000,942.248000,176.842000,72.626000,177.000000,1090.856000,942.248000,170.644000,76.535000,175.000000,0.000000,0.000000,1.750000,"945.051,1046.983;1262.331,995.395;1236.661,837.513;919.381,889.101","951.487,1043.743;1255.201,994.360;1230.225,840.753;926.511,890.136",915,833,1268,1052,-0.160487,-0.987038,0.987038,-0.160487,45.701573,91.841879,44.464118,87.915141,31.000000,46.000000,66.000000,86.000000,43.000000,4.000000,15,199,44.942484,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000361.png,a5f8f988a872e05f3b2cf01008c09f0957a59f84264833150ab15ffcd79fd003,12,5,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000362,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,362,7.240000000,GM_RM017|000362|gm_rm017_00080,1,usable:1,1092.105000,942.314000,154.000000,82.580000,174.000000,1092.105000,941.827000,176.842000,78.669000,175.000000,0.000000,0.000000,1.750000,"967.909,1042.454;1241.281,998.877;1216.301,842.174;942.929,885.751","947.390,1045.450;1261.845,995.387;1236.820,838.204;922.365,888.267",918,834,1267,1051,-0.157418,-0.987532,0.987532,-0.157418,45.337702,79.092468,45.475076,90.975892,31.000000,46.000000,66.000000,86.000000,44.000000,5.000000,9,190,45.372094,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000362.png,a1736ed4b8d3401425fd55a9a4f77f555999018c9fc8f66274323b4bdfc80683,13,6,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000363,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,363,7.260000000,GM_RM017|000363|gm17supp_000174_000363_det3,1,usable:1,1107.710000,939.297000,177.535000,76.535000,175.000000,1107.710000,942.046000,176.842000,76.535000,175.000000,0.000000,0.000000,1.750000,"959.907,1028.953;1272.353,991.992;1255.513,849.641;943.067,886.602","960.545,1031.865;1271.858,994.777;1254.875,852.227;943.562,889.315",939,845,1278,1037,-0.117478,-0.993075,0.993075,-0.117478,40.955268,89.892640,41.016629,89.575590,31.000000,46.000000,66.000000,86.000000,44.000000,5.000000,13,210,46.395896,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000363.png,793c0e84505708548820e9fe003eb117cacefbee13f32a840a9e09568dc84ac6,11,4,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000364,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,364,7.280000000,GM_RM017|000364|gm17supp_000175_000364_det3,1,usable:1,1112.883000,941.254000,179.718000,78.669000,174.000000,1112.883000,941.987000,177.535000,78.669000,175.000000,0.000000,0.000000,1.750000,"963.703,1026.305;1276.538,993.268;1262.063,856.203;949.228,889.240","964.723,1029.706;1276.119,996.759;1261.043,854.268;949.647,887.215",945,850,1282,1035,-0.105021,-0.994470,0.994470,-0.105021,39.379053,89.878494,40.938719,89.466637,31.000000,46.000000,66.000000,86.000000,43.000000,5.000000,9,202,45.319438,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000364.png,1d77ab504a097c53084a5d56fb101a775bc01fd4d79f1e11451b4de30452d877,15,6,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000365,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,365,7.300000000,GM_RM017|000365|gm_rm017_00083,1,usable:1,1113.739000,942.046000,158.507000,72.069000,176.000000,1113.739000,941.987000,177.535000,76.535000,176.000000,0.000000,0.000000,1.750000,"980.738,1023.851;1260.687,994.843;1246.740,860.241;966.791,889.249","964.516,1029.954;1277.827,997.495;1262.962,854.020;949.651,886.479",945,850,1283,1035,-0.103066,-0.994675,0.994675,-0.103066,38.663797,80.413785,41.212224,89.996588,31.000000,46.000000,66.000000,86.000000,44.000000,4.000000,15,234,46.761873,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000365.png,28f43bbaf2b53036f3ab0cde343b3a02df29f2f6492a469f43141c620401c8b7,15,6,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000366,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,366,7.320000000,GM_RM017|000366|gm17supp_000176_000366_det2,1,usable:1,1129.813000,941.987000,182.942000,84.323000,176.000000,1129.813000,942.046000,173.768000,78.669000,176.000000,0.000000,0.000000,1.750000,"974.148,1026.826;1294.796,1006.869;1285.478,857.148;964.830,877.105","981.888,1021.385;1286.436,1002.428;1277.738,862.707;973.190,881.664",960,853,1300,1032,-0.062119,-0.998069,0.998069,-0.062119,42.860346,91.791026,39.997598,87.182237,31.000000,46.000000,66.000000,86.000000,44.000000,5.000000,12,218,46.109075,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000366.png,feb866c708733202ecb53f1ebcce645a4c1298e9d1da69a38fb39eddd4b93cb6,10,5,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000367,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,367,7.340000000,GM_RM017|000367|gm_rm017_00085,1,usable:1,1132.548000,943.400000,163.953000,76.067000,176.000000,1132.548000,942.273000,163.953000,77.058000,176.000000,0.000000,0.000000,1.750000,"992.159,1019.910;1280.530,1003.934;1272.937,866.890;984.566,882.866","992.172,1019.650;1280.592,1003.718;1272.924,864.896;984.504,880.828",980,860,1286,1025,-0.055318,-0.998469,0.998469,-0.055318,39.215438,82.518194,39.723890,82.531329,31.000000,46.000000,66.000000,86.000000,44.000000,4.000000,16,227,47.125169,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000367.png,bf2edb604b4b2d9925eae51866d6fb429290cba64f822ee2e68ae6a59c90feb1,13,4,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000368,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,368,7.360000000,GM_RM017|000368|gm17supp_000177_000368_det3,1,usable:1,1139.548000,942.787000,173.768000,81.323000,174.000000,1135.602000,942.787000,165.845000,77.058000,176.000000,0.000000,0.000000,1.750000,"986.184,1029.805;1298.964,1018.149;1292.912,855.769;980.132,867.425","992.526,1020.314;1285.374,1006.421;1278.678,865.260;985.830,879.153",976,851,1304,1035,-0.037240,-0.999306,0.999306,-0.037240,46.426714,89.427752,40.377293,83.764960,31.000000,46.000000,66.000000,86.000000,44.000000,5.000000,11,199,45.952400,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000368.png,91c3edb065861d68d4f1d3ac3a8a8aca8c50ee29446529851c6d22d8a3e78b2b,12,7,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000369,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,369,7.380000000,GM_RM017|000369|gm_rm017_00089,1,usable:1,1135.602000,942.273000,162.832000,77.058000,174.000000,1139.548000,943.400000,163.953000,76.067000,175.000000,0.000000,0.000000,1.750000,"993.228,1024.588;1285.121,1010.759;1277.976,859.958;986.083,873.787","995.793,1022.457;1288.796,1011.520;1283.303,864.343;990.300,875.280",982,855,1294,1030,-0.047325,-0.998880,0.998880,-0.047325,43.134519,83.491500,42.079876,83.773561,31.000000,46.000000,66.000000,86.000000,45.000000,5.000000,11,201,48.398844,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000369.png,68f1bfc620c217e65dd1cd7767ab33f2a8914759db328e7af534e2a80787c20c,12,6,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000370,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,370,7.400000000,GM_RM017|000370|gm17supp_000178_000370_det2,1,usable:1,1150.939000,943.927000,165.845000,70.300000,177.000000,1150.939000,942.787000,165.845000,75.242000,175.000000,0.000000,0.000000,1.750000,"1003.777,1012.993;1299.176,1010.655;1298.101,874.861;1002.702,877.199","1001.675,1021.103;1301.421,1018.737;1300.203,864.471;1000.457,866.837",996,860,1307,1027,-0.007916,-0.999969,0.999969,-0.007916,38.799464,84.402309,44.077523,85.644464,31.000000,46.000000,66.000000,86.000000,45.000000,6.000000,10,209,48.402589,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000370.png,c41aed626a9e28baac1b37ff8bc5b6223dccf2aa9781890eee3c78b63d825436,16,8,8,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000371,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,371,7.420000000,GM_RM017|000371|gm_rm017_00091,1,usable:1,1152.908000,943.743000,146.453000,74.638000,175.000000,1152.908000,943.364000,165.845000,74.638000,175.000000,0.000000,0.000000,1.750000,"1019.925,1020.003;1286.320,1019.251;1285.891,867.483;1019.496,868.235","1003.021,1021.102;1303.231,1020.256;1302.795,865.626;1002.585,866.472",998,861,1309,1027,-0.002823,-0.999996,0.999996,-0.002823,43.362196,76.113251,44.180235,85.774739,31.000000,46.000000,66.000000,86.000000,46.000000,5.000000,18,210,49.540593,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000371.png,ae06552663d66ac338e0e1f0e0e2f896cec968711a6a6f2ec1039a4d4edbf40b,21,10,11,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000372,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,372,7.440000000,GM_RM017|000372|gm17supp_000179_000372_det1,1,usable:1,1167.105000,941.444000,173.242000,75.242000,177.000000,1167.105000,943.743000,171.513000,73.526000,176.000000,0.000000,0.000000,1.750000,"1007.865,1014.743;1321.053,1025.290;1326.345,868.145;1013.157,857.598","1008.576,1017.939;1320.249,1028.497;1325.634,869.547;1013.961,858.989",1003,853,1332,1034,0.033656,-0.999433,0.999433,0.033656,44.924109,89.532964,45.440572,89.100660,31.000000,46.000000,66.000000,86.000000,50.000000,5.000000,13,231,52.378533,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000372.png,413e9d09deb6332e9869c5177ec8ebe135445fce5714b675a904f92d63196e41,21,8,13,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000373,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,373,7.460000000,GM_RM017|000373|gm_rm017_00093,1,usable:1,1172.077000,943.364000,171.513000,69.417000,175.000000,1172.077000,943.743000,171.513000,73.608000,176.000000,0.000000,0.000000,1.750000,"1011.666,1016.196;1325.005,1030.824;1332.488,870.532;1019.149,855.904","1011.904,1017.763;1324.649,1032.377;1332.250,869.723;1019.505,855.109",1007,851,1338,1038,0.046631,-0.998912,0.998912,0.046631,45.847530,89.622816,46.523162,89.453341,31.000000,46.000000,66.000000,86.000000,44.000000,5.000000,16,217,46.876807,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000373.png,887f6eb002632e0dd34690d5bac1e4319973b83096c44865e5a9b0f1f3c1b122,10,8,2,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000374,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,374,7.480000000,GM_RM017|000374|gm17supp_000180_000374_det1,1,usable:1,1179.700000,944.002000,175.232000,73.526000,176.000000,1179.700000,944.002000,171.513000,73.526000,176.000000,0.000000,0.000000,1.750000,"1013.802,1017.717;1334.381,1039.029;1345.598,870.287;1025.019,848.975","1017.048,1017.490;1331.193,1038.374;1342.352,870.514;1028.207,849.630",1009,844,1351,1045,0.066331,-0.997798,0.997798,0.066331,48.318399,91.796139,48.065943,89.953846,31.000000,46.000000,66.000000,86.000000,43.000000,5.000000,13,223,45.075888,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000374.png,c30f6daf7c4fee93c5bf9bfec7b00a01841be2731e229036486352690f6c4d90,12,5,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000375,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,375,7.500000000,GM_RM017|000375|gm_rm017_00096,1,usable:1,1182.299000,946.874000,164.543000,73.608000,176.000000,1180.035000,945.429000,166.123000,72.297000,176.000000,0.000000,0.000000,1.750000,"1024.805,1019.813;1327.389,1042.128;1339.793,873.935;1037.209,851.620","1022.167,1017.507;1326.768,1038.096;1337.903,873.351;1033.302,852.762",1018,847,1345,1048,0.073548,-0.997292,0.997292,0.073548,48.185718,86.687310,47.177139,87.227539,31.000000,46.000000,66.000000,86.000000,40.000000,4.000000,15,213,43.358292,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000375.png,d316805a452e2e6a51f25d3d349cc4f8ad76d99862c915974a3e64d025c5630b,10,5,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000376,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,7.520000000,GM_RM017|000376|gm17supp_000180_000376_det1,1,usable:1,1180.035000,945.461000,166.123000,72.297000,177.000000,1182.299000,945.429000,166.123000,73.526000,176.000000,0.000000,0.000000,1.750000,"1023.094,1015.221;1326.160,1035.708;1336.976,875.701;1033.910,855.214","1023.476,1018.402;1328.751,1040.831;1341.122,872.456;1035.847,850.027",1019,846,1347,1046,0.067445,-0.997723,0.997723,0.067445,45.820764,86.787835,48.236884,87.456652,31.000000,46.000000,66.000000,86.000000,39.000000,5.000000,8,165,41.053434,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000376.png,b600475f6009a095c00ac78dfac8cedbe177bd3aa9bf404a7228abb7bc5762ae,15,7,8,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000378,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,7.560000000,GM_RM017|000378|gm17supp_000181_000378_det2,1,usable:1,1195.374000,945.429000,162.935000,66.155000,177.000000,1195.374000,945.429000,164.543000,73.516000,176.000000,0.000000,0.000000,1.750000,"1037.764,1008.735;1335.944,1040.764;1352.984,882.123;1054.804,850.094","1033.736,1017.225;1338.076,1049.916;1357.012,873.633;1052.672,840.942",1029,836,1363,1055,0.106803,-0.994280,0.994280,0.106803,45.586663,85.684378,50.656430,87.454421,31.000000,46.000000,66.000000,86.000000,40.000000,4.000000,10,171,41.848607,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000378.png,1cb3e209b3a34309fbddf2e8220e1f08dbb076b089e6e242a74bfb0af6029b1e,14,8,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000379,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,7.580000000,GM_RM017|000379|gm_rm017_00103,1,usable:1,1211.993000,942.720000,178.408000,77.873000,175.000000,1209.306000,943.178000,165.233000,72.533000,176.000000,0.000000,0.000000,1.750000,"1030.947,1019.500;1362.665,1069.096;1393.039,865.940;1061.321,816.344","1043.114,1012.808;1349.377,1056.528;1375.498,873.548;1069.235,829.828",1026,812,1399,1075,0.147869,-0.989007,0.989007,0.147869,58.689668,95.829860,52.809832,88.390868,31.000000,46.000000,66.000000,86.000000,39.000000,4.000000,11,161,40.230312,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000379.png,e76847ff5c775cfcb51a83d66452e1d91c975663037436a6212c176c7d41a79c,15,9,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000380,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,7.600000000,GM_RM017|000380|gm17supp_000182_000380_det2,1,usable:1,1209.306000,943.000000,163.258000,73.516000,174.000000,1211.993000,943.000000,163.258000,72.533000,176.000000,0.000000,0.000000,1.750000,"1042.890,1017.472;1348.252,1061.044;1375.722,868.528;1070.360,824.956","1046.726,1012.208;1349.766,1057.549;1377.260,873.792;1074.220,828.451",1038,820,1383,1067,0.141258,-0.989973,0.989973,0.141258,55.561850,88.130149,53.086537,87.546542,31.000000,46.000000,66.000000,86.000000,40.000000,4.000000,9,164,42.196618,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png,0815cd129ea0f951b8e5cf8a6eb61500deb993b4703875001fb55b3d0fafd920,13,7,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000381,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,7.620000000,GM_RM017|000381|gm_rm017_00106,1,usable:1,1220.120000,943.178000,165.233000,72.533000,176.000000,1217.126000,942.720000,163.258000,73.516000,176.000000,0.000000,0.000000,1.750000,"1050.718,1011.523;1357.265,1063.840;1389.522,874.833;1082.975,822.516","1050.020,1012.120;1353.602,1061.527;1384.232,873.320;1080.650,823.913",1046,818,1395,1069,0.168234,-0.985747,0.985747,0.168234,54.782924,88.851218,54.481007,87.879051,31.000000,46.000000,66.000000,86.000000,43.000000,4.000000,12,175,44.028009,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png,b9d9866c22281feef775bf53a32f63b621b87fb6b5bd688fdde0c4137e3841c9,11,6,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000382,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,7.640000000,GM_RM017|000382|gm17supp_000183_000382_det2,1,usable:1,1217.126000,941.929000,152.226000,70.116000,177.000000,1220.120000,941.929000,163.258000,73.032000,176.000000,0.000000,0.000000,1.750000,"1061.675,1006.002;1344.309,1051.906;1372.577,877.856;1089.943,831.952","1052.331,1010.581;1355.769,1062.202;1387.909,873.277;1084.471,821.656",1048,817,1393,1068,0.160314,-0.987066,0.987066,0.160314,50.380215,81.810690,54.754008,87.942190,31.000000,46.000000,66.000000,86.000000,43.000000,5.000000,12,176,44.157766,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png,b15c0d2ad8fa3649f5fe010b0fffa02b45846d2bebdbf63b766e7167c5a483ea,13,7,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV003-000384,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,7.680000000,GM_RM017|000384|gm17supp_000184_000384_det2,1,usable:1,1231.552000,941.773000,151.387000,77.506000,177.000000,1231.552000,941.773000,165.233000,73.032000,177.000000,0.000000,0.000000,1.750000,"1070.010,1009.887;1354.602,1066.649;1393.094,873.659;1108.502,816.897","1059.600,1006.989;1365.327,1067.966;1403.504,876.557;1097.777,815.580",1055,811,1409,1073,0.195599,-0.980684,0.980684,0.195599,56.225871,82.913442,55.765564,89.070846,31.000000,46.000000,66.000000,86.000000,40.000000,4.000000,10,132,41.888842,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,6564eedb15b0820df4647ece7a73b1fc83a68756e399d64ea0b28b6953a43834,18,10,8,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
