temporal_event_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_from,sar_frame_to,frame_gap,event_type,source_observation_ids,target_observation_ids,global_displacement_px,raw_local_displacement_px,smoothed_local_displacement_px,relative_intensity_change,shape_change,correspondence_cost,threshold_support_count,global_coordinate_supported,raw_gt_local_supported,smoothed_gt_local_supported,crop_or_gt_jitter_artifact,threshold_artifact,background_like,major_event,notes
S1L-EVT-0001241,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,global_motion_consistent,S1L-OBS-0004361,S1L-OBS-0004377,15.967630,5.570900,5.112295,-0.003715,0.237171,0.161441,3,true,true,true,false,false,false,true,
S1L-EVT-0001242,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,global_motion_consistent,S1L-OBS-0004365,S1L-OBS-0004380,7.194851,7.451998,5.351465,-0.031420,0.113414,0.107783,3,true,true,true,false,false,false,true,
S1L-EVT-0001243,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,unresolved_correspondence,S1L-OBS-0004366,S1L-OBS-0004376,146.265982,160.336288,158.235041,0.082562,1.165752,2.012152,2,true,true,true,false,false,false,true,
S1L-EVT-0001244,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,unresolved_correspondence,S1L-OBS-0004367,S1L-OBS-0004384,47.841167,32.998665,35.181459,0.116027,0.089612,0.535833,2,true,true,true,false,false,false,true,
S1L-EVT-0001245,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,unresolved_correspondence,S1L-OBS-0004369,S1L-OBS-0004381,12.850478,4.561316,3.785084,-0.101841,1.000172,0.427688,2,true,true,true,false,false,false,true,
S1L-EVT-0001246,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,376,378,2,global_motion_consistent,S1L-OBS-0004370,S1L-OBS-0004383,11.862515,3.627957,2.317579,-0.027372,0.240843,0.138831,3,true,true,true,false,false,false,true,
S1L-EVT-0001247,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,global_motion_consistent,S1L-OBS-0004376,S1L-OBS-0004389,6.581041,14.057645,10.842765,0.052970,1.047969,0.492861,3,true,true,true,false,false,false,true,
S1L-EVT-0001248,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,stable_persistence,S1L-OBS-0004377,S1L-OBS-0004391,3.894208,16.155457,13.007478,-0.026502,0.003711,0.137113,3,true,true,true,false,false,false,true,
S1L-EVT-0001249,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,stable_persistence,S1L-OBS-0004380,S1L-OBS-0004392,1.567909,17.823570,15.178829,0.025712,0.262245,0.296108,3,true,true,true,false,false,false,true,
S1L-EVT-0001250,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,global_motion_consistent,S1L-OBS-0004381,S1L-OBS-0004393,10.365439,6.229560,3.992271,0.009036,0.828322,0.389536,2,true,true,true,false,false,false,true,
S1L-EVT-0001251,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,global_motion_consistent,S1L-OBS-0004383,S1L-OBS-0004396,8.464294,7.446915,4.936911,-0.021348,0.014135,0.107275,3,true,true,true,false,false,false,true,
S1L-EVT-0001252,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,global_motion_consistent,S1L-OBS-0004384,S1L-OBS-0004395,7.165281,8.748814,6.186534,-0.041547,0.028171,0.168043,3,true,true,true,false,false,false,true,
S1L-EVT-0001253,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,birth,,S1L-OBS-0004397,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001254,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,birth,,S1L-OBS-0004400,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0001255,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,378,379,1,birth,,S1L-OBS-0004402,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001256,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,global_motion_consistent,S1L-OBS-0004391,S1L-OBS-0004404,6.606929,9.705269,3.533728,0.021977,0.481511,0.236299,3,true,false,false,true,false,false,false,
S1L-EVT-0001257,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,stable_persistence,S1L-OBS-0004392,S1L-OBS-0004407,36.122932,38.657524,33.594826,-0.078194,0.733289,0.770104,3,true,true,true,false,false,false,true,
S1L-EVT-0001258,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,unresolved_correspondence,S1L-OBS-0004393,S1L-OBS-0004412,60.494863,62.204468,58.751248,0.092299,0.804373,1.339546,2,true,true,true,false,false,false,true,
S1L-EVT-0001259,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,global_motion_consistent,S1L-OBS-0004395,S1L-OBS-0004410,7.202160,9.756789,4.686421,0.009295,0.367725,0.205391,3,true,true,true,false,false,false,true,
S1L-EVT-0001260,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,unresolved_correspondence,S1L-OBS-0004396,S1L-OBS-0004413,94.258957,96.170290,92.299547,0.037472,0.124926,1.401052,3,true,true,true,false,false,false,true,
S1L-EVT-0001261,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,unresolved_correspondence,S1L-OBS-0004400,S1L-OBS-0004415,27.550678,29.695270,25.380191,-0.042954,0.841567,0.849898,2,true,true,true,false,false,false,true,
S1L-EVT-0001262,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,unresolved_correspondence,S1L-OBS-0004402,S1L-OBS-0004414,18.556210,20.445540,16.773460,0.020771,1.026639,0.754310,2,true,true,true,false,false,false,true,
S1L-EVT-0001263,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,split,S1L-OBS-0004396,S1L-OBS-0004407;S1L-OBS-0004410,46.738688,44.215509,49.262490,0.111529,1.567281,1.268197,3,true,true,true,false,false,false,true,
S1L-EVT-0001264,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,death,S1L-OBS-0004389,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0001265,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,379,380,1,death,S1L-OBS-0004397,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001266,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,global_motion_consistent,S1L-OBS-0004404,S1L-OBS-0004417,6.454655,5.972065,1.668251,0.021596,0.215333,0.116956,3,true,true,true,false,false,false,true,
S1L-EVT-0001267,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,global_motion_consistent,S1L-OBS-0004407,S1L-OBS-0004420,8.245652,1.940833,3.473369,0.003135,0.092810,0.091623,3,true,true,true,false,false,false,true,
S1L-EVT-0001268,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,global_motion_consistent,S1L-OBS-0004410,S1L-OBS-0004423,6.968997,4.055813,2.161357,0.075174,0.238411,0.165831,3,true,true,true,false,false,false,true,
S1L-EVT-0001269,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,stable_persistence,S1L-OBS-0004412,S1L-OBS-0004424,14.147711,12.352892,12.103151,-0.102663,1.137079,0.732984,2,true,true,true,false,false,false,true,
S1L-EVT-0001270,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,stable_persistence,S1L-OBS-0004413,S1L-OBS-0004426,11.826390,3.228170,7.663702,0.000427,0.510019,0.433073,3,true,true,true,false,false,false,true,
S1L-EVT-0001271,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,unresolved_correspondence,S1L-OBS-0004415,S1L-OBS-0004421,89.970881,97.668119,93.281543,-0.061936,0.112795,1.427173,2,true,true,true,false,false,false,true,
S1L-EVT-0001272,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,380,381,1,death,S1L-OBS-0004414,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001273,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004417,S1L-OBS-0004429,5.362247,8.676190,2.587564,0.020463,0.029965,0.059970,3,true,false,false,true,false,false,false,
S1L-EVT-0001274,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004420,S1L-OBS-0004434,7.059715,9.908332,4.325998,-0.026123,0.047100,0.087578,3,true,true,true,false,false,false,true,
S1L-EVT-0001275,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004421,S1L-OBS-0004435,5.933296,9.017956,3.122333,0.007633,0.197359,0.139452,2,true,false,false,true,false,false,false,
S1L-EVT-0001276,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004423,S1L-OBS-0004436,5.657928,8.758605,2.821093,-0.015422,0.164303,0.154637,3,true,false,false,true,false,false,false,
S1L-EVT-0001277,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004424,S1L-OBS-0004437,6.938422,9.893302,4.402947,0.000000,0.000000,0.140083,2,true,true,true,false,false,false,true,
S1L-EVT-0001278,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,global_motion_consistent,S1L-OBS-0004426,S1L-OBS-0004438,2.637985,4.992692,0.772566,0.009856,0.323004,0.152157,3,true,true,true,false,false,false,true,
S1L-EVT-0001279,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,381,382,1,dominant_component_switch,S1L-OBS-0004420,S1L-OBS-0004429,101.692801,98.836177,103.348344,0.012080,1.033144,1.816201,3,true,true,true,false,false,false,true,
S1L-EVT-0001280,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,global_motion_consistent,S1L-OBS-0004429,S1L-OBS-0004442,15.604522,2.722305,3.671602,-0.007178,0.046434,0.079388,3,true,true,true,false,false,false,true,
S1L-EVT-0001281,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,unresolved_correspondence,S1L-OBS-0004434,S1L-OBS-0004450,22.875571,36.361740,33.574049,0.083779,1.537612,0.869465,3,true,true,true,false,false,false,true,
S1L-EVT-0001282,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,unresolved_correspondence,S1L-OBS-0004435,S1L-OBS-0004446,15.170386,2.991490,4.734659,0.075733,0.573346,0.322330,2,true,true,true,false,false,false,true,
S1L-EVT-0001283,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,unresolved_correspondence,S1L-OBS-0004436,S1L-OBS-0004445,31.422919,44.766273,41.980237,-0.090622,1.761546,1.115478,3,true,true,true,false,false,false,true,
S1L-EVT-0001284,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,stable_persistence,S1L-OBS-0004437,S1L-OBS-0004449,37.821947,43.393858,41.867405,0.029511,0.306730,0.536978,2,true,true,true,false,false,false,true,
S1L-EVT-0001285,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,global_motion_consistent,S1L-OBS-0004438,S1L-OBS-0004455,10.671321,5.203085,4.574489,-0.040516,0.442948,0.369177,3,true,true,true,false,false,false,true,
S1L-EVT-0001286,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,birth,,S1L-OBS-0004447,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0001287,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,birth,,S1L-OBS-0004451,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001288,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,birth,,S1L-OBS-0004452,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0001289,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,382,384,2,dominant_component_switch,S1L-OBS-0004429,S1L-OBS-0004450,92.332422,85.139546,86.530661,0.045576,0.551568,1.026011,3,true,true,true,false,false,false,true,
S1L-EVT-0001290,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,stable_persistence,S1L-OBS-0004442,S1L-OBS-0004459,5.497872,20.480913,20.386401,0.019091,0.392680,0.289331,3,true,true,true,false,false,false,true,
S1L-EVT-0001291,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,unresolved_correspondence,S1L-OBS-0004445,S1L-OBS-0004465,94.562220,78.012229,77.740528,-0.000962,0.348818,0.934744,3,true,true,true,false,false,false,true,
S1L-EVT-0001292,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,unresolved_correspondence,S1L-OBS-0004446,S1L-OBS-0004466,105.756398,88.289250,88.009929,-0.069856,0.066691,0.895006,2,true,true,true,false,false,false,true,
S1L-EVT-0001293,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,global_motion_consistent,S1L-OBS-0004447,S1L-OBS-0004460,26.507845,28.917901,29.186488,-0.065241,0.029853,0.329572,3,true,true,true,false,false,false,true,
S1L-EVT-0001294,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,unresolved_correspondence,S1L-OBS-0004449,S1L-OBS-0004463,13.650238,9.090369,9.284261,0.024303,0.570545,0.297079,2,true,true,true,false,false,false,true,
S1L-EVT-0001295,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,stable_persistence,S1L-OBS-0004450,S1L-OBS-0004461,51.986144,30.669560,30.692997,-0.119511,1.555187,0.883332,3,true,true,true,false,false,false,true,
S1L-EVT-0001296,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,unresolved_correspondence,S1L-OBS-0004452,S1L-OBS-0004462,102.133688,80.845393,80.881300,-0.010519,0.031253,0.899950,2,true,true,true,false,false,false,true,
S1L-EVT-0001297,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,unresolved_correspondence,S1L-OBS-0004455,S1L-OBS-0004467,31.230182,12.719150,12.658896,0.017660,0.863046,0.573475,3,true,true,true,false,false,false,true,
S1L-EVT-0001298,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,death,S1L-OBS-0004451,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001299,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,384,386,2,dominant_component_switch,S1L-OBS-0004450,S1L-OBS-0004459,79.563149,90.277349,90.519807,-0.033663,0.990682,1.219354,3,true,true,true,false,false,false,true,
S1L-EVT-0001300,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,global_motion_consistent,S1L-OBS-0004459,S1L-OBS-0004468,5.127279,2.312288,2.484055,-0.014549,0.236716,0.127479,3,true,true,true,false,false,false,true,
S1L-EVT-0001301,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,unresolved_correspondence,S1L-OBS-0004460,S1L-OBS-0004477,80.342762,77.889575,78.044735,-0.151822,0.678332,1.453636,2,true,true,true,false,false,false,true,
S1L-EVT-0001302,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,stable_persistence,S1L-OBS-0004461,S1L-OBS-0004471,34.962502,37.542689,37.561956,-0.039257,1.150823,0.949732,3,true,true,true,false,false,false,true,
S1L-EVT-0001303,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,unresolved_correspondence,S1L-OBS-0004462,S1L-OBS-0004472,23.314073,25.768550,25.834426,0.023442,1.751268,1.064774,2,true,true,true,false,false,false,true,
S1L-EVT-0001304,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,global_motion_consistent,S1L-OBS-0004463,S1L-OBS-0004475,2.795989,0.480778,0.152317,0.068539,1.343735,0.547448,2,true,true,true,false,false,false,true,
S1L-EVT-0001305,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,global_motion_consistent,S1L-OBS-0004465,S1L-OBS-0004479,8.385584,6.740447,6.546046,-0.054233,1.147620,0.702892,2,true,true,true,false,false,false,true,
S1L-EVT-0001306,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,unresolved_correspondence,S1L-OBS-0004466,S1L-OBS-0004482,28.528337,30.568794,30.616784,0.108895,0.276253,0.748263,2,true,true,true,false,false,false,true,
S1L-EVT-0001307,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,386,387,1,unresolved_correspondence,S1L-OBS-0004467,S1L-OBS-0004481,10.422491,8.478202,8.381151,-0.026527,0.316912,0.283022,3,true,true,true,false,false,false,true,
S1L-EVT-0001308,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,stable_persistence,S1L-OBS-0004468,S1L-OBS-0004524,52.146443,45.443636,42.761332,-0.011485,2.575878,1.502378,3,true,true,true,false,false,false,true,
S1L-EVT-0001309,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,unresolved_correspondence,S1L-OBS-0004471,S1L-OBS-0004527,60.201426,46.513414,46.560923,0.116696,1.746707,1.307523,3,true,true,true,false,false,false,true,
S1L-EVT-0001310,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,unresolved_correspondence,S1L-OBS-0004472,S1L-OBS-0004516,67.508970,65.236459,68.944389,0.078555,1.340526,1.474583,3,true,true,true,false,false,false,true,
S1L-EVT-0001311,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,global_motion_consistent,S1L-OBS-0004475,S1L-OBS-0004526,21.608922,32.813711,34.443610,-0.068982,0.405465,0.600478,2,true,true,true,false,false,false,true,
S1L-EVT-0001312,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,stable_persistence,S1L-OBS-0004477,S1L-OBS-0004523,43.791726,41.054700,44.580809,0.152913,0.770705,1.021574,2,true,true,true,false,false,false,true,
S1L-EVT-0001313,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,unresolved_correspondence,S1L-OBS-0004479,S1L-OBS-0004521,106.247964,108.197618,111.913840,0.003417,0.529259,1.666469,2,true,true,true,false,false,false,true,
S1L-EVT-0001314,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,unresolved_correspondence,S1L-OBS-0004481,S1L-OBS-0004534,16.110331,24.873290,26.889924,0.048462,2.869439,1.401462,3,true,true,true,false,false,false,true,
S1L-EVT-0001315,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,unresolved_correspondence,S1L-OBS-0004482,S1L-OBS-0004529,90.572260,83.334040,86.811498,0.073864,0.257829,1.314799,2,true,true,true,false,false,false,true,
S1L-EVT-0001316,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,split,S1L-OBS-0004471,S1L-OBS-0004524;S1L-OBS-0004527,36.232129,37.902302,40.622207,0.099071,2.226277,1.307523,3,true,true,true,false,false,false,true,
S1L-EVT-0001317,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,merge,S1L-OBS-0004471;S1L-OBS-0004472,S1L-OBS-0004527,60.201426,46.513414,46.560923,0.116696,1.746707,1.249539,3,true,true,true,false,false,false,true,
S1L-EVT-0001318,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,birth,,S1L-OBS-0004490,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001319,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,birth,,S1L-OBS-0004498,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001320,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,birth,,S1L-OBS-0004511,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001321,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,birth,,S1L-OBS-0004514,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001322,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,387,388,1,dominant_component_switch,S1L-OBS-0004468,S1L-OBS-0004529,267.425943,253.903318,252.970586,0.009433,3.634485,4.732374,2,true,true,true,false,false,false,true,
S1L-EVT-0001323,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,stable_persistence,S1L-OBS-0004516,S1L-OBS-0004541,8.390405,6.614231,5.910791,-0.085930,0.703729,0.460129,2,true,true,true,false,false,false,true,
S1L-EVT-0001324,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,unresolved_correspondence,S1L-OBS-0004521,S1L-OBS-0004547,43.807726,37.823870,42.544828,0.078068,0.569533,0.932351,2,true,true,true,false,false,false,true,
S1L-EVT-0001325,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,unresolved_correspondence,S1L-OBS-0004523,S1L-OBS-0004545,58.342076,56.741108,59.940496,-0.050760,2.956253,1.836546,3,true,true,true,false,false,false,true,
S1L-EVT-0001326,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,global_motion_consistent,S1L-OBS-0004524,S1L-OBS-0004544,7.130296,6.307777,4.855899,-0.131256,0.756326,0.479955,2,true,true,true,false,false,false,true,
S1L-EVT-0001327,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,unresolved_correspondence,S1L-OBS-0004526,S1L-OBS-0004549,65.400799,60.019155,63.631543,-0.084259,0.693147,1.118689,2,true,true,true,false,false,false,true,
S1L-EVT-0001328,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,stable_persistence,S1L-OBS-0004527,S1L-OBS-0004546,31.933086,30.161353,29.806230,-0.130628,1.262216,0.865748,3,true,true,true,false,false,false,true,
S1L-EVT-0001329,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,unresolved_correspondence,S1L-OBS-0004529,S1L-OBS-0004551,76.013415,70.833294,75.810561,-0.081793,1.688575,1.736140,2,true,true,true,false,false,false,true,
S1L-EVT-0001330,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,global_motion_consistent,S1L-OBS-0004534,S1L-OBS-0004550,0.880064,5.468864,2.383106,-0.092065,1.123930,0.520477,3,true,true,true,false,false,false,true,
S1L-EVT-0001331,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,death,S1L-OBS-0004490,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001332,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,death,S1L-OBS-0004498,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0001333,GM_RM017,GM_RM017:PV003,heldout_validation,A,S0MV-GM_RM017-PV003-SEG01,388,389,1,death,S1L-OBS-0004511,,,,,,,,2,false,true,true,false,false,false,true,
