case_id,scene,canonical_vehicle_id,benchmark_role,optical_frame,sar_frame,pairing_basis,pairing_assumption_status,alpha_deg,beta_deg,radius_px,theta_deg,u_axis_deg,rho_axis_deg,tau_axis_deg,gt_quality_status,identity_link_confidence,optical_pose_review,optical_pose_source,optical_visibility_state,optical_truncation,optical_occlusion,sar_gt_valid_fraction,local_patch_valid_fraction,near_origin_state,fan_or_invalid_boundary_state,background_competition,continuous_window_id,grammar_eligibility,lineage_eligibility,identifiability_status,ineligibility_reason,sar_gray_path,optical_path,evidence_role,gt_usage_boundary
ELIG_GM_RM017_PV003_S0335,GM_RM017,GM_RM017:PV003,heldout_validation,161,335,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,63.397906,26.602094,455.062554,-30.602094,-4.000000,59.397906,-30.602094,diagnostic_only,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",OTHER,NOT_ELIGIBLE,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE,outside selected responsibility,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000335.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0336,GM_RM017,GM_RM017:PV003,heldout_validation,161,336,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,61.226886,28.773114,453.932685,-30.773114,-2.000000,59.226886,-30.773114,diagnostic_only,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,partial_visible,true,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",OTHER,NOT_ELIGIBLE,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE,outside selected responsibility,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000336.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0337,GM_RM017,GM_RM017:PV003,heldout_validation,162,337,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.207434,25.792566,448.445009,-29.792566,-4.000000,60.207434,-29.792566,diagnostic_only,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",OTHER,NOT_ELIGIBLE,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE,outside selected responsibility,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000337.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0338,GM_RM017,GM_RM017:PV003,heldout_validation,162,338,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.202704,25.797296,444.456151,-28.797296,-3.000000,61.202704,-28.797296,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000338.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0339,GM_RM017,GM_RM017:PV003,heldout_validation,163,339,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.516667,25.483333,440.519266,-28.483333,-3.000000,61.516667,-28.483333,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0340,GM_RM017,GM_RM017:PV003,heldout_validation,163,340,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.152874,25.847126,434.990130,-27.847126,-2.000000,62.152874,-27.847126,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000340.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0341,GM_RM017,GM_RM017:PV003,heldout_validation,164,341,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,65.832316,24.167684,437.572619,-27.167684,-3.000000,62.832316,-27.167684,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000341.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0342,GM_RM017,GM_RM017:PV003,heldout_validation,164,342,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,66.573933,23.426067,434.358377,-26.426067,-3.000000,63.573933,-26.426067,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000342.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0343,GM_RM017,GM_RM017:PV003,heldout_validation,165,343,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,67.744363,22.255637,430.919197,-25.255637,-3.000000,64.744363,-25.255637,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000343.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000165.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0344,GM_RM017,GM_RM017:PV003,heldout_validation,165,344,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,67.585316,22.414684,427.998593,-24.414684,-2.000000,65.585316,-24.414684,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000344.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000165.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0345,GM_RM017,GM_RM017:PV003,heldout_validation,166,345,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,69.004859,20.995141,427.421816,-23.995141,-3.000000,66.004859,-23.995141,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000345.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000166.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0346,GM_RM017,GM_RM017:PV003,heldout_validation,166,346,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,71.150452,18.849548,423.692097,-22.849548,-4.000000,67.150452,-22.849548,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000346.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000166.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0347,GM_RM017,GM_RM017:PV003,heldout_validation,167,347,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,70.943088,19.056912,420.957319,-22.056912,-3.000000,67.943088,-22.056912,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000347.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000167.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0348,GM_RM017,GM_RM017:PV003,heldout_validation,167,348,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,70.337806,19.662194,416.515873,-21.662194,-2.000000,68.337806,-21.662194,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000348.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000167.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0349,GM_RM017,GM_RM017:PV003,heldout_validation,168,349,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,72.150050,17.849950,413.396994,-20.849950,-3.000000,69.150050,-20.849950,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000349.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0350,GM_RM017,GM_RM017:PV003,heldout_validation,168,350,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,75.882106,14.117894,412.524076,-19.117894,-5.000000,70.882106,-19.117894,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000350.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0351,GM_RM017,GM_RM017:PV003,heldout_validation,168,351,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,73.672720,16.327280,412.344289,-19.327280,-3.000000,70.672720,-19.327280,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000351.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000168.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0352,GM_RM017,GM_RM017:PV003,heldout_validation,169,352,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,73.748360,16.251640,404.360300,-18.251640,-2.000000,71.748360,-18.251640,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000352.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000169.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0353,GM_RM017,GM_RM017:PV003,heldout_validation,169,353,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,75.608878,14.391122,404.840620,-17.391122,-3.000000,72.608878,-17.391122,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000353.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000169.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0354,GM_RM017,GM_RM017:PV003,heldout_validation,170,354,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,76.599485,13.400515,402.160326,-16.400515,-3.000000,73.599485,-16.400515,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000354.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000170.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0355,GM_RM017,GM_RM017:PV003,heldout_validation,170,355,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,77.417060,12.582940,403.308576,-15.582940,-3.000000,74.417060,-15.582940,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000355.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000170.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0356,GM_RM017,GM_RM017:PV003,heldout_validation,171,356,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,78.303849,11.696151,401.288226,-14.696151,-3.000000,75.303849,-14.696151,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000356.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000171.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0357,GM_RM017,GM_RM017:PV003,heldout_validation,171,357,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,80.007741,9.992259,400.637130,-12.992259,-3.000000,77.007741,-12.992259,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000357.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000171.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM017_PV003_S0358,GM_RM017,GM_RM017:PV003,heldout_validation,172,358,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,82.693234,7.306766,395.757341,-12.306766,-5.000000,77.693234,-12.306766,usable,high,SIDE_DOMINANT,direct G1-R1/G2 image review; truncation recorded separately,full_visible,false,none,1.000000000,1.000000,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"parked-road corridor; road/curb axis, fan arcs and radial crossings compete",GM17_PV003_CONTINUOUS,HOLDOUT_COMPONENT_GRAMMAR_VALIDATION,MANUAL_LINEAGE_VALIDATION_ELIGIBLE,IDENTIFIABLE_WITH_BACKGROUND_MIXING,,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000358.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000172.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
