scene,canonical_vehicle_id,benchmark_role,sar_frame_index,sar_gt_id,bbox,bbox_width_px,bbox_height_px,bbox_width_meter,bbox_height_meter,center_x_px,center_y_px,center_x_meter,center_y_meter,center_radius_px,center_theta_deg,valid_mask_fraction,validity_basis,fan_geometry_fraction,touches_invalid_region,touches_fan_geometry_outside,touches_image_boundary,neighbor_vehicle_overlap_risk,neighbor_rotated_overlap_ratio,center_jump_from_previous,center_jump_per_sar_frame,size_jump_from_previous,aspect_jump_from_previous,gt_quality_status,quality_evidence,identity_link_status,identity_link_confidence,optical_frame_index,optical_visibility_state,optical_full_vehicle_visible,multi_vehicle_competition,notes,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,mapping_anchor_eligibility,mapping_exclusion_reason
GM_RM017,GM_RM017:PV004,heldout_validation,373,GM_RM017|000373|gm_rm017_00095,"[1006.150,878.520,158.900,80.440,178.000]",158.900,80.440,,,1006.150,878.520,,,475.643,-18.110016,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,4.685,4.685,0.066818,0.339202,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,179,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,374,GM_RM017|000374|gm17supp_000180_000374_det1,"[1179.700,944.002,175.232,73.526,356.000]",175.232,73.526,,,1179.700,944.002,,,387.451,3.803274,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005116,7.650,7.650,0.078959,0.036056,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,374,GM_RM017|000374|gm17supp_000180_000374_det2,"[1015.806,875.966,168.381,82.565,0.000]",168.381,82.565,,,1015.806,875.966,,,475.173,-16.907572,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.003280,9.988,9.988,0.084028,0.031880,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,374,GM_RM017|000374|gm17supp_000180_000374_det3,"[1331.725,1006.575,154.050,77.450,-3.000]",154.050,77.450,,,1331.725,1006.575,,,369.565,28.744400,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005116,3.458,3.458,0.038915,0.012391,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,375,GM_RM017|000375|gm_rm017_00096,"[1182.299,946.874,164.543,73.608,176.000]",164.543,73.608,,,1182.299,946.874,,,384.768,4.217810,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.004651,3.873,3.873,0.061824,0.064054,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,375,GM_RM017|000375|gm_rm017_00097,"[1033.680,879.549,169.640,76.002,179.000]",169.640,76.002,,,1033.680,879.549,,,466.823,-14.936129,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.001956,18.230,18.230,0.075377,0.090275,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV002,development,375,GM_RM017|000375|gm_rm017_00098,"[1339.294,1005.913,153.610,83.200,176.000]",153.610,83.200,,,1339.294,1005.913,,,373.839,29.712754,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.004651,7.598,7.598,0.068754,0.074475,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,376,GM_RM017|000376|gm17supp_000180_000376_det1,"[1180.035,945.461,166.123,72.297,-3.000]",166.123,72.297,,,1180.035,945.461,,,386.018,3.867252,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.003538,2.669,2.669,0.008415,0.027528,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,376,GM_RM017|000376|gm17supp_000180_000376_det2,"[1032.906,878.682,181.542,79.274,-3.000]",181.542,79.274,,,1032.906,878.682,,,467.861,-15.000347,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.003538,1.162,1.162,0.109959,0.025658,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,376,GM_RM017|000376|gm17supp_000180_000376_det3,"[1342.226,1007.484,159.032,70.903,0.000]",159.032,70.903,,,1342.226,1007.484,,,373.942,30.222247,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000943,3.326,3.326,0.125246,0.194623,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,180,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,377,GM_RM017|000377|gm_rm017_00099,"[1039.600,874.500,162.680,80.000,178.000]",162.680,80.000,,,1039.600,874.500,,,470.228,-14.080572,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,7.893,7.893,0.100586,0.118818,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,377,GM_RM017|000377|gm_rm017_00100,"[1204.215,944.267,173.041,71.600,175.000]",173.041,71.600,,,1204.215,944.267,,,389.583,7.405703,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,24.209,24.209,0.031113,0.050488,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV002,development,377,GM_RM017|000377|gm_rm017_00101,"[1348.983,1007.298,147.425,69.502,178.000]",147.425,69.502,,,1348.983,1007.298,,,377.548,31.094122,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,6.760,6.760,0.095743,0.055829,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,378,GM_RM017|000378|gm17supp_000181_000378_det1,"[1040.745,879.052,160.342,74.161,-3.000]",160.342,74.161,,,1040.745,879.052,,,465.534,-14.080183,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,4.694,4.694,0.090264,0.061312,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,378,GM_RM017|000378|gm17supp_000181_000378_det2,"[1195.374,945.429,162.935,66.155,-3.000]",162.935,66.155,,,1195.374,945.429,,,387.387,6.131045,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,8.917,8.917,0.139272,0.018917,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV002,development,378,GM_RM017|000378|gm17supp_000181_000378_det3,"[1353.751,1010.026,158.879,67.752,-3.000]",158.879,67.752,,,1353.751,1010.026,,,377.714,31.927206,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,5.493,5.493,0.049322,0.100325,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,181,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,379,GM_RM017|000379|gm_rm017_00102,"[1044.930,873.058,175.518,90.351,179.000]",175.518,90.351,,,1044.930,873.058,,,470.363,-13.408072,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.005532,7.310,7.310,0.287896,0.107031,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,182,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,379,GM_RM017|000379|gm_rm017_00103,"[1211.993,942.720,178.408,77.873,175.000]",178.408,77.873,,,1211.993,942.720,,,392.191,8.503460,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.006575,16.838,16.838,0.253801,0.072357,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,182,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,heldout_usable,
GM_RM017,GM_RM017:PV002,development,379,GM_RM017|000379|gm_rm017_00104,"[1363.789,1006.373,153.749,79.147,177.000]",153.749,79.147,,,1363.789,1006.373,,,386.179,32.904627,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.006575,10.682,10.682,0.122631,0.188274,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,182,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,380,GM_RM017|000380|gm17supp_000182_000380_det1,"[1059.061,882.835,176.839,72.232,0.000]",176.839,72.232,,,1059.061,882.835,,,457.719,-11.971056,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.009971,17.184,17.184,0.216321,0.231317,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,182,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,380,GM_RM017|000380|gm17supp_000182_000380_det2,"[1209.306,943.000,163.258,73.516,-6.000]",163.258,73.516,,,1209.306,943.000,,,391.526,8.120624,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.009971,2.702,2.702,0.146318,0.031165,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,182,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
