structure_relation_id,scene,canonical_vehicle_id,segment_id,sar_frame_index,source_observation_id,target_observation_id,relation_types,global_dx_px,global_dy_px,global_distance_px,radial_delta_px,tangential_delta_px,orientation_difference_deg,collinearity_residual_px,parallel_score,near_far_order,shared_background_connection,notes
S1L-REL-0001716,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,385,S1L-OBS-0002914,S1L-OBS-0002916,spatial_neighbor;collinear;near_far_correspondence,24.335803,7.178743,25.372537,9.089491,23.688538,66.888001,9.341696,0.256800,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001717,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,386,S1L-OBS-0002925,S1L-OBS-0002929,spatial_neighbor;same_radial_band;collinear;near_far_correspondence,21.435511,7.358977,22.663532,7.384990,21.426564,52.651973,14.424037,0.414978,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001718,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,386,S1L-OBS-0002927,S1L-OBS-0002928,spatial_neighbor;parallel;near_far_correspondence,31.655614,-1.943129,31.715196,21.005851,23.761479,1.129719,45.476821,0.987448,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001719,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,317,S1L-OBS-0002939,S1L-OBS-0002941,spatial_neighbor;parallel;near_far_correspondence,-27.679095,2.517808,27.793374,16.865301,-22.091475,12.438154,20.285237,0.861798,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001720,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002963,S1L-OBS-0002964,spatial_neighbor;parallel;collinear;near_far_correspondence,-35.535900,-0.096319,35.536031,23.391532,-26.751555,7.695314,12.217539,0.914497,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001721,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002963,S1L-OBS-0002967,spatial_neighbor;near_far_correspondence,20.467910,9.696239,22.648452,-20.747764,9.081997,20.324934,17.085571,0.774167,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001722,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002963,S1L-OBS-0002973,spatial_neighbor;same_azimuth_band;parallel;near_far_correspondence,19.740874,20.222819,28.260653,-28.213850,1.625790,8.519442,49.233728,0.905340,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001723,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002963,S1L-OBS-0002996,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,7.290832,154.415306,154.587331,-121.303336,-95.826634,6.695739,80.641014,0.925603,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001724,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002964,S1L-OBS-0002996,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,42.826732,154.511625,160.337055,-144.694868,-69.075079,14.391053,79.874468,0.840099,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001725,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002967,S1L-OBS-0002973,spatial_neighbor;same_radial_band;same_azimuth_band;parallel;near_far_correspondence,-0.727036,10.526580,10.551657,-7.466086,-7.456207,11.805492,82.506246,0.868828,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001726,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002967,S1L-OBS-0002996,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,-13.177078,144.719067,145.317734,-100.555572,-104.908631,13.629195,79.430902,0.848564,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001727,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002973,S1L-OBS-0002996,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,-12.450042,134.192487,134.768791,-93.089486,-97.452424,1.823703,79.332913,0.979737,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001728,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002992,S1L-OBS-0002995,spatial_neighbor;collinear;near_far_correspondence,2.410959,21.948543,22.080563,-18.144066,-12.583487,21.633805,4.320059,0.759624,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001729,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002992,S1L-OBS-0002996,spatial_neighbor;same_radial_band;near_far_correspondence;possible_shared_extended_response,-25.394217,46.418798,52.910973,-18.362979,-49.622295,71.784177,52.263962,0.202398,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001730,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002993,S1L-OBS-0002996,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,197.605774,36.290427,200.910520,-157.054100,125.295836,44.393646,15.772948,0.506737,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001731,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002995,S1L-OBS-0002996,spatial_neighbor;same_radial_band;near_far_correspondence;possible_shared_extended_response,-27.805176,24.470255,37.039455,-0.218913,-37.038808,86.582018,35.983250,0.037978,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001732,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002996,S1L-OBS-0003001,spatial_neighbor;parallel;collinear;near_far_correspondence;possible_shared_extended_response,-79.165596,5.576537,79.361763,47.740941,-63.396308,2.260682,0.923520,0.974881,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001733,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,319,S1L-OBS-0002996,S1L-OBS-0003003,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,94.415933,21.536430,96.841036,-78.207258,57.112266,25.395812,18.215921,0.717824,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001734,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003011,S1L-OBS-0003031,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,13.657136,153.281232,153.888445,-125.841127,-88.575753,67.881615,21.701644,0.245760,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001735,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003030,S1L-OBS-0003031,spatial_neighbor;same_radial_band;collinear;near_far_correspondence;possible_shared_extended_response,-18.911361,20.658696,28.007522,-3.556993,-27.780733,34.293511,8.560129,0.618961,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001736,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003031,S1L-OBS-0003032,spatial_neighbor;parallel;collinear;near_far_correspondence;possible_shared_extended_response,-49.182321,5.269771,49.463837,27.743008,-40.951150,2.874209,1.440991,0.968064,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001737,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003031,S1L-OBS-0003034,spatial_neighbor;parallel;collinear;near_far_correspondence;possible_shared_extended_response,-102.487278,7.170461,102.737810,60.720840,-82.873622,1.879306,0.672642,0.979119,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001738,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003031,S1L-OBS-0003036,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,-85.315995,9.807610,85.877868,47.616872,-71.467767,67.639962,1.882940,0.248445,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001739,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003032,S1L-OBS-0003036,spatial_neighbor;collinear;near_far_correspondence,-36.133674,4.537839,36.417501,19.873864,-30.516617,70.514171,5.357427,0.216509,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001740,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,321,S1L-OBS-0003034,S1L-OBS-0003036,spatial_neighbor;near_far_correspondence,17.171283,2.637149,17.372608,-13.103968,11.405855,65.760656,15.285302,0.269326,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001741,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003053,S1L-OBS-0003057,spatial_neighbor;same_radial_band;collinear;near_far_correspondence;possible_shared_extended_response,-66.852208,62.513743,91.526967,-5.811025,-91.342311,37.112586,1.025361,0.587638,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001742,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003054,S1L-OBS-0003055,spatial_neighbor;parallel;near_far_correspondence,0.204458,22.678490,22.679412,-17.644490,-14.248777,13.886498,27.046204,0.845706,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001743,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003056,S1L-OBS-0003057,spatial_neighbor;same_radial_band;collinear;near_far_correspondence;possible_shared_extended_response,-20.356545,19.633337,28.281741,-2.231186,-28.193592,31.277719,7.744933,0.652470,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001744,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003057,S1L-OBS-0003061,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,-82.970649,7.336278,83.294355,47.041915,-68.738692,63.950334,0.111681,0.289441,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001745,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003057,S1L-OBS-0003062,spatial_neighbor;parallel;collinear;near_far_correspondence;possible_shared_extended_response,-46.767385,6.127720,47.167120,24.976891,-40.011151,2.391112,0.132293,0.973432,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001746,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003057,S1L-OBS-0003063,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,-73.227138,7.007179,73.561636,41.106440,-61.004712,60.538832,0.524768,0.327346,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001747,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003057,S1L-OBS-0003064,spatial_neighbor;parallel;collinear;near_far_correspondence;possible_shared_extended_response,-100.510862,7.900496,100.820887,57.748721,-82.643430,5.892875,0.446878,0.934524,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001748,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003057,S1L-OBS-0003065,spatial_neighbor;same_azimuth_band;near_far_correspondence;possible_shared_extended_response,49.952500,61.678977,79.369695,-79.367400,-0.603695,71.654673,52.407328,0.203837,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001749,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003061,S1L-OBS-0003062,spatial_neighbor;collinear;near_far_correspondence,36.203264,-1.208558,36.223431,-22.065024,28.727541,61.559222,5.420422,0.316009,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001750,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003061,S1L-OBS-0003063,spatial_neighbor;same_radial_band;same_azimuth_band;parallel;near_far_correspondence,9.743511,-0.329099,9.749067,-5.935475,7.733980,3.411502,63.545612,0.962094,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001751,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003061,S1L-OBS-0003064,spatial_neighbor;collinear;near_far_correspondence,-17.540213,0.564218,17.549285,10.706806,-13.904738,69.843209,2.793999,0.223964,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001752,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003062,S1L-OBS-0003063,spatial_neighbor;collinear;near_far_correspondence,-26.459753,0.879459,26.474365,16.129549,-20.993561,58.147720,5.428718,0.353914,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001753,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003062,S1L-OBS-0003064,spatial_neighbor;parallel;collinear;near_far_correspondence,-53.743477,1.772776,53.772707,32.771830,-42.632279,8.283987,2.840862,0.907956,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001754,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,323,S1L-OBS-0003063,S1L-OBS-0003064,spatial_neighbor;collinear;near_far_correspondence,-27.283724,0.893317,27.298344,16.642281,-21.638718,66.431707,2.826889,0.261870,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001755,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003093,S1L-OBS-0003094,spatial_neighbor;same_radial_band;near_far_correspondence,-21.320849,7.036638,22.452013,7.420750,-21.190219,58.374273,33.494278,0.351397,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001756,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003093,S1L-OBS-0003098,spatial_neighbor;near_far_correspondence,30.076368,12.947015,32.744665,-28.598951,15.947195,63.621549,17.045319,0.293094,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001757,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003093,S1L-OBS-0003143,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,28.442763,166.818022,169.225421,-149.571026,-79.156498,76.716764,10.457294,0.147592,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001758,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003094,S1L-OBS-0003098,spatial_neighbor;collinear;near_far_correspondence,51.397217,5.910377,51.735930,-36.019701,37.137414,58.004178,0.314689,0.355509,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001759,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003094,S1L-OBS-0003114,spatial_neighbor;parallel;near_far_correspondence,-4.223804,49.184354,49.365385,-36.411590,-33.333725,11.460101,33.332650,0.872666,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001760,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003094,S1L-OBS-0003143,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,49.763612,159.781384,167.351450,-156.991776,-57.966279,44.908963,55.540098,0.501012,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001761,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003098,S1L-OBS-0003110,spatial_neighbor;near_far_correspondence,-3.134860,29.984339,30.147768,-21.856314,-20.765102,22.751333,67.525256,0.747207,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001762,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003098,S1L-OBS-0003143,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,-1.633605,153.871007,153.879679,-120.972075,-95.103693,13.095215,82.541689,0.854498,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001763,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003110,S1L-OBS-0003113,spatial_neighbor;parallel;near_far_correspondence,29.756715,4.744379,30.132561,-21.902138,20.694626,4.585506,25.565089,0.949050,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001764,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003110,S1L-OBS-0003114,spatial_neighbor;collinear;near_far_correspondence,-52.486161,13.289638,54.142512,21.464425,-49.706037,23.792744,2.297339,0.735636,source_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001765,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003110,S1L-OBS-0003143,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,1.501255,123.886668,123.895764,-99.115761,-74.338591,9.656118,74.188116,0.892710,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001766,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003113,S1L-OBS-0003143,spatial_neighbor;parallel;near_far_correspondence;possible_shared_extended_response,-28.255460,119.142289,122.446952,-77.213623,-95.033217,14.241624,55.566706,0.841760,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001767,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003114,S1L-OBS-0003143,spatial_neighbor;same_azimuth_band;near_far_correspondence;possible_shared_extended_response,53.987416,110.597030,123.070484,-120.580186,-24.632554,33.448862,70.830943,0.628346,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001768,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003131,S1L-OBS-0003140,spatial_neighbor;near_far_correspondence,-1.822885,24.908780,24.975393,-18.632957,-16.630789,19.895462,29.724740,0.778939,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001769,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003131,S1L-OBS-0003143,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,184.045516,56.431694,192.502696,-156.936319,111.482194,29.344174,23.896531,0.673954,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001770,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003140,S1L-OBS-0003143,spatial_neighbor;near_far_correspondence;possible_shared_extended_response,185.868401,31.522914,188.522563,-138.303362,128.112983,49.239636,16.475700,0.452893,target_nearer,false,geometric relation; no graph neural network or identity claim
S1L-REL-0001771,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,325,S1L-OBS-0003143,S1L-OBS-0003148,spatial_neighbor;collinear;near_far_correspondence;possible_shared_extended_response,-100.623202,-4.915911,100.743213,65.242472,-76.763368,76.072185,9.646982,0.154753,source_nearer,false,geometric relation; no graph neural network or identity claim
