object_id,case_id,scene,sar_frame,object_type,source_operator,endpoint_1_xy,endpoint_2_xy,centroid_xy,length_px,width_px,axis_deg,axis_error_to_allowed_prior_deg,mean_response,peak_response,persistence_group,primary_object,parent_band_id,allowed_near_side_relation_fraction,support_fragment_count,attached_hotspot_count,background_crossing_flag,uncertainty_state,posthoc_gt_overlap_fraction,posthoc_nsb_overlap_fraction,runtime_gt_access,posthoc_audit_status,forbidden_conclusion,notes
ROAD_RC1_S0342_R029,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[636.107,864.594]","[622.993,866.960]","[629.550,865.777]",14.326,2.382,-10.228,7.589,0.198990,0.584782,,false,ROAD_RC1_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R030,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[547.988,865.908]","[519.429,869.689]","[533.709,867.799]",29.808,6.519,-7.542,4.903,0.129604,0.621943,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R031,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[729.993,865.883]","[707.017,867.283]","[718.505,866.583]",24.018,1.797,-3.488,0.849,0.105078,0.543039,,false,ROAD_RC1_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R032,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[620.012,872.459]","[563.019,871.158]","[591.516,871.809]",58.008,2.887,1.308,3.947,0.107991,0.509021,,false,ROAD_RC1_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R033,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[682.984,872.451]","[667.008,872.273]","[674.996,872.362]",16.977,4.122,0.638,3.277,0.159835,0.553175,,false,ROAD_RC1_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R034,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[649.943,872.674]","[625.181,877.027]","[637.562,874.851]",26.142,3.376,-9.970,7.331,0.109127,0.544037,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R035,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[716.000,878.000]","[731.000,878.000]","[723.500,878.000]",16.000,1.000,0.000,2.639,0.108742,0.330343,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R036,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[557.848,881.970]","[537.951,880.951]","[547.900,881.460]",20.923,7.519,2.930,5.569,0.095453,0.650477,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_R037,ROAD_RC1,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[622.002,881.799]","[578.001,881.712]","[600.001,881.756]",45.002,2.985,0.114,2.753,0.109679,0.541577,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_L038,ROAD_RC1,GM_RM017,342,OPEN_LSD_SEGMENT,LSD_STD_PLUS_RESPONSE_GATE,"[640.646,798.399]","[653.458,787.315]","[647.052,792.857]",16.941,1.000,-40.864,38.225,0.333962,0.860991,,false,ROAD_RC1_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H039,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[568.879,772.000]","[573.121,772.000]","[571.000,772.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H040,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[644.879,791.000]","[649.121,791.000]","[647.000,791.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H041,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[579.879,761.000]","[584.121,761.000]","[582.000,761.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H042,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[613.323,767.000]","[620.677,767.000]","[617.000,767.000]",7.354,7.354,-2.639,0.000,0.861955,0.861955,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H043,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[575.879,765.000]","[580.121,765.000]","[578.000,765.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H044,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[659.879,777.000]","[664.121,777.000]","[662.000,777.000]",4.243,4.243,-2.639,0.000,0.969915,0.969915,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H045,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[648.323,786.000]","[655.677,786.000]","[652.000,786.000]",7.354,7.354,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H046,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[656.879,780.000]","[661.121,780.000]","[659.000,780.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H047,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[740.323,789.000]","[747.677,789.000]","[744.000,789.000]",7.354,7.354,-2.639,0.000,0.891857,0.891857,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H048,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[572.879,768.000]","[577.121,768.000]","[575.000,768.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H049,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[582.879,758.000]","[587.121,758.000]","[585.000,758.000]",4.243,4.243,-2.639,0.000,0.983624,0.983624,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H050,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[548.879,793.000]","[553.121,793.000]","[551.000,793.000]",4.243,4.243,-2.639,0.000,0.941486,0.941486,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H051,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[653.879,782.000]","[658.121,782.000]","[656.000,782.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H052,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[619.879,762.000]","[624.121,762.000]","[622.000,762.000]",4.243,4.243,-2.639,0.000,0.801687,0.801687,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H053,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[747.879,786.000]","[752.121,786.000]","[750.000,786.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H054,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[641.879,794.000]","[646.121,794.000]","[644.000,794.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H055,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[552.879,789.000]","[557.121,789.000]","[555.000,789.000]",4.243,4.243,-2.639,0.000,0.860339,0.860339,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H056,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[735.879,794.000]","[740.121,794.000]","[738.000,794.000]",4.243,4.243,-2.639,0.000,0.887792,0.887792,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H057,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[666.879,771.000]","[671.121,771.000]","[669.000,771.000]",4.243,4.243,-2.639,0.000,0.876056,0.876056,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H058,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[565.879,775.000]","[570.121,775.000]","[568.000,775.000]",4.243,4.243,-2.639,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H059,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[558.323,781.000]","[565.677,781.000]","[562.000,781.000]",7.354,7.354,-2.639,0.000,0.760964,0.760964,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_H060,ROAD_RC1,GM_RM017,342,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[741.879,771.000]","[746.121,771.000]","[744.000,771.000]",4.243,4.243,-2.639,0.000,0.784393,0.784393,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC1_S0342_B002,ROAD_RC1,GM_RM017,342,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[546.093,838.122]","[744.290,828.987]","[645.192,833.554]",198.407,85.888,-2.639,0.000,0.136153,0.860991,,false,,0.738693,23,0,false,INSUFFICIENT_ATTACHED_HOTSPOT_SUPPORT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=23 fragments; near_side_relation=0.739; attached_hotspots=0; hotspot_density=0.0000
ROAD_RC2_S0342_R001,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[596.982,680.915]","[548.001,679.952]","[572.491,680.433]",49.991,8.173,1.126,3.765,0.103658,0.680458,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R002,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[546.806,692.958]","[467.477,700.486]","[507.141,696.722]",80.686,35.066,-5.421,2.782,0.130156,0.711369,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R003,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[408.553,690.731]","[358.095,694.327]","[383.324,692.529]",51.587,12.709,-4.077,1.438,0.104610,0.524891,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R004,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[602.836,689.669]","[585.165,685.329]","[594.000,687.499]",19.196,4.598,13.796,16.435,0.102939,0.377536,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R005,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[438.953,685.549]","[424.795,687.013]","[431.874,686.281]",15.234,3.003,-5.903,3.264,0.113218,0.548022,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R006,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[589.777,698.245]","[550.323,691.191]","[570.050,694.718]",41.080,4.778,10.136,12.775,0.178744,0.630003,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R007,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[457.544,695.276]","[357.500,712.011]","[407.522,703.644]",102.434,9.189,-9.496,6.857,0.109463,0.600165,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R008,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[584.960,713.947]","[525.982,711.426]","[555.471,712.686]",60.032,10.440,2.448,5.087,0.134849,0.651477,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R009,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[461.957,707.691]","[448.089,709.636]","[455.023,708.663]",15.003,2.086,-7.982,5.343,0.121400,0.464673,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R010,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[421.771,716.802]","[372.988,721.880]","[397.379,719.341]",50.047,4.539,-5.943,3.304,0.103189,0.645050,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R011,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[571.000,721.000]","[585.000,721.000]","[578.000,721.000]",15.000,1.000,0.000,2.639,0.173842,0.454960,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R012,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[449.952,727.566]","[417.018,724.784]","[433.485,726.175]",34.051,2.312,4.829,7.468,0.169785,0.670925,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R013,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[534.009,730.462]","[490.999,730.218]","[512.504,730.340]",44.011,5.680,0.325,2.964,0.153091,0.740275,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R014,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[445.000,732.000]","[460.000,732.000]","[452.500,732.000]",16.000,1.000,0.000,2.639,0.146522,0.413539,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R015,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[588.993,732.903]","[559.007,735.097]","[574.000,734.000]",31.066,3.809,-4.186,1.547,0.092777,0.433613,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R016,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[422.957,742.884]","[376.007,743.538]","[399.482,743.211]",47.954,11.815,-0.798,1.841,0.085093,0.477946,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R017,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[496.004,735.780]","[463.005,735.962]","[479.505,735.871]",33.999,7.100,-0.316,2.323,0.123691,0.606079,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R018,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[551.080,744.550]","[528.681,747.794]","[539.880,746.172]",23.633,6.312,-8.240,5.601,0.118705,0.397183,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R019,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[511.513,745.334]","[478.572,754.957]","[495.043,750.145]",35.318,8.418,-16.285,13.646,0.057978,0.464081,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R020,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[429.949,756.300]","[394.957,755.756]","[412.453,756.028]",35.996,4.878,0.891,3.530,0.122645,0.425712,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R021,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[381.899,755.992]","[353.979,758.791]","[367.939,757.391]",29.060,5.593,-5.725,3.086,0.107000,0.516746,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
ROAD_RC2_S0342_R022,ROAD_RC2,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[540.887,758.513]","[497.907,761.778]","[519.397,760.146]",44.104,7.707,-4.343,1.704,0.127031,0.625040,,false,ROAD_RC2_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
