failure_id,baseline,benchmark_role,scene,canonical_vehicle_id,runtime_local_subject_id,frame_start,frame_end,failure_type,evidence,identity_consequence,review_priority,notes
P1F_EVAL_F00634,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,88,88,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00635,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00636,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00637,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00638,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00639,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00640,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00641,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00642,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00643,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,93,93,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00644,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,93,93,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00645,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,94,94,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00646,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,94,94,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00647,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,95,95,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00648,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,96,96,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00649,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,97,97,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00650,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,98,98,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00651,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,99,99,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00652,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,100,100,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00653,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,101,101,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00654,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,113,113,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00655,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,114,114,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00656,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,115,115,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00657,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,116,116,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00658,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,117,117,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00659,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0006,117,117,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00660,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0007,118,118,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00661,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0007,119,119,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00662,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0007,120,120,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00663,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,121,121,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00664,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,122,122,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00665,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,123,123,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00666,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,124,124,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00667,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,125,125,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00668,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,126,126,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00669,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,127,127,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00670,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,128,128,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00671,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,129,129,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00672,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,129,129,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00673,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00674,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0010,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00675,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,131,131,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00676,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0010,131,131,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00677,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,132,132,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00678,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,133,133,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00679,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,134,134,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00680,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,135,135,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00681,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,136,136,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00682,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,137,137,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00683,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,138,138,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00684,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,139,139,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00685,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,140,140,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00686,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,141,141,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00687,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,142,142,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00688,D_BIDIRECTIONAL_CONTROLLED,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,143,143,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
