scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM017,157,YOLO26l,GM_RM017_000157_001,"[568.346,208.912,739.413,376.899]",0.943134,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000157_001,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO26l,GM_RM017_000157_002,"[90.797,313.664,354.688,408.835]",0.934632,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000157_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO26l,GM_RM017_000157_003,"[0.337,308.064,156.239,392.783]",0.756394,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000157_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO26l,GM_RM017_000157_004,"[0.285,308.237,155.674,392.571]",0.656573,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM017,158,YOLO11l,GM_RM017_000158_001,"[586.398,207.402,765.759,378.296]",0.963025,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,158,YOLO11l,GM_RM017_000158_002,"[110.985,313.728,377.0,409.445]",0.934891,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,158,YOLO11l,GM_RM017_000158_003,"[0.31,308.603,172.083,393.6]",0.899680,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,158,YOLO26l,GM_RM017_000158_001,"[0.494,308.649,172.416,393.771]",0.949639,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000158_001,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,158,YOLO26l,GM_RM017_000158_002,"[112.184,313.331,377.222,409.493]",0.947764,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000158_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,158,YOLO26l,GM_RM017_000158_003,"[585.85,206.811,765.994,376.631]",0.942971,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000158_003,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO11l,GM_RM017_000159_001,"[602.742,205.318,792.279,378.259]",0.952767,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO11l,GM_RM017_000159_002,"[133.708,312.018,399.357,409.146]",0.942603,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO11l,GM_RM017_000159_003,"[0.11,307.535,188.856,398.177]",0.913217,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO26l,GM_RM017_000159_001,"[0.351,307.805,188.719,398.699]",0.946149,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000159_001,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO26l,GM_RM017_000159_002,"[133.946,312.097,399.578,409.238]",0.944134,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000159_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,159,YOLO26l,GM_RM017_000159_003,"[600.85,205.087,794.072,376.417]",0.920812,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000159_003,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO11l,GM_RM017_000160_001,"[155.986,311.016,423.027,408.416]",0.941727,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO11l,GM_RM017_000160_002,"[617.496,204.941,799.569,376.197]",0.934827,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO11l,GM_RM017_000160_003,"[0.254,306.454,204.997,397.311]",0.910103,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO26l,GM_RM017_000160_001,"[618.65,203.795,799.752,375.442]",0.948329,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000160_001,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO26l,GM_RM017_000160_002,"[0.489,307.002,205.529,397.814]",0.945277,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000160_002,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO26l,GM_RM017_000160_003,"[156.409,310.999,422.889,408.405]",0.942255,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000160_003,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,160,YOLO26l,GM_RM017_000160_004,"[0.076,330.477,34.21,348.203]",0.425269,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO11l,GM_RM017_000161_001,"[178.659,308.915,446.439,407.431]",0.921108,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO11l,GM_RM017_000161_002,"[636.33,203.987,799.551,374.826]",0.914063,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO11l,GM_RM017_000161_003,"[4.57,304.315,223.061,395.75]",0.904879,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO11l,GM_RM017_000161_004,"[0.035,328.653,51.031,380.23]",0.509691,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO26l,GM_RM017_000161_001,"[2.598,304.73,222.44,396.387]",0.946051,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000161_001,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO26l,GM_RM017_000161_002,"[178.665,308.999,446.103,407.212]",0.944356,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000161_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO26l,GM_RM017_000161_003,"[635.612,203.421,799.653,375.006]",0.926389,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000161_003,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,161,YOLO26l,GM_RM017_000161_004,"[0.087,328.492,53.276,378.773]",0.636808,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO11l,GM_RM017_000162_001,"[200.06,307.561,471.005,406.121]",0.939703,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO11l,GM_RM017_000162_002,"[21.033,302.373,238.683,394.724]",0.924788,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV004,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV004.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO11l,GM_RM017_000162_003,"[652.069,202.932,799.652,373.172]",0.912107,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO11l,GM_RM017_000162_004,"[0.077,327.238,65.191,377.291]",0.750187,GM_RM017:PV004,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV004;GM_RM017:PV003,,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,Detection overlaps multiple canonical subjects: GM_RM017:PV004;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO26l,GM_RM017_000162_001,"[654.231,202.656,799.703,372.904]",0.954244,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000162_001,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO26l,GM_RM017_000162_002,"[21.744,302.701,238.667,394.968]",0.952299,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000162_002,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,162,YOLO26l,GM_RM017_000162_003,"[201.342,307.304,470.062,405.884]",0.942834,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000162_003,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
