scene,frame_index,runtime_observation_cluster_id,runtime_local_subject_id,observation_ids,detector_sources,source_tracker_ids,cluster_bbox,consensus_bbox,source_support_count,mutual_iou_min,union_expansion_ratio,color_distance_max,temporal_support_previous,temporal_support_next,multiple_motion_subject_risk,partial_subject_risk,possible_non_vehicle_risk,baseline_b_selected_observation_id,final_selected_observation_id,cluster_quality_evidence,notes
GM_RM017,195,GM_RM017:RC00196,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000195_002;GM_RM017:YOLO26l:GM_RM017_000195_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,"[668.802,277.486,799.742,379.794]","[668.943,279.038,799.675,379.401]",2,0.960187,1.000000,0.003383,0.977800,0.976979,false,true,false,GM_RM017:YOLO26l:GM_RM017_000195_002,GM_RM017:YOLO26l:GM_RM017_000195_002,"{""vehicle_likeness"":0.96774,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,196,GM_RM017:RC00197,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000196_001;GM_RM017:YOLO26l:GM_RM017_000196_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[446.219,300.438,675.307,372.724]","[447.071,300.584,674.97,372.672]",2,0.984040,1.005269,0.002243,0.970779,0.970309,false,false,false,GM_RM017:YOLO26l:GM_RM017_000196_001,GM_RM017:YOLO26l:GM_RM017_000196_001,"{""vehicle_likeness"":0.976419,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,196,GM_RM017:RC00198,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000196_002;GM_RM017:YOLO26l:GM_RM017_000196_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,"[690.991,280.879,799.789,377.299]","[691.202,281.041,799.62,376.949]",2,0.982789,1.004013,0.000820,0.976979,0.974253,false,true,false,GM_RM017:YOLO26l:GM_RM017_000196_002,GM_RM017:YOLO26l:GM_RM017_000196_002,"{""vehicle_likeness"":0.974207,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,197,GM_RM017:RC00199,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000197_001;GM_RM017:YOLO26l:GM_RM017_000197_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[463.579,298.744,695.374,371.33]","[464.153,298.929,695.304,371.189]",2,0.986065,1.000000,0.001074,0.970309,0.968058,false,false,false,GM_RM017:YOLO26l:GM_RM017_000197_001,GM_RM017:YOLO26l:GM_RM017_000197_001,"{""vehicle_likeness"":0.976018,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,197,GM_RM017:RC00200,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000197_002;GM_RM017:YOLO26l:GM_RM017_000197_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,"[713.134,284.083,799.762,375.579]","[713.222,284.32,799.703,375.421]",2,0.988075,1.005361,0.002244,0.974253,0.966745,false,true,false,GM_RM017:YOLO26l:GM_RM017_000197_002,GM_RM017:YOLO26l:GM_RM017_000197_002,"{""vehicle_likeness"":0.967679,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,198,GM_RM017:RC00201,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000198_001;GM_RM017:YOLO26l:GM_RM017_000198_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[482.994,297.78,717.555,371.701]","[483.19,298.012,717.193,371.32]",2,0.978953,1.008354,0.001021,0.968058,0.967904,false,false,false,GM_RM017:YOLO26l:GM_RM017_000198_001,GM_RM017:YOLO26l:GM_RM017_000198_001,"{""vehicle_likeness"":0.97393,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,198,GM_RM017:RC00202,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000198_002;GM_RM017:YOLO26l:GM_RM017_000198_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,"[736.985,296.431,799.738,367.766]","[737.045,296.781,799.724,367.665]",2,0.984399,1.000000,0.003596,0.966745,0.950740,false,true,false,GM_RM017:YOLO26l:GM_RM017_000198_002,GM_RM017:YOLO26l:GM_RM017_000198_002,"{""vehicle_likeness"":0.957866,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,199,GM_RM017:RC00203,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000199_001;GM_RM017:YOLO26l:GM_RM017_000199_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[501.555,299.49,739.325,373.323]","[501.704,299.59,739.2,373.216]",2,0.992400,1.000000,0.001463,0.967904,0.968030,false,false,false,GM_RM017:YOLO26l:GM_RM017_000199_001,GM_RM017:YOLO26l:GM_RM017_000199_001,"{""vehicle_likeness"":0.976725,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,199,GM_RM017:RC00204,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000199_002;GM_RM017:YOLO26l:GM_RM017_000199_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,"[761.26,308.646,799.715,368.657]","[761.423,308.65,799.713,367.976]",2,0.969667,1.009167,0.008621,0.950740,0.927681,false,true,false,GM_RM017:YOLO26l:GM_RM017_000199_002,GM_RM017:YOLO26l:GM_RM017_000199_002,"{""vehicle_likeness"":0.963094,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,200,GM_RM017:RC00205,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000200_001;GM_RM017:YOLO26l:GM_RM017_000200_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[520.095,299.466,761.476,373.027]","[520.439,299.62,761.461,372.903]",2,0.989837,1.000000,0.002066,0.968030,0.967336,false,false,false,GM_RM017:YOLO26l:GM_RM017_000200_001,GM_RM017:YOLO26l:GM_RM017_000200_001,"{""vehicle_likeness"":0.977665,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,200,GM_RM017:RC00206,GM_RM017:RS0016,GM_RM017:YOLO11l:GM_RM017_000200_002;GM_RM017:YOLO26l:GM_RM017_000200_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0010;YOLO26l:botsort:bs_0013,"[785.915,312.762,799.798,356.788]","[786.027,312.897,799.794,356.246]",2,0.950401,1.006389,0.003489,0.927681,0.000000,false,true,false,GM_RM017:YOLO26l:GM_RM017_000200_002,GM_RM017:YOLO26l:GM_RM017_000200_002,"{""vehicle_likeness"":0.721565,""track_median_vehicle_likeness"":0.980057,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,201,GM_RM017:RC00207,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000201_001;GM_RM017:YOLO26l:GM_RM017_000201_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[539.24,297.316,785.124,372.249]","[539.367,297.566,784.937,371.994]",2,0.984527,1.001080,0.001326,0.967336,0.973257,false,false,false,GM_RM017:YOLO26l:GM_RM017_000201_001,GM_RM017:YOLO26l:GM_RM017_000201_001,"{""vehicle_likeness"":0.975712,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,202,GM_RM017:RC00208,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000202_001;GM_RM017:YOLO26l:GM_RM017_000202_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[557.967,296.447,799.664,371.254]","[558.541,296.474,799.632,370.958]",2,0.986949,1.000280,0.000741,0.973257,0.983997,false,true,false,GM_RM017:YOLO26l:GM_RM017_000202_001,GM_RM017:YOLO26l:GM_RM017_000202_001,"{""vehicle_likeness"":0.979121,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,203,GM_RM017:RC00209,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000203_001;GM_RM017:YOLO26l:GM_RM017_000203_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[577.255,294.138,800.0,370.01]","[577.284,294.145,799.744,369.842]",2,0.993152,1.000272,0.000000,0.983997,0.984793,false,true,false,GM_RM017:YOLO26l:GM_RM017_000203_001,GM_RM017:YOLO26l:GM_RM017_000203_001,"{""vehicle_likeness"":0.979599,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,204,GM_RM017:RC00210,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000204_001;GM_RM017:YOLO26l:GM_RM017_000204_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[594.903,293.599,799.699,368.808]","[595.151,293.809,799.648,368.768]",2,0.990294,1.003344,0.000000,0.984793,0.983900,false,true,false,GM_RM017:YOLO26l:GM_RM017_000204_001,GM_RM017:YOLO26l:GM_RM017_000204_001,"{""vehicle_likeness"":0.982319,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,205,GM_RM017:RC00211,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000205_001;GM_RM017:YOLO26l:GM_RM017_000205_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[611.929,290.852,799.846,367.188]","[611.944,290.868,799.675,366.99]",2,0.992746,1.000161,0.000000,0.983900,0.983421,false,true,false,GM_RM017:YOLO26l:GM_RM017_000205_001,GM_RM017:YOLO26l:GM_RM017_000205_001,"{""vehicle_likeness"":0.980806,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,206,GM_RM017:RC00212,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000206_001;GM_RM017:YOLO26l:GM_RM017_000206_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[629.732,288.649,799.516,364.981]","[629.918,288.754,799.45,364.572]",2,0.984160,1.002311,0.001184,0.983421,0.982121,false,true,false,GM_RM017:YOLO26l:GM_RM017_000206_001,GM_RM017:YOLO26l:GM_RM017_000206_001,"{""vehicle_likeness"":0.979759,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,207,GM_RM017:RC00213,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000207_001;GM_RM017:YOLO26l:GM_RM017_000207_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[647.915,286.536,799.589,364.605]","[648.176,287.014,799.534,364.164]",2,0.973633,1.000000,0.001390,0.982121,0.981331,false,true,false,GM_RM017:YOLO26l:GM_RM017_000207_001,GM_RM017:YOLO26l:GM_RM017_000207_001,"{""vehicle_likeness"":0.98108,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,208,GM_RM017:RC00214,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000208_001;GM_RM017:YOLO26l:GM_RM017_000208_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[666.105,288.597,799.674,365.169]","[666.333,288.714,799.668,364.78]",2,0.984016,1.000101,0.000573,0.981331,0.979951,false,true,false,GM_RM017:YOLO26l:GM_RM017_000208_001,GM_RM017:YOLO26l:GM_RM017_000208_001,"{""vehicle_likeness"":0.978504,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,209,GM_RM017:RC00215,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000209_001;GM_RM017:YOLO26l:GM_RM017_000209_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[684.096,290.87,799.751,365.356]","[684.385,290.978,799.602,365.063]",2,0.982287,1.003045,0.001184,0.979951,0.977609,false,true,false,GM_RM017:YOLO26l:GM_RM017_000209_001,GM_RM017:YOLO26l:GM_RM017_000209_001,"{""vehicle_likeness"":0.973143,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,210,GM_RM017:RC00216,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000210_001;GM_RM017:YOLO26l:GM_RM017_000210_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[703.161,291.618,799.742,363.314]","[703.185,291.809,799.717,362.941]",2,0.983494,1.006174,0.000000,0.977609,0.968995,false,true,false,GM_RM017:YOLO26l:GM_RM017_000210_001,GM_RM017:YOLO26l:GM_RM017_000210_001,"{""vehicle_likeness"":0.974756,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,211,GM_RM017:RC00217,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000211_001;GM_RM017:YOLO26l:GM_RM017_000211_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[722.073,302.228,799.706,363.206]","[722.336,302.331,799.681,362.967]",2,0.981750,1.007212,0.002186,0.968995,0.964976,false,true,false,GM_RM017:YOLO26l:GM_RM017_000211_001,GM_RM017:YOLO26l:GM_RM017_000211_001,"{""vehicle_likeness"":0.968607,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,212,GM_RM017:RC00218,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000212_001;GM_RM017:YOLO26l:GM_RM017_000212_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,"[741.408,308.628,799.774,356.738]","[741.7,309.243,799.74,356.598]",2,0.954931,1.000000,0.010765,0.964976,0.951618,false,true,false,GM_RM017:YOLO26l:GM_RM017_000212_001,GM_RM017:YOLO26l:GM_RM017_000212_001,"{""vehicle_likeness"":0.930643,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,213,GM_RM017:RC00219,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000213_001;GM_RM017:YOLO26l:GM_RM017_000213_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0016,"[761.766,315.457,799.775,358.033]","[761.782,317.206,799.74,357.95]",2,0.912294,1.005828,0.019153,0.951618,0.934871,false,true,false,GM_RM017:YOLO26l:GM_RM017_000213_001,GM_RM017:YOLO26l:GM_RM017_000213_001,"{""vehicle_likeness"":0.921144,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,214,GM_RM017:RC00220,GM_RM017:RS0020,GM_RM017:YOLO11l:GM_RM017_000214_001;GM_RM017:YOLO26l:GM_RM017_000214_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0012;YOLO26l:botsort:bs_0016,"[781.799,319.046,799.79,351.733]","[782.74,319.548,799.751,351.426]",2,0.840732,1.045715,0.012044,0.934871,0.000000,false,true,false,GM_RM017:YOLO26l:GM_RM017_000214_001,GM_RM017:YOLO26l:GM_RM017_000214_001,"{""vehicle_likeness"":0.766632,""track_median_vehicle_likeness"":0.976018,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,356,GM_RM017:RC00221,GM_RM017:RS0024,GM_RM017:YOLO11l:GM_RM017_000356_001;GM_RM017:YOLO26l:GM_RM017_000356_001,YOLO11l;YOLO26l,,"[0.092,318.69,24.112,381.517]","[0.104,319.755,24.109,380.967]",2,0.945903,1.016825,0.004821,0.000000,0.000000,false,true,true,GM_RM017:YOLO26l:GM_RM017_000356_001,,"{""vehicle_likeness"":0.423085,""track_median_vehicle_likeness"":0.423085,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":true}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM017,367,GM_RM017:RC00222,GM_RM017:RS0025,GM_RM017:YOLO11l:GM_RM017_000367_001;GM_RM017:YOLO26l:GM_RM017_000367_001,YOLO11l;YOLO26l,,"[0.036,336.065,35.634,410.441]","[0.062,336.508,35.572,410.397]",2,0.982104,1.006228,0.002850,0.000000,0.000000,false,true,true,GM_RM017:YOLO11l:GM_RM017_000367_001,,"{""vehicle_likeness"":0.461759,""track_median_vehicle_likeness"":0.461759,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":true}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,0,GM_RM019:RC00001,GM_RM019:RS0001,GM_RM019:YOLO11l:GM_RM019_000000_001;GM_RM019:YOLO11l:GM_RM019_000000_002;GM_RM019:YOLO26l:GM_RM019_000000_001;GM_RM019:YOLO26l:GM_RM019_000000_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0001;YOLO11l:botsort:bs_0002;YOLO11l:bytetrack:bt_0001;YOLO11l:bytetrack:bt_0002;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,"[107.855,342.176,795.307,598.302]","[172.183,342.682,760.994,574.155]",2,0.432636,1.182730,0.134374,0.000000,0.985709,false,true,false,GM_RM019:YOLO26l:GM_RM019_000000_001,GM_RM019:YOLO26l:GM_RM019_000000_001,"{""vehicle_likeness"":0.90167,""track_median_vehicle_likeness"":0.8898,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,1,GM_RM019:RC00002,GM_RM019:RS0001,GM_RM019:YOLO11l:GM_RM019_000001_001;GM_RM019:YOLO11l:GM_RM019_000001_002;GM_RM019:YOLO11l:GM_RM019_000001_003;GM_RM019:YOLO26l:GM_RM019_000001_001;GM_RM019:YOLO26l:GM_RM019_000001_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0001;YOLO11l:botsort:bs_0002;YOLO11l:bytetrack:bt_0001;YOLO11l:bytetrack:bt_0002;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0002,"[146.6,345.171,800.0,598.642]","[193.833,346.942,786.851,567.846]",2,0.462700,1.056973,0.132166,0.985709,0.981703,false,true,false,GM_RM019:YOLO26l:GM_RM019_000001_001,GM_RM019:YOLO26l:GM_RM019_000001_001,"{""vehicle_likeness"":0.860442,""track_median_vehicle_likeness"":0.8898,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,2,GM_RM019:RC00003,GM_RM019:RS0001,GM_RM019:YOLO11l:GM_RM019_000002_001;GM_RM019:YOLO11l:GM_RM019_000002_002;GM_RM019:YOLO26l:GM_RM019_000002_001;GM_RM019:YOLO26l:GM_RM019_000002_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0002,"[183.972,358.87,797.611,598.685]","[240.179,359.498,791.337,583.285]",2,0.531713,1.090341,0.104604,0.981703,0.991366,false,true,false,GM_RM019:YOLO26l:GM_RM019_000002_001,GM_RM019:YOLO26l:GM_RM019_000002_001,"{""vehicle_likeness"":0.872954,""track_median_vehicle_likeness"":0.8898,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,3,GM_RM019:RC00004,GM_RM019:RS0001,GM_RM019:YOLO11l:GM_RM019_000003_001;GM_RM019:YOLO26l:GM_RM019_000003_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0001,"[250.516,366.486,795.453,598.069]","[253.408,366.712,793.729,596.981]",2,0.972306,1.012093,0.001438,0.991366,0.985011,false,true,false,GM_RM019:YOLO26l:GM_RM019_000003_001,GM_RM019:YOLO26l:GM_RM019_000003_001,"{""vehicle_likeness"":0.897913,""track_median_vehicle_likeness"":0.8898,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,3,GM_RM019:RC00005,GM_RM019:RS0002,GM_RM019:YOLO11l:GM_RM019_000003_002,YOLO11l,,"[0.172,374.633,31.117,485.741]","[0.172,374.633,31.117,485.741]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,true,false,GM_RM019:YOLO11l:GM_RM019_000003_002,GM_RM019:YOLO11l:GM_RM019_000003_002,"{""vehicle_likeness"":0.524782,""track_median_vehicle_likeness"":0.524782,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM019,4,GM_RM019:RC00006,GM_RM019:RS0001,GM_RM019:YOLO11l:GM_RM019_000004_001;GM_RM019:YOLO26l:GM_RM019_000004_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0001,"[285.192,374.535,799.344,597.531]","[295.574,374.808,797.868,596.257]",2,0.941491,1.011679,0.004710,0.985011,0.986129,false,true,false,GM_RM019:YOLO26l:GM_RM019_000004_001,GM_RM019:YOLO26l:GM_RM019_000004_001,"{""vehicle_likeness"":0.887303,""track_median_vehicle_likeness"":0.8898,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
